Area	ImageJ	Crofton2	Crofton4
754.000	126.811	119.381	121.335
759.000	125.439	125.664	121.145
758.000	123.196	122.522	119.019
747.000	123.296	119.381	119.114
749.000	126.368	124.093	120.915
748.000	126.811	119.381	121.335
754.000	124.610	124.093	120.359
752.000	124.368	122.522	120.129
751.000	124.024	124.093	119.249
754.000	125.397	117.810	121.105
756.000	125.196	124.093	120.359
751.000	126.468	120.951	121.565
754.000	126.711	122.522	121.795
752.000	124.953	122.522	119.574
755.000	123.196	122.522	118.463
747.000	126.610	125.664	121.700
751.000	124.024	124.093	119.249
757.000	124.569	116.239	119.764
751.000	124.953	122.522	120.129
752.000	124.811	117.810	120.550
753.000	124.853	125.664	120.589
750.000	124.610	124.093	120.915
755.000	125.397	117.810	120.550
755.000	125.882	120.951	121.565
750.000	124.326	114.668	119.534
747.000	123.782	122.522	119.019
755.000	125.782	124.093	121.470
755.000	124.569	116.239	119.764
751.000	123.196	122.522	119.019
755.000	125.539	122.522	121.240
753.000	126.711	122.522	121.240
752.000	126.468	120.951	122.121
753.000	126.953	124.093	122.025
755.000	126.024	125.664	122.255
752.000	125.983	117.810	121.105
754.000	125.640	119.381	120.780
752.000	127.640	120.951	122.121
752.000	125.154	116.239	119.764
754.000	125.882	120.951	121.565
752.000	126.125	122.522	121.795
755.000	125.196	124.093	119.804
756.000	127.054	120.951	122.676
755.000	124.811	117.810	119.995
749.000	125.882	120.951	121.565
750.000	125.154	116.239	119.764
752.000	125.983	117.810	120.550
750.000	127.640	120.951	122.121
755.000	126.225	119.381	121.335
757.000	127.539	124.093	122.025
752.000	124.711	120.951	120.455
748.000	123.439	124.093	118.693
754.000	125.782	124.093	120.359
748.000	125.983	117.810	120.550
752.000	125.154	116.239	120.320
753.000	124.610	124.093	120.359
749.000	126.811	119.381	121.335
750.000	126.125	122.522	121.795
747.000	125.539	122.522	121.240
754.000	124.610	124.093	119.804
756.000	127.196	125.664	122.811
753.000	126.468	120.951	121.565
754.000	125.539	122.522	120.685
758.000	125.154	116.239	120.320
750.000	124.125	120.951	119.344
748.000	123.740	114.668	118.979
760.000	125.983	117.810	121.105
757.000	125.983	117.810	121.105
754.000	125.196	124.093	120.359
750.000	125.882	120.951	120.455
752.000	126.368	124.093	121.470
754.000	126.953	124.093	122.581
744.000	123.196	122.522	118.463
747.000	125.397	117.810	120.550
754.000	123.740	114.668	118.979
752.000	124.610	124.093	120.359
755.000	124.569	116.239	119.764
754.000	125.397	117.810	120.550
749.000	126.953	124.093	122.025
749.000	124.711	120.951	119.899
751.000	124.811	117.810	120.550
748.000	125.640	119.381	120.225
754.000	126.125	122.522	121.795
747.000	123.882	119.381	119.669
750.000	126.225	119.381	120.780
751.000	125.740	116.239	120.320
754.000	126.024	125.664	121.700
757.000	123.740	114.668	118.979
753.000	125.154	116.239	119.764
754.000	125.296	120.951	121.010
754.000	124.711	120.951	120.455
752.000	126.225	119.381	120.780
753.000	127.640	120.951	122.121
755.000	126.368	124.093	121.470
746.000	122.610	122.522	119.019
751.000	124.610	124.093	120.359
748.000	124.610	124.093	120.359
748.000	124.368	122.522	120.129
754.000	125.782	124.093	120.915
752.000	125.983	117.810	121.105
756.000	125.196	124.093	119.804
754.000	125.983	117.810	121.105
751.000	124.610	124.093	119.804
755.000	124.610	124.093	119.804
748.000	124.610	124.093	119.804
752.000	125.196	124.093	120.915
753.000	125.296	120.951	121.010
752.000	125.439	125.664	120.589
753.000	126.125	122.522	121.795
755.000	123.782	122.522	119.019
755.000	125.640	119.381	121.335
749.000	125.640	119.381	120.780
754.000	125.983	117.810	120.550
753.000	124.953	122.522	120.129
750.000	126.125	122.522	121.240
752.000	125.640	119.381	121.335
750.000	126.125	122.522	121.795
750.000	126.368	124.093	120.915
754.000	125.539	122.522	121.240
758.000	124.711	120.951	120.455
751.000	125.154	116.239	120.320
752.000	123.740	114.668	119.534
753.000	124.368	122.522	120.129
755.000	127.196	125.664	122.255
748.000	123.740	114.668	118.979
750.000	124.811	117.810	120.550
751.000	127.196	125.664	122.811
753.000	124.468	119.381	120.225
757.000	123.740	114.668	118.979
750.000	125.154	116.239	120.320
755.000	126.468	120.951	122.121
756.000	126.468	120.951	121.565
756.000	126.569	117.810	121.105
754.000	125.640	119.381	120.780
747.000	125.397	117.810	120.550
751.000	124.024	124.093	119.249
749.000	125.983	117.810	120.550
750.000	125.640	119.381	121.335
750.000	124.468	119.381	120.225
754.000	125.397	117.810	121.105
754.000	126.711	122.522	121.240
752.000	126.368	124.093	122.025
745.000	125.539	122.522	120.685
752.000	124.569	116.239	120.320
751.000	123.983	116.239	119.209
753.000	126.024	125.664	121.145
754.000	123.740	114.668	119.534
754.000	123.983	116.239	119.764
756.000	126.711	122.522	121.240
753.000	125.740	116.239	120.320
749.000	124.953	122.522	120.685
754.000	126.711	122.522	122.351
751.000	125.882	120.951	121.010
752.000	124.811	117.810	120.550
751.000	127.296	122.522	122.351
757.000	125.196	124.093	119.804
759.000	125.154	116.239	120.320
751.000	125.054	119.381	120.780
756.000	125.196	124.093	120.915
756.000	126.368	124.093	122.025
757.000	124.610	124.093	120.915
757.000	126.569	117.810	121.661
752.000	122.610	122.522	118.463
751.000	125.640	119.381	120.780
750.000	125.740	116.239	120.320
747.000	122.912	113.097	118.194
754.000	126.953	124.093	122.581
754.000	126.368	124.093	122.025
754.000	125.782	124.093	120.915
753.000	125.539	122.522	121.240
753.000	125.439	125.664	121.145
749.000	123.154	114.668	118.424
753.000	125.154	116.239	119.764
755.000	125.054	119.381	120.780
754.000	126.225	119.381	120.780
748.000	124.326	114.668	118.979
755.000	126.125	122.522	121.795
750.000	124.024	124.093	119.249
755.000	125.539	122.522	120.129
752.000	125.539	122.522	120.685
753.000	128.711	124.093	123.136
750.000	124.953	122.522	119.574
751.000	121.782	120.951	117.678
752.000	124.610	124.093	119.804
753.000	127.054	120.951	122.121
758.000	124.368	122.522	120.129
755.000	124.610	124.093	119.804
755.000	125.054	119.381	120.780
755.000	125.882	120.951	121.565
751.000	126.024	125.664	121.700
754.000	124.953	122.522	120.129
751.000	125.539	122.522	121.240
748.000	123.740	114.668	118.424
753.000	125.983	117.810	120.550
753.000	125.397	117.810	120.550
751.000	124.024	124.093	119.804
755.000	125.196	124.093	120.915
751.000	126.953	124.093	122.025
755.000	123.740	114.668	118.979
754.000	124.569	116.239	120.320
756.000	126.711	122.522	121.795
757.000	125.640	119.381	121.335
748.000	125.539	122.522	121.240
752.000	124.610	124.093	120.359
757.000	126.225	119.381	121.335
749.000	124.326	114.668	118.979
757.000	126.711	122.522	121.240
753.000	125.397	117.810	120.550
749.000	126.569	117.810	121.105
756.000	124.569	116.239	119.209
750.000	124.912	114.668	119.534
755.000	125.882	120.951	121.565
751.000	126.024	125.664	121.145
751.000	126.125	122.522	121.240
750.000	125.539	122.522	121.240
753.000	126.569	117.810	121.661
756.000	124.811	117.810	119.995
756.000	127.539	124.093	123.136
751.000	126.368	124.093	121.470
752.000	126.468	120.951	121.010
754.000	125.539	122.522	121.240
755.000	124.326	114.668	118.979
753.000	125.439	125.664	121.145
751.000	125.782	124.093	121.470
751.000	124.853	125.664	120.034
753.000	126.468	120.951	121.010
754.000	124.569	116.239	119.764
757.000	125.882	120.951	121.565
749.000	124.569	116.239	119.764
753.000	125.640	119.381	120.780
756.000	125.782	124.093	121.470
751.000	125.196	124.093	120.359
747.000	125.196	124.093	120.359
753.000	125.740	116.239	120.320
753.000	124.569	116.239	120.320
755.000	125.782	124.093	120.359
752.000	126.125	122.522	121.240
751.000	124.024	124.093	119.249
748.000	123.439	124.093	118.693
759.000	125.154	116.239	119.764
749.000	127.054	120.951	122.121
752.000	127.054	120.951	122.121
755.000	125.539	122.522	121.240
751.000	125.154	116.239	119.764
751.000	125.882	120.951	121.010
752.000	124.024	124.093	119.249
757.000	125.439	125.664	121.145
754.000	125.539	122.522	121.240
755.000	125.154	116.239	119.764
751.000	124.610	124.093	120.359
746.000	123.154	114.668	118.424
749.000	123.154	114.668	118.424
748.000	125.983	117.810	120.550
752.000	125.054	119.381	120.780
751.000	126.468	120.951	121.565
750.000	125.539	122.522	120.685
757.000	125.539	122.522	121.240
751.000	125.397	117.810	119.995
755.000	125.539	122.522	120.129
752.000	125.882	120.951	121.565
759.000	126.125	122.522	121.795
752.000	124.610	124.093	120.359
754.000	124.610	124.093	120.915
752.000	124.610	124.093	120.359
755.000	123.196	122.522	119.574
749.000	124.368	122.522	120.129
760.000	126.569	117.810	121.105
746.000	127.296	122.522	122.906
751.000	123.782	122.522	119.019
754.000	126.024	125.664	121.145
753.000	126.711	122.522	122.351
750.000	123.196	122.522	118.463
752.000	124.953	122.522	120.685
756.000	126.711	122.522	121.795
751.000	124.468	119.381	120.225
754.000	125.782	124.093	120.915
749.000	126.125	122.522	121.240
751.000	124.853	125.664	121.145
752.000	124.711	120.951	119.344
753.000	125.640	119.381	121.335
753.000	125.196	124.093	120.359
751.000	125.296	120.951	121.010
755.000	124.953	122.522	120.129
750.000	125.983	117.810	120.550
756.000	125.782	124.093	121.470
755.000	124.569	116.239	119.764
750.000	124.368	122.522	119.574
754.000	125.397	117.810	120.550
752.000	124.811	117.810	120.550
756.000	124.368	122.522	120.129
754.000	124.610	124.093	119.804
754.000	125.539	122.522	121.240
750.000	123.740	114.668	118.979
751.000	125.296	120.951	119.899
751.000	124.368	122.522	120.129
753.000	126.711	122.522	121.795
754.000	124.326	114.668	119.534
751.000	126.953	124.093	122.581
750.000	124.267	125.664	120.589
750.000	123.782	122.522	119.019
757.000	124.610	124.093	120.915
756.000	126.569	117.810	121.105
751.000	125.296	120.951	121.010
750.000	124.853	125.664	120.589
753.000	126.468	120.951	121.565
755.000	127.196	125.664	122.811
748.000	123.196	122.522	118.463
753.000	126.468	120.951	121.565
758.000	124.024	124.093	119.249
749.000	126.569	117.810	121.105
751.000	126.125	122.522	121.240
756.000	125.196	124.093	120.359
757.000	123.397	116.239	119.209
752.000	124.569	116.239	119.209
755.000	123.740	114.668	118.979
749.000	124.368	122.522	120.129
755.000	123.154	114.668	118.979
752.000	127.296	122.522	121.795
753.000	125.397	117.810	120.550
754.000	124.024	124.093	120.359
751.000	125.740	116.239	120.320
754.000	125.054	119.381	120.780
755.000	125.397	117.810	120.550
754.000	125.882	120.951	121.565
753.000	127.296	122.522	122.351
752.000	125.882	120.951	121.010
751.000	124.125	120.951	119.899
750.000	126.368	124.093	120.915
753.000	125.196	124.093	120.359
750.000	124.024	124.093	119.804
755.000	125.740	116.239	120.320
743.000	124.125	120.951	118.788
755.000	125.640	119.381	121.335
755.000	126.953	124.093	121.470
753.000	125.196	124.093	120.359
756.000	124.024	124.093	119.804
756.000	124.912	114.668	119.534
749.000	125.539	122.522	121.240
755.000	127.054	120.951	122.676
751.000	126.125	122.522	121.795
755.000	123.782	122.522	119.574
753.000	126.468	120.951	121.565
754.000	126.711	122.522	122.351
754.000	124.569	116.239	120.320
751.000	126.125	122.522	121.795
752.000	125.154	116.239	119.764
749.000	124.267	125.664	119.479
747.000	124.024	124.093	119.249
751.000	124.368	122.522	120.129
747.000	126.225	119.381	121.335
752.000	126.225	119.381	121.335
759.000	124.610	124.093	119.249
748.000	125.196	124.093	120.359
751.000	124.610	124.093	120.359
749.000	125.539	122.522	121.240
755.000	125.539	122.522	121.240
755.000	125.882	120.951	121.565
753.000	125.439	125.664	121.145
757.000	125.740	116.239	120.320
751.000	127.882	122.522	122.906
753.000	126.811	119.381	121.891
747.000	124.569	116.239	119.764
754.000	125.196	124.093	120.359
752.000	125.054	119.381	120.225
752.000	123.782	122.522	119.574
