Area	ImageJ	Crofton2	Crofton4
1073.000	143.054	133.518	137.290
1070.000	143.196	138.230	137.980
1063.000	144.468	135.088	138.630
1069.000	145.439	141.372	139.551
1067.000	144.610	139.801	138.765
1072.000	144.953	138.230	139.090
1069.000	143.539	136.659	138.305
1067.000	145.054	135.088	139.186
1069.000	143.640	133.518	137.845
1062.000	143.640	133.518	137.845
1072.000	145.439	141.372	140.106
1069.000	144.225	133.518	138.400
1078.000	144.225	133.518	138.400
1072.000	144.368	138.230	138.535
1070.000	143.924	142.942	138.670
1067.000	143.095	141.372	137.884
1071.000	144.610	139.801	138.765
1065.000	143.640	133.518	137.290
1072.000	145.882	136.659	139.416
1068.000	145.681	142.942	139.781
1068.000	144.711	136.659	138.860
1072.000	144.610	139.801	138.210
1066.000	143.095	141.372	137.884
1075.000	144.468	135.088	138.630
1069.000	144.610	139.801	138.765
1069.000	145.054	135.088	139.186
1070.000	144.853	141.372	138.995
1071.000	143.539	136.659	138.305
1069.000	145.095	142.942	139.225
1068.000	143.882	135.088	138.075
1072.000	144.225	133.518	138.400
1074.000	144.510	142.942	138.670
1076.000	144.125	136.659	138.305
1062.000	142.468	133.518	137.290
1070.000	143.296	135.088	137.520
1068.000	145.054	135.088	138.630
1070.000	145.539	138.230	139.646
1072.000	146.024	141.372	140.106
1071.000	145.054	135.088	139.186
1067.000	145.681	142.942	139.781
1069.000	144.225	133.518	138.400
1071.000	145.539	138.230	139.646
1068.000	143.539	136.659	138.305
1065.000	145.196	139.801	138.765
1071.000	146.368	139.801	140.431
1074.000	143.095	141.372	137.329
1067.000	143.640	133.518	137.845
1070.000	143.338	142.942	138.114
1067.000	142.267	139.801	136.544
1076.000	142.711	135.088	137.520
1071.000	144.468	135.088	138.630
1065.000	144.024	139.801	138.210
1066.000	144.368	138.230	138.535
1072.000	145.095	142.942	139.225
1064.000	145.054	135.088	139.186
1069.000	145.681	142.942	139.781
1067.000	145.296	136.659	139.416
1070.000	144.811	133.518	138.400
1075.000	144.225	133.518	138.400
1070.000	143.924	142.942	138.670
1068.000	143.924	142.942	138.670
1069.000	144.510	142.942	138.670
1066.000	146.267	142.942	139.781
1073.000	145.882	136.659	139.416
1072.000	143.782	138.230	138.535
1069.000	144.468	135.088	138.630
