Area	ImageJ	Crofton2	Crofton4
1411.000	153.581	152.367	147.270
1403.000	153.439	147.655	147.135
1405.000	154.167	152.367	148.380
1407.000	154.167	152.367	147.825
1406.000	154.167	152.367	147.270
1402.000	152.510	149.226	146.254
1410.000	154.409	153.938	148.611
1403.000	153.581	152.367	147.825
1412.000	154.167	152.367	147.270
1411.000	154.610	147.655	147.690
1409.000	153.581	152.367	147.270
1405.000	152.853	147.655	146.580
1405.000	154.711	144.513	148.341
1406.000	153.539	144.513	147.230
1409.000	154.711	144.513	148.341
1407.000	153.924	150.796	147.595
1405.000	154.267	149.226	147.920
1410.000	154.995	153.938	148.611
1406.000	154.167	152.367	148.380
1405.000	152.953	144.513	146.675
1406.000	152.995	152.367	146.714
1412.000	153.539	144.513	147.230
1407.000	153.581	152.367	147.825
1405.000	153.924	150.796	148.150
1411.000	154.409	153.938	148.611
1414.000	153.882	142.942	147.556
1403.000	155.296	144.513	148.341
1411.000	154.409	153.938	148.611
1404.000	153.439	147.655	147.135
1409.000	155.296	144.513	148.341
1408.000	153.581	152.367	146.714
1398.000	153.296	142.942	147.000
1409.000	154.953	146.084	148.571
1408.000	155.296	144.513	148.341
1410.000	153.882	142.942	147.556
1411.000	154.468	142.942	147.556
1406.000	154.167	152.367	147.825
1401.000	152.468	141.372	146.215
1410.000	154.167	152.367	148.380
1407.000	154.610	147.655	148.246
1408.000	153.924	150.796	147.595
1401.000	154.368	146.084	148.016
1405.000	154.267	149.226	147.920
1410.000	154.711	144.513	148.341
1412.000	154.167	152.367	148.380
1403.000	154.610	147.655	148.246
1408.000	155.296	144.513	148.341
1405.000	154.953	146.084	148.016
1404.000	152.953	144.513	146.675
1406.000	154.167	152.367	147.270
1414.000	153.581	152.367	147.270
1400.000	154.225	141.372	147.881
1406.000	153.196	146.084	146.905
1406.000	154.368	146.084	147.460
1403.000	153.338	150.796	147.040
1403.000	155.196	147.655	148.801
1406.000	154.953	146.084	148.571
1411.000	155.924	152.367	150.047
1408.000	153.882	142.942	147.556
1408.000	154.468	142.942	148.111
1404.000	155.782	147.655	149.356
1403.000	153.882	142.942	147.556
1409.000	154.953	146.084	148.016
1408.000	153.054	141.372	146.770
1405.000	153.924	150.796	148.150
1411.000	154.711	144.513	148.341
1412.000	156.125	146.084	149.682
1411.000	155.681	150.796	149.261
1406.000	154.167	152.367	148.380
1411.000	154.024	147.655	147.690
1411.000	153.924	150.796	148.150
1407.000	153.054	141.372	146.770
1411.000	154.409	153.938	148.611
1406.000	154.167	152.367	148.380
1409.000	153.924	150.796	147.595
1409.000	155.054	142.942	148.111
1411.000	153.782	146.084	147.460
