Area	ImageJ	Crofton2	Crofton4
1282.000	174.167	168.075	167.342
1282.000	175.581	169.646	167.572
1278.000	178.125	163.363	170.539
1283.000	175.924	168.075	168.452
1284.000	177.439	166.504	169.333
1278.000	177.137	175.929	169.603
1277.000	175.924	168.075	167.897
1282.000	175.924	168.075	168.452
1279.000	176.066	172.788	168.032
1281.000	175.196	163.363	167.762
1282.000	176.652	172.788	169.142
1278.000	175.480	172.788	168.032
1283.000	176.995	171.217	168.912
1279.000	176.551	175.929	169.047
1277.000	177.723	175.929	170.713
1281.000	176.267	166.504	168.778
1283.000	176.267	166.504	169.333
1282.000	177.723	175.929	170.158
1275.000	176.066	172.788	168.587
1277.000	177.966	177.500	170.388
1275.000	176.125	161.792	168.643
1277.000	176.551	175.929	168.492
1279.000	178.024	166.504	170.444
1281.000	173.723	172.788	166.366
1272.000	178.368	164.934	170.769
1279.000	178.894	175.929	171.269
1280.000	176.125	161.792	168.643
1278.000	175.196	163.363	167.762
1281.000	174.853	164.934	167.437
1274.000	174.309	172.788	166.921
1280.000	178.368	164.934	170.769
1278.000	176.510	168.075	169.008
1283.000	177.238	172.788	169.142
1284.000	176.309	174.358	168.262
1284.000	175.196	163.363	168.318
1281.000	176.510	168.075	167.897
1279.000	175.338	168.075	167.897
1280.000	177.238	172.788	169.698
1277.000	173.539	160.221	166.191
1278.000	177.137	175.929	169.603
1281.000	175.924	168.075	167.897
1282.000	174.368	161.792	167.532
1284.000	175.439	164.934	168.548
1284.000	175.338	168.075	168.452
1278.000	175.296	160.221	168.413
1281.000	175.782	163.363	167.762
1278.000	178.267	168.075	170.118
1281.000	177.480	174.358	170.483
1277.000	177.782	164.934	169.658
1276.000	176.267	166.504	168.222
1269.000	176.024	164.934	168.548
1280.000	176.711	161.792	169.198
1283.000	176.953	163.363	169.984
1276.000	177.196	164.934	170.214
1277.000	177.723	175.929	170.158
1281.000	176.794	177.500	169.833
1281.000	176.853	166.504	169.333
1275.000	177.581	171.217	169.468
1278.000	179.539	164.934	171.324
1283.000	176.551	175.929	169.603
1277.000	177.137	175.929	169.603
1273.000	177.782	164.934	169.658
1275.000	175.480	172.788	168.032
1275.000	177.539	163.363	169.984
1278.000	174.953	161.792	168.088
1286.000	176.853	166.504	169.333
1281.000	176.551	175.929	169.047
1288.000	175.238	171.217	167.246
1279.000	176.953	163.363	168.873
1278.000	177.439	166.504	169.333
1281.000	176.752	169.646	168.682
1277.000	175.095	166.504	168.222
1274.000	177.439	166.504	169.333
1275.000	175.681	166.504	167.667
1284.000	176.510	168.075	169.008
1279.000	176.995	171.217	168.912
1280.000	177.095	168.075	169.563
1282.000	174.752	168.075	167.897
1284.000	176.551	175.929	169.047
1281.000	178.024	166.504	170.999
1282.000	175.581	169.646	168.127
1282.000	175.823	171.217	168.357
1276.000	173.924	166.504	167.112
1279.000	176.995	171.217	168.912
1280.000	177.196	164.934	170.214
1283.000	174.610	163.363	167.207
1278.000	175.723	174.358	167.706
1285.000	175.782	163.363	168.318
1276.000	176.652	172.788	168.587
1284.000	178.551	177.500	170.943
1276.000	174.610	163.363	167.207
1272.000	176.309	174.358	168.262
1276.000	176.125	161.792	169.198
1275.000	175.581	169.646	168.127
1278.000	177.137	175.929	169.603
1277.000	177.539	163.363	170.539
1279.000	176.368	163.363	168.873
1279.000	176.066	172.788	169.142
1273.000	176.309	174.358	169.373
1283.000	175.238	171.217	167.246
1281.000	177.480	174.358	170.483
1282.000	176.368	163.363	168.873
1280.000	178.551	177.500	170.943
1279.000	176.409	171.217	167.802
1278.000	176.309	174.358	168.262
1282.000	175.581	169.646	167.572
1279.000	176.551	175.929	169.047
1285.000	176.551	175.929	169.603
1282.000	176.024	164.934	168.548
1278.000	177.238	172.788	169.142
1277.000	176.125	161.792	168.088
1280.000	178.610	166.504	170.999
1285.000	178.551	177.500	170.388
1283.000	177.196	164.934	169.103
1278.000	176.125	161.792	168.643
1276.000	175.581	169.646	167.572
1276.000	176.267	166.504	168.778
1279.000	176.752	169.646	168.127
1284.000	177.380	177.500	170.388
1284.000	177.966	177.500	170.943
1280.000	176.894	174.358	169.928
1277.000	175.095	166.504	167.667
1280.000	177.966	177.500	170.943
1278.000	177.723	175.929	170.158
1278.000	177.137	175.929	169.603
1280.000	176.894	174.358	169.373
1282.000	176.752	169.646	169.238
1283.000	177.539	163.363	169.428
1283.000	176.510	168.075	169.563
1282.000	177.095	168.075	169.563
1278.000	177.439	166.504	169.888
1276.000	176.551	175.929	169.047
1284.000	178.024	166.504	170.444
1281.000	176.167	169.646	168.682
1284.000	176.894	174.358	169.373
1275.000	176.024	164.934	168.548
1282.000	176.409	171.217	169.468
1279.000	176.510	168.075	168.452
1279.000	175.480	172.788	168.032
1279.000	178.024	166.504	170.444
1283.000	177.196	164.934	170.214
1281.000	177.196	164.934	170.214
1279.000	174.409	169.646	166.461
1280.000	175.924	168.075	168.452
1279.000	177.782	164.934	170.214
1271.000	173.924	166.504	166.556
1278.000	177.782	164.934	170.214
1285.000	175.439	164.934	167.992
1285.000	176.610	164.934	169.103
1278.000	176.953	163.363	169.428
1284.000	177.380	177.500	170.388
1277.000	175.924	168.075	168.452
1281.000	176.752	169.646	169.238
1277.000	177.723	175.929	169.603
1279.000	177.137	175.929	170.158
1280.000	176.953	163.363	169.428
1280.000	175.681	166.504	168.222
