Area	ImageJ	Crofton2	Crofton4
673.000	123.054	117.810	117.773
671.000	119.640	114.668	116.202
671.000	121.539	119.381	116.892
677.000	117.983	111.527	113.521
668.000	122.953	120.951	118.233
674.000	123.539	120.951	119.344
674.000	124.368	122.522	119.019
673.000	122.468	117.810	117.773
675.000	120.368	119.381	116.892
671.000	121.882	117.810	117.773
673.000	123.154	114.668	117.868
665.000	119.740	111.527	114.631
671.000	118.953	117.810	115.552
673.000	119.539	117.810	115.552
679.000	121.539	119.381	116.892
671.000	122.953	120.951	118.788
668.000	121.983	114.668	117.313
671.000	117.782	117.810	114.441
672.000	124.225	117.810	119.439
675.000	121.196	120.951	117.122
671.000	123.782	122.522	119.019
671.000	119.640	114.668	115.647
677.000	124.225	117.810	119.439
671.000	122.953	120.951	118.233
672.000	118.569	111.527	114.076
673.000	123.196	122.522	119.019
672.000	122.368	120.951	117.678
671.000	119.539	117.810	115.552
675.000	124.368	122.522	119.574
670.000	121.296	117.810	116.662
674.000	121.882	117.810	117.218
671.000	121.054	116.239	116.432
679.000	117.983	111.527	114.076
671.000	120.711	117.810	116.107
668.000	121.196	120.951	116.567
671.000	118.953	117.810	114.996
673.000	124.811	117.810	119.439
678.000	119.539	117.810	115.552
669.000	123.983	116.239	118.654
672.000	121.054	116.239	116.988
672.000	121.397	114.668	116.202
670.000	122.953	120.951	117.678
668.000	121.983	114.668	117.313
672.000	122.569	114.668	117.868
671.000	118.953	117.810	114.996
674.000	118.569	111.527	114.631
670.000	123.640	117.810	118.884
675.000	123.154	114.668	118.424
674.000	122.368	120.951	118.233
672.000	119.397	113.097	114.862
679.000	119.539	117.810	114.996
675.000	123.397	116.239	118.654
673.000	120.610	120.951	117.122
672.000	119.740	111.527	114.631
678.000	122.569	114.668	117.868
672.000	121.054	116.239	116.432
671.000	120.125	117.810	115.552
672.000	121.983	114.668	116.758
673.000	123.397	116.239	118.654
675.000	123.397	116.239	118.654
671.000	119.296	116.239	114.766
676.000	124.225	117.810	118.884
671.000	123.782	122.522	119.019
674.000	119.539	117.810	114.996
675.000	120.811	114.668	116.758
676.000	123.054	117.810	118.328
673.000	121.882	117.810	117.218
672.000	122.711	119.381	118.003
674.000	123.296	119.381	118.558
678.000	122.569	114.668	117.313
677.000	123.154	114.668	117.868
670.000	123.640	117.810	118.884
670.000	124.225	117.810	118.884
678.000	117.983	111.527	114.076
678.000	118.953	117.810	114.996
674.000	123.539	120.951	118.788
676.000	120.711	117.810	115.552
671.000	121.196	120.951	117.122
673.000	120.225	114.668	115.647
675.000	123.539	120.951	118.233
675.000	123.782	122.522	118.463
670.000	122.569	114.668	117.313
667.000	119.054	114.668	114.536
675.000	119.196	119.381	115.782
670.000	120.811	114.668	116.202
675.000	124.811	117.810	119.439
673.000	121.154	113.097	116.528
672.000	121.782	120.951	117.122
670.000	122.326	113.097	117.083
676.000	123.782	122.522	119.019
673.000	124.125	120.951	119.344
671.000	121.296	117.810	117.218
676.000	121.740	113.097	117.083
675.000	119.640	114.668	115.647
680.000	119.782	119.381	115.782
670.000	120.711	117.810	116.107
671.000	119.397	113.097	115.417
668.000	118.225	113.097	114.862
670.000	120.225	114.668	116.202
673.000	124.811	117.810	119.439
668.000	123.397	116.239	118.654
675.000	122.125	119.381	118.003
673.000	122.468	117.810	117.773
668.000	119.539	117.810	114.996
676.000	120.368	119.381	116.337
669.000	123.539	120.951	118.233
673.000	123.882	119.381	119.114
672.000	123.539	120.951	118.788
