Area	ImageJ	Crofton2	Crofton4
1347.000	169.681	161.792	162.534
1342.000	167.238	164.934	160.217
1347.000	167.238	164.934	160.217
1346.000	168.409	164.934	161.883
1351.000	166.894	166.504	161.003
1344.000	165.238	163.363	158.877
1345.000	170.267	161.792	163.089
1347.000	165.480	164.934	159.662
1347.000	168.953	157.080	161.844
1344.000	170.995	166.504	163.779
1355.000	167.480	166.504	161.003
1343.000	167.782	157.080	161.289
1348.000	169.823	166.504	163.224
1353.000	170.066	168.075	163.454
1347.000	169.681	161.792	163.089
1353.000	168.024	158.650	161.519
1352.000	168.995	164.934	161.883
1351.000	170.610	160.221	163.415
1345.000	168.853	160.221	161.749
1349.000	170.752	164.934	164.105
1348.000	170.752	164.934	163.549
1347.000	169.823	166.504	163.224
1348.000	168.066	166.504	161.558
1344.000	167.480	166.504	161.003
1344.000	170.267	161.792	163.089
1346.000	168.652	166.504	162.113
1343.000	168.652	166.504	162.113
1345.000	169.681	161.792	162.534
1343.000	169.823	166.504	163.224
1345.000	170.267	161.792	163.089
1342.000	166.125	153.938	159.162
1345.000	166.953	155.509	159.948
1345.000	167.782	157.080	160.733
1345.000	169.681	161.792	162.534
1349.000	168.024	158.650	161.519
1343.000	166.652	164.934	159.662
1349.000	170.267	161.792	163.089
1353.000	166.953	155.509	159.948
1343.000	166.652	164.934	160.217
1351.000	169.681	161.792	163.089
1346.000	171.681	163.363	164.430
1351.000	168.652	166.504	162.113
1345.000	169.238	166.504	162.669
1348.000	170.510	163.363	163.875
1346.000	168.368	157.080	161.289
1349.000	166.125	153.938	159.718
1350.000	169.681	161.792	162.534
1352.000	170.167	164.934	163.549
1351.000	167.296	153.938	160.273
1352.000	171.095	163.363	163.875
1350.000	170.066	168.075	163.454
1346.000	169.238	166.504	162.669
1347.000	167.681	160.221	161.193
1353.000	170.409	166.504	163.224
1347.000	169.681	161.792	163.089
1351.000	169.782	158.650	162.629
1348.000	171.095	163.363	163.875
1350.000	166.894	166.504	161.003
1355.000	167.539	155.509	161.058
1350.000	166.894	166.504	161.003
1345.000	167.238	164.934	160.773
1351.000	168.510	161.792	161.423
1348.000	168.024	158.650	161.519
1346.000	166.652	164.934	160.217
1345.000	168.267	160.221	161.749
1344.000	169.196	158.650	162.074
1340.000	165.782	155.509	159.392
1354.000	169.823	166.504	162.669
1339.000	167.196	157.080	160.733
1351.000	169.581	164.934	162.439
1352.000	170.853	161.792	163.645
1352.000	169.823	166.504	163.224
1346.000	166.894	166.504	160.447
1338.000	166.125	153.938	159.162
1345.000	166.652	164.934	160.217
1345.000	170.167	164.934	163.549
1347.000	170.510	163.363	163.319
1348.000	170.610	160.221	163.415
1356.000	167.782	157.080	161.289
1344.000	167.823	164.934	161.328
1345.000	170.024	160.221	162.859
1347.000	169.238	166.504	162.669
1347.000	170.853	161.792	163.645
1346.000	169.095	161.792	162.534
1343.000	169.924	163.363	162.764
1351.000	168.024	158.650	161.519
1344.000	170.024	160.221	162.859
1347.000	168.752	163.363	161.653
1341.000	169.338	163.363	162.764
1347.000	166.652	164.934	160.217
