Area	ImageJ	Crofton2	Crofton4
1228.000	147.196	141.372	141.217
1220.000	149.439	144.513	143.343
1223.000	149.095	146.084	142.462
1218.000	148.853	144.513	142.787
1218.000	147.782	141.372	141.772
1218.000	146.368	139.801	140.431
1222.000	147.782	141.372	141.772
1222.000	147.782	141.372	141.217
1217.000	149.782	142.942	143.668
1226.000	148.610	142.942	142.557
1220.000	147.439	142.942	141.447
1220.000	148.953	141.372	142.883
1218.000	147.782	141.372	141.772
1219.000	148.125	139.801	142.097
1222.000	146.610	141.372	141.217
1224.000	145.782	139.801	139.876
1223.000	147.296	138.230	141.312
1224.000	147.539	139.801	140.987
1216.000	146.368	139.801	140.431
1219.000	147.196	141.372	141.217
1220.000	146.267	142.942	140.336
1225.000	148.853	144.513	142.787
1221.000	148.368	141.372	142.327
1218.000	146.953	139.801	140.431
1220.000	147.681	144.513	141.121
1222.000	148.267	144.513	142.232
1220.000	148.853	144.513	142.787
1220.000	146.024	141.372	140.661
1215.000	146.368	139.801	140.431
1221.000	148.024	142.942	142.557
1229.000	146.953	139.801	140.987
1215.000	147.196	141.372	141.217
1224.000	148.953	141.372	142.883
1217.000	148.610	142.942	142.557
1215.000	145.782	139.801	140.431
1226.000	150.510	147.655	144.358
1218.000	149.681	146.084	143.573
1222.000	147.681	144.513	142.232
1214.000	146.125	138.230	140.201
1221.000	146.853	142.942	141.447
1223.000	147.882	138.230	141.312
1216.000	146.711	138.230	140.757
1221.000	148.853	144.513	142.787
1222.000	146.267	142.942	140.336
1224.000	146.368	139.801	140.431
1221.000	149.539	141.372	143.438
1218.000	148.267	144.513	142.787
1224.000	147.196	141.372	141.217
1225.000	146.610	141.372	141.217
1216.000	147.296	138.230	141.312
1222.000	148.368	141.372	142.327
1220.000	146.711	138.230	140.757
1225.000	146.610	141.372	141.217
1224.000	146.610	141.372	140.661
1221.000	148.853	144.513	142.787
1219.000	148.368	141.372	142.327
1222.000	147.196	141.372	141.217
1218.000	146.711	138.230	140.757
1212.000	145.196	139.801	139.320
1220.000	147.439	142.942	142.002
1218.000	146.711	138.230	140.757
1222.000	148.125	139.801	142.097
1222.000	150.125	141.372	143.993
1225.000	148.267	144.513	142.232
1217.000	147.681	144.513	141.677
1224.000	148.125	139.801	142.097
1220.000	148.853	144.513	142.232
1221.000	147.439	142.942	141.447
1226.000	148.267	144.513	142.787
1220.000	149.681	146.084	143.573
1214.000	145.196	139.801	139.876
1219.000	147.539	139.801	141.542
1222.000	148.510	146.084	142.462
1221.000	147.782	141.372	141.217
1224.000	148.368	141.372	142.327
1220.000	147.296	138.230	141.312
1220.000	146.953	139.801	140.431
1218.000	148.953	141.372	142.883
1220.000	147.782	141.372	141.217
1225.000	146.711	138.230	140.757
1222.000	149.439	144.513	143.343
1221.000	147.439	142.942	142.002
1217.000	148.853	144.513	142.787
1223.000	147.196	141.372	140.661
1218.000	147.782	141.372	141.772
1224.000	146.610	141.372	140.661
1224.000	148.125	139.801	142.097
1219.000	148.125	139.801	142.097
1220.000	146.953	139.801	140.431
1217.000	148.953	141.372	142.883
1218.000	148.125	139.801	142.097
1219.000	147.782	141.372	141.217
1221.000	146.711	138.230	140.201
1223.000	148.024	142.942	141.447
1224.000	149.681	146.084	143.017
1220.000	146.024	141.372	140.661
1225.000	148.953	141.372	142.883
1224.000	147.196	141.372	141.217
1220.000	146.368	139.801	140.431
1226.000	146.953	139.801	140.987
1220.000	148.510	146.084	143.017
1219.000	149.539	141.372	143.438
1221.000	146.953	139.801	140.431
1219.000	148.711	139.801	142.653
1220.000	148.610	142.942	142.557
1218.000	148.125	139.801	142.097
1224.000	148.610	142.942	142.557
1223.000	147.296	138.230	140.757
1222.000	146.024	141.372	140.661
1216.000	145.782	139.801	139.876
1218.000	148.125	139.801	142.097
1214.000	145.882	136.659	139.971
1218.000	148.711	139.801	142.097
1220.000	147.296	138.230	141.312
1220.000	149.539	141.372	143.438
1219.000	149.296	139.801	142.653
1226.000	146.610	141.372	141.217
1220.000	146.368	139.801	140.431
1217.000	148.368	141.372	142.327
1222.000	148.125	139.801	141.542
1221.000	148.125	139.801	142.097
1220.000	146.853	142.942	141.447
1219.000	145.196	139.801	139.876
1214.000	149.296	139.801	142.653
1222.000	148.024	142.942	142.557
1220.000	148.024	142.942	142.002
1227.000	150.267	146.084	143.573
1220.000	147.296	138.230	141.312
1224.000	148.711	139.801	142.653
1220.000	144.953	138.230	139.090
1221.000	147.539	139.801	140.987
1222.000	149.095	146.084	143.017
1222.000	146.610	141.372	141.217
1220.000	148.711	139.801	142.653
1221.000	147.196	141.372	141.217
1222.000	148.711	139.801	142.653
1222.000	148.510	146.084	142.462
1214.000	148.368	141.372	141.772
1219.000	145.539	138.230	139.646
1221.000	149.439	144.513	143.343
1220.000	147.539	139.801	141.542
1223.000	148.267	144.513	142.232
1217.000	148.024	142.942	142.002
1220.000	147.681	144.513	142.232
1222.000	149.681	146.084	143.017
1220.000	147.539	139.801	141.542
1217.000	148.125	139.801	141.542
1222.000	147.782	141.372	141.772
1218.000	149.296	139.801	142.653
1221.000	147.882	138.230	141.312
1221.000	148.267	144.513	142.787
1220.000	148.953	141.372	142.883
1223.000	146.267	142.942	140.336
1222.000	145.539	138.230	139.646
1216.000	147.196	141.372	141.217
1221.000	148.368	141.372	142.327
1217.000	148.125	139.801	142.097
1221.000	147.539	139.801	141.542
1223.000	146.711	138.230	140.757
1218.000	148.711	139.801	142.097
1222.000	147.439	142.942	141.447
1215.000	148.711	139.801	142.653
1218.000	148.125	139.801	141.542
1221.000	147.196	141.372	141.217
1218.000	148.024	142.942	142.002
1219.000	148.953	141.372	142.883
1219.000	149.539	141.372	142.883
1219.000	145.782	139.801	139.876
1218.000	146.267	142.942	140.891
