Area	ImageJ	Crofton2	Crofton4
1296.000	144.066	147.655	138.805
1296.000	144.309	149.226	139.035
1295.000	149.196	142.942	142.557
1293.000	148.368	141.372	142.327
1298.000	147.681	144.513	141.677
1289.000	144.894	149.226	140.145
1294.000	146.752	146.084	140.796
1294.000	144.894	149.226	139.590
1296.000	146.409	147.655	140.471
1294.000	148.125	139.801	141.542
1299.000	148.368	141.372	141.772
1290.000	144.309	149.226	139.590
1291.000	146.953	139.801	140.987
1289.000	145.497	130.376	139.051
1298.000	147.054	136.659	141.082
1293.000	147.196	141.372	141.217
1289.000	146.711	138.230	140.757
1296.000	144.083	128.805	138.266
1293.000	147.397	135.088	140.852
1297.000	146.569	133.518	140.622
1295.000	145.480	149.226	140.145
1299.000	146.811	135.088	140.852
1294.000	147.539	139.801	141.542
1299.000	145.480	149.226	140.145
1293.000	147.238	149.226	141.811
1292.000	146.811	135.088	140.852
1293.000	146.510	144.513	140.566
1290.000	144.083	128.805	138.266
1298.000	146.652	149.226	141.256
1298.000	147.640	136.659	141.637
1289.000	146.024	141.372	139.551
1294.000	148.267	144.513	142.232
1296.000	146.409	147.655	140.471
1292.000	147.782	141.372	141.217
1290.000	145.480	149.226	139.590
1295.000	149.296	139.801	142.653
1292.000	144.652	147.655	138.805
1292.000	146.083	130.376	139.606
1293.000	146.167	146.084	140.241
1299.000	144.894	149.226	139.590
1299.000	148.125	139.801	142.097
1293.000	146.853	142.942	140.891
1297.000	144.894	149.226	139.590
1295.000	146.953	139.801	140.987
1294.000	147.196	141.372	141.217
1299.000	147.539	139.801	141.542
1292.000	146.811	135.088	140.852
1287.000	143.841	127.235	137.480
1293.000	146.811	135.088	140.852
1299.000	147.924	146.084	141.351
1297.000	147.640	136.659	141.637
1291.000	146.953	139.801	140.431
1295.000	146.326	131.947	140.392
1302.000	145.497	130.376	139.606
1299.000	144.995	146.084	139.685
1291.000	143.480	147.655	138.249
1296.000	146.510	144.513	140.566
1295.000	146.569	133.518	140.622
1299.000	147.882	138.230	141.867
1293.000	145.924	144.513	140.566
1296.000	147.924	146.084	141.907
1290.000	146.669	130.376	140.162
1295.000	147.338	146.084	141.351
1298.000	148.225	136.659	141.637
1299.000	145.497	130.376	139.606
1291.000	145.338	144.513	140.011
1297.000	146.066	149.226	140.701
1293.000	145.581	146.084	140.241
1297.000	147.238	149.226	141.256
