Area	ImageJ	Crofton2	Crofton4
2662.000	220.693	215.199	211.452
2655.000	220.693	215.199	211.452
2654.000	220.108	215.199	210.897
2655.000	218.451	212.058	208.770
2654.000	218.551	208.916	209.421
2654.000	219.279	213.628	210.111
2654.000	216.551	207.345	207.525
2656.000	217.238	204.204	207.620
2653.000	220.409	205.774	210.627
2654.000	220.108	215.199	210.897
2656.000	219.522	215.199	210.341
2661.000	220.409	205.774	210.627
2658.000	219.765	216.770	210.571
2656.000	220.894	208.916	211.087
2653.000	217.723	207.345	208.636
2664.000	217.966	208.916	208.866
2655.000	218.208	210.487	209.096
2655.000	218.936	215.199	209.786
2656.000	219.823	205.774	210.072
2654.000	218.936	215.199	209.786
2659.000	221.480	208.916	211.643
2649.000	219.522	215.199	209.786
2659.000	219.622	212.058	210.437
2660.000	218.451	212.058	208.770
2657.000	219.723	208.916	209.976
2655.000	219.238	205.774	209.516
2651.000	216.551	207.345	206.970
2658.000	220.350	216.770	211.127
2651.000	217.966	208.916	208.866
2652.000	218.451	212.058	208.770
2657.000	217.823	204.204	208.176
2656.000	216.894	205.774	207.850
2645.000	218.309	207.345	209.191
2654.000	219.522	215.199	210.341
2659.000	218.551	208.916	208.866
2663.000	219.823	205.774	210.072
2656.000	220.108	215.199	210.897
2658.000	218.693	213.628	209.556
2659.000	219.823	205.774	210.072
2650.000	219.238	205.774	209.516
2649.000	218.409	204.204	208.731
2663.000	218.995	204.204	209.286
2657.000	217.480	205.774	208.406
2659.000	216.894	205.774	207.850
2649.000	218.693	213.628	209.000
2653.000	218.652	205.774	208.961
2653.000	217.823	204.204	208.176
2656.000	220.350	216.770	211.127
2655.000	220.409	205.774	210.627
2659.000	220.693	215.199	210.897
2655.000	217.238	204.204	208.176
2654.000	218.794	210.487	209.651
2653.000	220.108	215.199	210.341
2656.000	219.622	212.058	210.437
2656.000	219.522	215.199	210.341
2652.000	219.522	215.199	210.341
2662.000	219.581	204.204	209.842
2653.000	217.865	212.058	208.215
2653.000	220.409	205.774	210.627
2652.000	217.581	202.633	207.946
2659.000	220.409	205.774	210.627
2661.000	217.823	204.204	208.176
2662.000	220.693	215.199	211.452
2657.000	219.522	215.199	210.341
