Area	ImageJ	Crofton2	Crofton4
1602.000	166.510	160.221	159.527
1597.000	167.338	161.792	160.313
1596.000	166.267	158.650	159.852
1595.000	165.924	160.221	158.972
1601.000	165.823	163.363	159.432
1596.000	166.610	157.080	159.622
1600.000	166.853	158.650	159.852
1602.000	166.409	163.363	159.432
1595.000	166.752	161.792	159.202
1602.000	168.853	160.221	161.193
1597.000	165.539	153.938	158.607
1598.000	166.024	157.080	158.512
1596.000	167.095	160.221	158.972
1598.000	166.610	157.080	159.622
1597.000	168.167	163.363	159.987
1593.000	165.338	160.221	158.416
1605.000	167.439	158.650	160.408
1599.000	165.539	153.938	158.607
1594.000	167.439	158.650	159.852
1599.000	167.196	157.080	159.622
1593.000	164.409	161.792	158.091
1604.000	166.167	161.792	159.757
1602.000	166.752	161.792	159.757
1603.000	167.681	160.221	160.638
1600.000	166.024	157.080	159.067
1602.000	167.095	160.221	160.083
1593.000	165.924	160.221	158.972
1598.000	167.095	160.221	160.638
1603.000	166.510	160.221	159.527
1595.000	166.368	155.509	159.392
1597.000	166.167	161.792	159.202
1605.000	167.924	161.792	160.868
1599.000	167.196	157.080	160.178
1599.000	166.853	158.650	160.408
1593.000	165.823	163.363	158.877
1593.000	166.024	157.080	159.067
1598.000	167.095	160.221	160.083
1601.000	168.167	163.363	160.543
1598.000	167.782	157.080	160.733
1601.000	167.581	163.363	159.987
1602.000	166.853	158.650	159.852
1603.000	167.338	161.792	160.313
1596.000	165.581	161.792	158.646
1601.000	167.338	161.792	160.313
1598.000	166.368	155.509	159.392
1597.000	169.095	161.792	161.423
1603.000	165.439	157.080	159.067
1597.000	166.409	163.363	159.432
1597.000	164.953	153.938	158.052
1597.000	167.095	160.221	160.083
1595.000	166.610	157.080	159.622
1596.000	166.167	161.792	159.202
1599.000	167.338	161.792	160.313
1599.000	167.924	161.792	160.868
1602.000	168.167	163.363	160.543
1597.000	166.125	153.938	158.607
1597.000	166.510	160.221	159.527
1596.000	165.782	155.509	158.837
1599.000	167.238	164.934	160.773
1601.000	166.752	161.792	159.202
1602.000	167.581	163.363	161.098
1593.000	165.823	163.363	158.877
1594.000	166.267	158.650	159.297
1599.000	166.510	160.221	159.527
1598.000	165.238	163.363	158.877
1598.000	165.782	155.509	158.837
1604.000	167.238	164.934	160.217
1595.000	167.681	160.221	160.638
1599.000	165.581	161.792	158.646
1595.000	164.995	161.792	158.646
1601.000	167.338	161.792	160.313
1601.000	165.782	155.509	158.837
1596.000	166.995	163.363	159.987
1603.000	168.510	161.792	160.868
1591.000	166.368	155.509	159.392
1596.000	165.681	158.650	159.297
1594.000	165.782	155.509	158.837
1603.000	167.338	161.792	160.313
1598.000	167.338	161.792	160.868
1595.000	165.681	158.650	159.297
1599.000	167.095	160.221	160.638
1598.000	168.510	161.792	160.868
1600.000	168.510	161.792	160.868
1603.000	165.782	155.509	158.837
1593.000	166.368	155.509	158.837
1602.000	166.267	158.650	159.852
1594.000	167.095	160.221	160.083
1603.000	167.095	160.221	160.638
1596.000	166.995	163.363	159.432
1597.000	166.409	163.363	159.432
1595.000	165.782	155.509	158.837
1601.000	166.510	160.221	160.083
1600.000	165.924	160.221	158.972
1601.000	167.924	161.792	160.313
1601.000	167.095	160.221	160.083
1596.000	166.853	158.650	159.852
1597.000	166.752	161.792	159.757
1596.000	165.439	157.080	159.067
1595.000	166.853	158.650	159.852
1594.000	166.368	155.509	159.392
1600.000	167.338	161.792	160.313
1594.000	166.510	160.221	159.527
1604.000	166.267	158.650	159.852
1599.000	166.752	161.792	159.757
1604.000	168.167	163.363	161.098
1594.000	165.823	163.363	159.432
1601.000	167.782	157.080	160.178
1598.000	165.681	158.650	159.297
1602.000	166.853	158.650	159.852
1597.000	166.995	163.363	159.987
1595.000	166.510	160.221	159.527
1599.000	167.338	161.792	160.313
1598.000	167.095	160.221	160.638
1597.000	167.338	161.792	160.313
1599.000	166.409	163.363	159.432
1600.000	166.995	163.363	159.987
1600.000	167.095	160.221	160.083
1599.000	166.510	160.221	159.527
1596.000	166.853	158.650	159.852
1599.000	167.924	161.792	160.868
1594.000	166.995	163.363	159.432
1603.000	167.681	160.221	160.638
1595.000	166.510	160.221	160.083
1601.000	167.681	160.221	160.083
1606.000	166.953	155.509	159.392
1602.000	167.539	155.509	159.948
1597.000	165.782	155.509	158.837
1601.000	167.095	160.221	160.083
1598.000	165.539	153.938	158.607
1597.000	168.267	160.221	161.193
1598.000	166.267	158.650	159.297
1592.000	167.338	161.792	160.868
1600.000	166.409	163.363	158.877
1597.000	164.995	161.792	158.646
1596.000	165.782	155.509	158.837
1597.000	165.924	160.221	158.972
1602.000	166.368	155.509	159.392
1598.000	164.995	161.792	158.646
1596.000	166.409	163.363	159.432
1597.000	166.510	160.221	159.527
1596.000	165.924	160.221	158.972
1602.000	167.823	164.934	160.773
1595.000	167.338	161.792	160.313
1595.000	166.510	160.221	159.527
1598.000	165.439	157.080	159.067
1597.000	165.581	161.792	159.202
1601.000	168.024	158.650	160.408
1601.000	167.782	157.080	160.178
1601.000	166.510	160.221	160.083
1600.000	168.167	163.363	161.653
1598.000	164.995	161.792	158.646
1593.000	166.267	158.650	159.297
1599.000	167.338	161.792	160.868
1601.000	165.924	160.221	158.972
1594.000	166.024	157.080	159.067
1594.000	165.095	158.650	158.742
1604.000	167.782	157.080	160.733
1595.000	167.924	161.792	160.313
1601.000	165.782	155.509	158.837
1598.000	166.610	157.080	159.067
1596.000	167.439	158.650	159.852
1604.000	165.823	163.363	159.432
1596.000	166.267	158.650	159.852
1600.000	166.368	155.509	159.392
1597.000	166.995	163.363	159.432
1597.000	166.167	161.792	159.757
1600.000	165.681	158.650	159.297
1595.000	164.953	153.938	157.496
1605.000	166.853	158.650	159.852
1594.000	164.853	157.080	158.512
1597.000	166.953	155.509	159.392
