Area	ImageJ	Crofton2	Crofton4
478.000	 97.397	 95.819	 94.004
470.000	 95.497	 91.106	 92.203
471.000	 96.326	 92.677	 92.989
475.000	 97.497	 92.677	 94.099
472.000	 96.569	 94.248	 93.219
476.000	 96.912	 92.677	 93.544
470.000	 95.497	 91.106	 92.759
473.000	 95.154	 92.677	 92.433
471.000	 96.569	 94.248	 93.219
478.000	 96.083	 91.106	 92.759
473.000	 98.326	 94.248	 94.885
480.000	 98.326	 94.248	 94.885
475.000	 94.569	 92.677	 91.878
478.000	 98.569	 95.819	 94.560
477.000	 96.326	 92.677	 93.544
476.000	 95.154	 92.677	 91.878
478.000	 98.083	 92.677	 94.655
476.000	 98.569	 95.819	 95.115
481.000	 96.669	 91.106	 92.759
471.000	 97.154	 94.248	 93.219
475.000	 96.912	 92.677	 94.099
476.000	 96.326	 92.677	 93.544
475.000	 98.569	 95.819	 94.560
472.000	 95.154	 92.677	 92.433
476.000	 95.983	 94.248	 92.663
476.000	 95.255	 89.535	 91.418
478.000	 96.569	 94.248	 93.219
476.000	 96.912	 92.677	 93.544
476.000	 97.740	 94.248	 93.774
475.000	 97.497	 92.677	 93.544
473.000	 98.912	 94.248	 94.885
479.000	 98.569	 95.819	 95.115
475.000	 96.912	 92.677	 93.544
477.000	 97.154	 94.248	 93.774
474.000	 97.497	 92.677	 93.544
474.000	 96.912	 92.677	 93.544
472.000	 96.326	 92.677	 92.989
477.000	 98.569	 95.819	 94.560
476.000	 96.083	 91.106	 92.759
477.000	 97.740	 94.248	 94.885
475.000	 95.983	 94.248	 93.219
477.000	 96.811	 95.819	 94.004
476.000	 98.326	 94.248	 94.885
478.000	 95.255	 89.535	 91.973
472.000	 98.326	 94.248	 94.330
471.000	 95.154	 92.677	 92.433
473.000	 94.569	 92.677	 91.878
475.000	 97.740	 94.248	 93.774
474.000	 97.983	 95.819	 94.560
478.000	 97.497	 92.677	 93.544
474.000	 96.083	 91.106	 93.314
473.000	 97.983	 95.819	 94.004
476.000	 96.569	 94.248	 93.219
472.000	 94.569	 92.677	 91.878
470.000	 98.912	 94.248	 94.885
474.000	 97.497	 92.677	 94.099
480.000	 95.255	 89.535	 92.529
478.000	 97.397	 95.819	 93.449
474.000	 96.912	 92.677	 93.544
474.000	 97.154	 94.248	 93.774
478.000	 94.569	 92.677	 91.323
474.000	 95.497	 91.106	 92.759
470.000	 96.083	 91.106	 92.759
475.000	 96.912	 92.677	 93.544
477.000	 98.569	 95.819	 95.115
477.000	 96.326	 92.677	 93.544
476.000	 96.225	 95.819	 93.449
473.000	 97.497	 92.677	 94.099
474.000	 97.497	 92.677	 94.099
477.000	 98.326	 94.248	 94.885
480.000	 95.983	 94.248	 93.219
478.000	 97.154	 94.248	 93.774
474.000	 96.083	 91.106	 92.203
475.000	 96.912	 92.677	 93.544
474.000	 96.912	 92.677	 93.544
478.000	 97.497	 92.677	 94.099
475.000	 96.669	 91.106	 92.759
480.000	 97.740	 94.248	 94.330
473.000	 97.154	 94.248	 93.219
473.000	 95.983	 94.248	 93.219
475.000	 97.640	 97.389	 94.234
472.000	 97.740	 94.248	 94.330
472.000	 97.154	 94.248	 93.774
479.000	 96.569	 94.248	 93.774
478.000	 97.497	 92.677	 94.099
473.000	 97.154	 94.248	 93.774
473.000	 95.497	 91.106	 92.203
478.000	 98.569	 95.819	 95.115
473.000	 96.669	 91.106	 93.314
476.000	 97.740	 94.248	 94.330
475.000	 98.569	 95.819	 95.115
474.000	 98.569	 95.819	 94.560
475.000	 96.912	 92.677	 93.544
476.000	 97.983	 95.819	 94.560
473.000	 95.154	 92.677	 91.878
477.000	 97.740	 94.248	 94.330
476.000	 97.740	 94.248	 94.330
475.000	 96.326	 92.677	 93.544
480.000	 98.326	 94.248	 94.885
477.000	 98.569	 95.819	 95.115
476.000	 97.983	 95.819	 94.560
478.000	 97.497	 92.677	 94.099
