Area	ImageJ	Crofton2	Crofton4
1824.000	172.024	161.792	164.755
1835.000	173.439	163.363	166.096
1831.000	172.652	169.646	165.906
1831.000	174.510	166.504	167.112
1835.000	173.439	163.363	166.096
1826.000	172.409	168.075	165.120
1832.000	172.610	161.792	165.311
1826.000	172.409	168.075	165.676
1832.000	172.267	163.363	164.985
1827.000	172.409	168.075	165.676
1822.000	172.409	168.075	165.120
1829.000	172.610	161.792	165.311
1831.000	174.024	163.363	166.652
1825.000	172.510	164.934	165.216
1833.000	173.439	163.363	166.096
1831.000	172.995	168.075	165.676
1822.000	172.853	163.363	165.541
1827.000	172.510	164.934	165.216
1836.000	173.681	164.934	166.326
1829.000	172.652	169.646	165.906
1830.000	173.196	161.792	165.866
1830.000	172.652	169.646	165.906
1833.000	173.196	161.792	165.866
1829.000	172.409	168.075	165.676
1833.000	172.652	169.646	165.906
1825.000	172.167	166.504	165.446
1829.000	172.167	166.504	165.446
1824.000	172.167	166.504	164.890
1831.000	173.782	161.792	165.866
1834.000	172.510	164.934	165.216
1834.000	171.782	160.221	164.525
1830.000	172.409	168.075	165.120
1826.000	172.409	168.075	165.676
1830.000	173.196	161.792	165.866
1832.000	172.853	163.363	165.541
1832.000	172.995	168.075	165.676
1826.000	171.924	164.934	164.660
1824.000	172.610	161.792	165.311
1835.000	173.196	161.792	165.866
1833.000	172.652	169.646	165.350
1829.000	172.167	166.504	164.890
1829.000	172.995	168.075	166.231
1834.000	172.995	168.075	166.231
1827.000	172.024	161.792	164.755
1830.000	173.782	161.792	165.866
1831.000	173.924	166.504	166.556
1833.000	174.267	164.934	166.882
1832.000	174.024	163.363	166.652
1833.000	173.439	163.363	166.096
1829.000	173.439	163.363	166.096
1832.000	172.610	161.792	165.311
1833.000	173.439	163.363	166.096
1837.000	172.610	161.792	165.311
1831.000	174.024	163.363	166.652
1829.000	172.752	166.504	165.446
1833.000	173.238	169.646	166.461
1826.000	173.196	161.792	165.866
1823.000	173.681	164.934	166.326
1831.000	172.995	168.075	165.676
1828.000	172.652	169.646	165.906
1825.000	172.853	163.363	164.985
1822.000	173.338	166.504	166.001
1832.000	173.439	163.363	166.096
1830.000	172.853	163.363	165.541
1829.000	174.267	164.934	166.882
1834.000	173.196	161.792	165.311
1833.000	174.267	164.934	166.882
1828.000	171.823	168.075	165.120
1821.000	172.510	164.934	165.216
1827.000	171.823	168.075	165.120
1832.000	173.238	169.646	166.461
1830.000	172.995	168.075	166.231
1834.000	173.338	166.504	166.001
1830.000	171.924	164.934	164.660
1829.000	173.581	168.075	166.786
1828.000	173.196	161.792	165.866
1828.000	173.439	163.363	166.096
1837.000	173.681	164.934	166.326
1826.000	172.167	166.504	164.890
1827.000	171.823	168.075	165.120
1829.000	173.238	169.646	166.461
1821.000	172.752	166.504	165.446
1833.000	172.995	168.075	166.231
1835.000	173.238	169.646	166.461
1830.000	173.439	163.363	166.096
1830.000	172.752	166.504	165.446
1837.000	173.681	164.934	166.326
1825.000	171.924	164.934	165.216
1829.000	171.823	168.075	165.120
1831.000	173.238	169.646	166.461
1821.000	171.539	158.650	164.295
1831.000	172.853	163.363	165.541
1835.000	173.581	168.075	166.231
1830.000	173.238	169.646	166.461
1825.000	172.409	168.075	165.676
1824.000	171.681	163.363	164.430
1830.000	173.439	163.363	166.096
1829.000	173.095	164.934	165.771
1829.000	172.510	164.934	165.216
1830.000	172.409	168.075	165.676
1833.000	173.924	166.504	166.556
1827.000	174.167	168.075	167.342
1830.000	173.238	169.646	165.906
1826.000	172.853	163.363	165.541
