Area	ImageJ	Crofton2	Crofton4
1292.000	158.853	152.367	152.268
1293.000	159.681	153.938	153.609
1296.000	159.681	153.938	153.053
1290.000	161.095	155.509	154.394
1294.000	159.439	152.367	152.823
1294.000	157.439	150.796	151.483
1293.000	161.095	155.509	154.394
1291.000	158.267	152.367	152.268
1294.000	160.024	152.367	153.379
1299.000	157.196	149.226	150.142
1294.000	160.267	153.938	153.609
1296.000	156.610	149.226	150.142
1295.000	159.095	153.938	153.053
1294.000	159.095	153.938	152.498
1297.000	160.853	153.938	154.164
1296.000	159.681	153.938	152.498
1293.000	158.610	150.796	151.483
1295.000	159.439	152.367	152.823
1292.000	159.681	153.938	153.053
1290.000	159.439	152.367	152.823
1296.000	158.510	153.938	152.498
1294.000	158.853	152.367	152.268
1293.000	160.853	153.938	154.164
1293.000	160.853	153.938	154.164
1294.000	159.439	152.367	152.823
1288.000	158.853	152.367	152.268
1289.000	159.439	152.367	152.823
1296.000	158.853	152.367	152.268
1298.000	157.196	149.226	150.142
1287.000	156.024	149.226	150.142
1294.000	158.368	149.226	151.253
1292.000	158.267	152.367	152.268
1294.000	159.095	153.938	153.053
1289.000	156.610	149.226	150.142
1294.000	158.024	150.796	151.483
1293.000	158.267	152.367	151.157
1300.000	157.681	152.367	151.157
1294.000	156.853	150.796	150.372
1291.000	158.024	150.796	151.483
1294.000	156.610	149.226	150.142
1296.000	160.267	153.938	153.609
1298.000	160.267	153.938	153.609
1292.000	160.024	152.367	152.823
1289.000	158.853	152.367	152.268
1298.000	160.267	153.938	153.609
1287.000	158.368	149.226	151.253
1285.000	155.439	149.226	149.031
1290.000	158.267	152.367	151.713
1297.000	161.439	153.938	154.164
1293.000	157.439	150.796	150.927
1292.000	157.439	150.796	150.927
1295.000	160.267	153.938	153.609
1293.000	159.681	153.938	153.053
1294.000	160.024	152.367	153.379
1292.000	160.024	152.367	153.379
1292.000	157.439	150.796	150.927
1295.000	157.439	150.796	150.927
1296.000	159.095	153.938	153.053
1296.000	159.095	153.938	153.053
1296.000	159.196	150.796	152.038
1296.000	159.095	153.938	153.053
1291.000	159.196	150.796	152.593
1295.000	158.510	153.938	152.498
1294.000	155.681	150.796	149.817
1290.000	155.439	149.226	149.586
1293.000	158.024	150.796	151.483
1301.000	160.853	153.938	154.164
1296.000	159.095	153.938	153.053
1291.000	159.681	153.938	153.053
1293.000	158.024	150.796	151.483
1297.000	158.267	152.367	152.268
1291.000	161.095	155.509	153.839
1292.000	156.853	150.796	150.372
1292.000	157.681	152.367	151.157
1294.000	160.853	153.938	154.164
1297.000	160.267	153.938	153.609
1293.000	160.610	152.367	153.379
1294.000	160.267	153.938	153.609
1294.000	155.681	150.796	149.817
1292.000	157.439	150.796	150.927
1296.000	158.510	153.938	152.498
1296.000	156.853	150.796	150.927
1292.000	156.853	150.796	150.372
1294.000	156.853	150.796	150.927
1290.000	158.610	150.796	152.038
1295.000	158.853	152.367	152.268
1299.000	158.024	150.796	151.483
1298.000	158.267	152.367	151.713
1292.000	159.439	152.367	152.823
1297.000	159.095	153.938	153.053
1290.000	159.681	153.938	153.053
1288.000	157.196	149.226	150.697
1297.000	159.095	153.938	153.053
1299.000	156.267	150.796	150.372
1297.000	158.853	152.367	152.268
1295.000	158.853	152.367	152.268
1297.000	157.782	149.226	151.253
1293.000	159.681	153.938	153.609
1294.000	160.267	153.938	153.609
1290.000	159.681	153.938	153.609
1298.000	158.267	152.367	152.268
1294.000	161.439	153.938	154.164
1290.000	158.610	150.796	151.483
1294.000	157.439	150.796	150.927
