Area	ImageJ	Crofton2	Crofton4
2036.000	174.267	164.934	166.882
2028.000	174.752	168.075	166.786
2034.000	172.995	168.075	165.676
2032.000	172.024	161.792	164.755
2035.000	174.409	169.646	167.016
2041.000	173.581	168.075	166.231
2037.000	172.853	163.363	165.541
2033.000	172.510	164.934	165.216
2032.000	173.681	164.934	166.326
2031.000	175.095	166.504	167.667
2043.000	173.681	164.934	166.326
2035.000	173.924	166.504	166.556
2031.000	172.409	168.075	165.120
2038.000	172.024	161.792	164.755
2027.000	172.853	163.363	165.541
2037.000	172.167	166.504	164.890
2035.000	174.652	171.217	167.246
2037.000	173.095	164.934	165.771
2030.000	173.581	168.075	166.231
2032.000	173.823	169.646	166.461
2030.000	173.581	168.075	166.231
2034.000	172.409	168.075	165.120
2034.000	174.267	164.934	166.882
2037.000	174.267	164.934	166.882
2032.000	174.167	168.075	166.786
2034.000	174.752	168.075	167.342
2038.000	174.995	169.646	167.572
2034.000	174.409	169.646	167.016
2033.000	174.995	169.646	167.572
2038.000	172.995	168.075	165.676
2033.000	172.510	164.934	165.216
2038.000	174.752	168.075	167.342
2033.000	174.024	163.363	166.652
2029.000	171.439	161.792	164.200
2036.000	173.581	168.075	166.231
2036.000	174.853	164.934	167.437
2034.000	173.823	169.646	166.461
2027.000	172.267	163.363	164.985
2036.000	174.853	164.934	167.437
2036.000	173.823	169.646	166.461
2037.000	171.338	164.934	164.105
2038.000	174.409	169.646	167.016
2028.000	173.924	166.504	166.556
2030.000	174.409	169.646	167.016
2035.000	173.095	164.934	165.771
2035.000	174.167	168.075	166.786
2032.000	174.167	168.075	166.786
2032.000	171.338	164.934	164.105
2025.000	173.338	166.504	166.001
2038.000	172.167	166.504	164.890
2033.000	174.024	163.363	166.652
2035.000	174.267	164.934	166.882
2034.000	173.439	163.363	166.096
2038.000	174.267	164.934	166.882
2036.000	171.439	161.792	164.200
2039.000	174.995	169.646	167.572
2031.000	172.752	166.504	165.446
2035.000	174.853	164.934	167.437
2034.000	174.995	169.646	167.572
2030.000	174.409	169.646	167.016
2035.000	174.995	169.646	167.572
2039.000	172.167	166.504	164.890
2031.000	173.338	166.504	166.001
2035.000	173.439	163.363	166.096
2031.000	171.681	163.363	164.430
2031.000	172.510	164.934	165.216
2034.000	174.995	169.646	167.572
2036.000	174.167	168.075	166.786
2031.000	173.338	166.504	166.001
2029.000	173.439	163.363	166.096
2037.000	174.995	169.646	167.572
2036.000	174.853	164.934	167.437
2035.000	172.409	168.075	165.120
2025.000	171.681	163.363	164.430
2034.000	174.167	168.075	166.786
2028.000	172.024	161.792	164.755
2034.000	174.510	166.504	167.112
2036.000	172.510	164.934	165.216
2029.000	172.510	164.934	165.216
2035.000	172.510	164.934	165.216
2033.000	174.853	164.934	167.437
2028.000	173.681	164.934	166.326
2031.000	174.409	169.646	167.016
2033.000	174.853	164.934	167.437
2034.000	172.853	163.363	165.541
2033.000	172.853	163.363	165.541
2036.000	172.853	163.363	165.541
2033.000	174.167	168.075	166.786
2038.000	174.853	164.934	167.437
2029.000	172.610	161.792	165.311
2036.000	173.439	163.363	166.096
2032.000	173.581	168.075	166.231
2028.000	172.409	168.075	165.120
2037.000	175.823	171.217	168.357
2039.000	173.439	163.363	166.096
2035.000	172.995	168.075	165.676
2046.000	172.024	161.792	164.755
2036.000	172.995	168.075	165.676
2035.000	172.752	166.504	165.446
2030.000	174.409	169.646	167.016
2035.000	173.823	169.646	166.461
2030.000	172.267	163.363	164.985
2037.000	173.681	164.934	166.326
2028.000	171.095	163.363	163.875
2034.000	173.439	163.363	166.096
2029.000	174.167	168.075	166.786
2032.000	174.167	168.075	166.786
2038.000	175.238	171.217	167.802
2039.000	172.995	168.075	165.676
2034.000	173.823	169.646	166.461
2027.000	170.853	161.792	163.645
2036.000	171.439	161.792	164.200
2039.000	173.439	163.363	166.096
2037.000	173.681	164.934	166.326
2030.000	173.439	163.363	166.096
2039.000	172.995	168.075	165.120
2037.000	172.853	163.363	165.541
2040.000	174.853	164.934	167.437
2037.000	175.095	166.504	167.667
2038.000	172.167	166.504	164.890
2036.000	175.238	171.217	167.802
2035.000	174.409	169.646	167.016
2036.000	174.853	164.934	167.437
2029.000	174.167	168.075	166.786
2030.000	171.439	161.792	164.200
2026.000	172.752	166.504	165.446
2031.000	173.681	164.934	166.326
2036.000	174.409	169.646	167.016
2037.000	174.409	169.646	167.016
2037.000	175.823	171.217	168.357
2035.000	175.581	169.646	168.127
2037.000	172.267	163.363	164.985
2028.000	173.338	166.504	166.001
2032.000	173.439	163.363	166.096
2032.000	172.510	164.934	165.216
2030.000	172.409	168.075	165.120
2037.000	172.167	166.504	164.890
2034.000	174.409	169.646	167.016
2032.000	174.409	169.646	167.016
2039.000	174.267	164.934	166.882
2038.000	175.681	166.504	168.222
2037.000	172.409	168.075	165.120
2031.000	174.995	169.646	167.572
2033.000	172.409	168.075	165.120
2038.000	172.995	168.075	165.676
2036.000	174.409	169.646	167.016
2034.000	173.439	163.363	166.096
2037.000	172.167	166.504	164.890
2038.000	174.510	166.504	167.112
2038.000	173.681	164.934	166.326
2033.000	174.024	163.363	166.652
2034.000	174.995	169.646	167.572
2033.000	172.510	164.934	165.216
2029.000	174.024	163.363	166.652
2034.000	172.853	163.363	165.541
2034.000	174.752	168.075	167.342
2031.000	173.095	164.934	165.771
2043.000	173.338	166.504	166.001
2031.000	172.167	166.504	164.890
2044.000	172.752	166.504	165.446
2039.000	175.681	166.504	168.222
2032.000	172.995	168.075	165.676
2032.000	172.853	163.363	165.541
2030.000	174.167	168.075	166.786
2033.000	174.267	164.934	166.882
2039.000	172.510	164.934	165.771
2036.000	173.681	164.934	166.326
2034.000	174.167	168.075	166.786
2035.000	172.167	166.504	164.890
2035.000	173.823	169.646	166.461
2032.000	174.024	163.363	166.652
2034.000	172.752	166.504	165.446
2028.000	171.823	168.075	164.565
2031.000	172.510	164.934	165.216
2030.000	172.752	166.504	165.446
2037.000	174.995	169.646	167.572
2027.000	172.995	168.075	165.676
2034.000	174.995	169.646	167.572
2033.000	173.823	169.646	166.461
2037.000	171.924	164.934	164.660
2035.000	174.167	168.075	166.786
2034.000	173.338	166.504	166.001
2029.000	173.338	166.504	166.001
2031.000	174.409	169.646	167.016
2036.000	172.752	166.504	165.446
2034.000	173.338	166.504	166.001
2031.000	173.581	168.075	166.231
2031.000	174.167	168.075	166.786
2035.000	173.439	163.363	166.096
2030.000	173.439	163.363	166.096
2038.000	174.510	166.504	167.112
2033.000	175.681	166.504	168.222
2032.000	173.823	169.646	166.461
2037.000	175.238	171.217	167.802
2033.000	172.853	163.363	165.541
2034.000	173.581	168.075	166.231
2035.000	175.238	171.217	167.802
2030.000	173.095	164.934	165.771
2035.000	173.823	169.646	166.461
2034.000	174.409	169.646	167.016
2030.000	172.995	168.075	165.676
2033.000	173.338	166.504	166.001
2034.000	171.581	166.504	164.335
2029.000	174.167	168.075	166.786
2026.000	174.167	168.075	166.231
2032.000	174.409	169.646	167.016
2036.000	173.823	169.646	166.461
2035.000	173.823	169.646	166.461
2037.000	172.510	164.934	165.771
2036.000	171.581	166.504	164.335
2034.000	172.024	161.792	164.755
2035.000	174.267	164.934	166.882
2035.000	174.024	163.363	166.652
2035.000	174.995	169.646	167.016
2029.000	174.167	168.075	166.786
2042.000	173.095	164.934	165.771
2037.000	174.267	164.934	166.882
2037.000	174.409	169.646	167.016
2039.000	174.853	164.934	167.437
2032.000	174.510	166.504	167.112
2036.000	173.338	166.504	166.001
2037.000	174.024	163.363	166.652
2035.000	174.409	169.646	167.016
2031.000	172.995	168.075	165.676
2034.000	174.995	169.646	167.572
2039.000	175.681	166.504	168.222
2033.000	173.581	168.075	166.231
2029.000	174.167	168.075	166.786
2029.000	172.024	161.792	164.755
2032.000	172.267	163.363	164.985
2033.000	172.510	164.934	165.216
2037.000	172.510	164.934	165.216
2036.000	171.581	166.504	164.335
2032.000	175.095	166.504	167.667
2035.000	174.267	164.934	166.882
2038.000	173.924	166.504	166.556
2036.000	173.439	163.363	166.096
2040.000	172.510	164.934	165.771
2026.000	173.439	163.363	166.096
2035.000	173.823	169.646	166.461
2026.000	170.167	164.934	163.549
2029.000	170.995	166.504	163.779
2038.000	174.267	164.934	166.882
2039.000	174.752	168.075	167.342
2037.000	171.924	164.934	164.660
2035.000	175.823	171.217	168.357
2024.000	171.196	160.221	163.970
2031.000	173.823	169.646	166.461
2034.000	174.167	168.075	166.786
2037.000	174.853	164.934	167.437
2034.000	172.995	168.075	165.676
2031.000	174.995	169.646	167.572
2035.000	174.752	168.075	167.342
2035.000	175.681	166.504	168.222
2032.000	171.823	168.075	164.565
2034.000	174.267	164.934	166.882
2031.000	172.510	164.934	165.216
2036.000	173.681	164.934	166.326
2029.000	172.510	164.934	164.660
2034.000	171.681	163.363	164.430
2036.000	172.167	166.504	164.890
2035.000	172.995	168.075	165.676
2034.000	172.995	168.075	165.676
2037.000	175.238	171.217	167.802
2028.000	172.510	164.934	165.216
2026.000	173.439	163.363	166.096
2036.000	174.510	166.504	167.112
2034.000	173.338	166.504	166.001
2036.000	174.995	169.646	167.572
2038.000	174.853	164.934	167.437
2031.000	173.439	163.363	166.096
2038.000	172.409	168.075	165.120
2039.000	174.167	168.075	166.786
2034.000	174.995	169.646	167.572
2039.000	174.853	164.934	167.437
2035.000	175.238	171.217	167.802
2035.000	173.924	166.504	166.556
2037.000	173.338	166.504	166.001
2034.000	174.066	171.217	166.691
2036.000	174.024	163.363	166.652
2036.000	172.510	164.934	165.216
2034.000	174.752	168.075	166.786
2033.000	173.338	166.504	166.001
2034.000	171.924	164.934	164.660
2036.000	175.581	169.646	167.572
2030.000	173.581	168.075	166.231
2037.000	173.338	166.504	166.001
2038.000	173.439	163.363	166.096
2029.000	174.267	164.934	166.882
2037.000	174.024	163.363	166.652
2031.000	172.267	163.363	164.985
2036.000	173.439	163.363	166.096
2040.000	174.995	169.646	167.572
2032.000	174.409	169.646	167.016
2041.000	174.995	169.646	167.572
2032.000	172.853	163.363	165.541
2034.000	173.823	169.646	166.461
2035.000	174.853	164.934	167.437
2035.000	174.409	169.646	167.016
