Area	ImageJ	Crofton2	Crofton4
862.000	140.225	130.376	135.163
862.000	142.225	131.947	135.949
861.000	144.610	139.801	138.210
868.000	143.882	135.088	137.520
864.000	143.095	141.372	137.884
856.000	141.154	128.805	135.489
866.000	144.711	136.659	138.860
869.000	143.095	141.372	138.440
864.000	140.569	128.805	134.378
868.000	142.953	136.659	137.194
866.000	142.267	139.801	137.099
864.000	143.782	138.230	138.535
862.000	140.811	130.376	135.163
860.000	140.510	139.801	134.878
868.000	143.882	135.088	137.520
865.000	141.338	141.372	135.663
862.000	143.782	138.230	138.535
865.000	144.125	136.659	137.750
866.000	144.953	138.230	138.535
864.000	143.196	138.230	137.424
861.000	141.924	141.372	136.774
865.000	142.468	133.518	136.734
860.000	142.711	135.088	137.520
866.000	144.125	136.659	138.305
864.000	143.196	138.230	137.424
865.000	143.397	131.947	137.060
862.000	143.296	135.088	137.520
865.000	141.397	130.376	135.719
867.000	144.853	141.372	138.440
864.000	141.154	128.805	135.489
863.000	143.924	142.942	138.114
866.000	142.953	136.659	137.194
871.000	140.569	128.805	134.933
859.000	142.267	139.801	137.099
874.000	143.882	135.088	138.075
862.000	141.338	141.372	136.218
868.000	142.569	130.376	136.274
864.000	140.510	139.801	135.433
865.000	143.782	138.230	137.980
863.000	143.397	131.947	137.060
859.000	139.740	127.235	133.593
863.000	142.267	139.801	136.544
867.000	140.569	128.805	134.933
859.000	141.581	142.942	136.448
863.000	142.510	141.372	136.774
861.000	141.983	130.376	136.830
868.000	143.882	135.088	138.075
863.000	141.397	130.376	135.719
862.000	141.640	131.947	135.949
863.000	141.397	130.376	135.719
863.000	142.368	136.659	136.639
867.000	142.853	139.801	137.099
864.000	143.338	142.942	137.559
860.000	142.953	136.659	137.750
863.000	143.054	133.518	137.290
871.000	141.640	131.947	136.504
870.000	142.368	136.659	136.639
865.000	140.752	141.372	135.663
870.000	140.811	130.376	135.163
860.000	141.397	130.376	136.274
870.000	141.338	141.372	136.218
869.000	142.167	142.942	137.004
865.000	142.569	130.376	136.274
867.000	144.953	138.230	138.535
860.000	140.510	139.801	135.433
859.000	141.681	139.801	135.988
868.000	141.983	130.376	136.274
862.000	143.640	133.518	137.290
865.000	141.581	142.942	136.448
866.000	143.640	133.518	137.845
865.000	143.681	141.372	137.884
865.000	142.752	142.942	137.004
863.000	142.953	136.659	137.194
861.000	142.711	135.088	136.964
866.000	141.983	130.376	136.830
862.000	142.468	133.518	136.734
870.000	141.154	128.805	135.489
866.000	143.196	138.230	137.980
861.000	140.995	142.942	135.893
863.000	143.196	138.230	137.424
868.000	141.924	141.372	136.774
863.000	143.196	138.230	137.424
868.000	143.296	135.088	137.520
862.000	144.267	141.372	138.440
863.000	141.681	139.801	136.544
861.000	140.752	141.372	135.108
867.000	144.368	138.230	137.980
