Area	ImageJ	Crofton2	Crofton4
3084.000	222.593	219.911	213.253
3085.000	223.137	212.058	213.213
3073.000	221.095	202.633	211.278
3084.000	222.350	218.341	213.023
3090.000	223.238	208.916	213.309
3084.000	222.510	204.204	212.618
3081.000	222.007	219.911	212.697
3088.000	223.137	212.058	213.213
3081.000	222.007	219.911	212.697
3083.000	221.581	205.774	211.738
3081.000	222.451	215.199	212.563
3080.000	221.421	219.911	212.142
3085.000	223.338	205.774	213.404
3076.000	221.522	216.770	211.682
3084.000	221.765	218.341	211.912
3079.000	221.095	202.633	211.278
3083.000	223.137	212.058	213.213
3082.000	220.752	204.204	210.952
3088.000	223.238	208.916	213.309
3084.000	223.823	208.916	213.864
3084.000	222.794	213.628	212.888
3074.000	220.936	216.770	211.127
3084.000	223.480	210.487	213.539
3080.000	221.823	207.345	211.968
3083.000	222.108	216.770	212.237
3086.000	222.693	216.770	212.793
3081.000	221.179	218.341	211.357
3083.000	223.622	215.199	213.673
3079.000	222.451	215.199	212.563
3093.000	220.250	219.911	210.476
3086.000	222.007	219.911	212.142
3087.000	222.108	216.770	212.237
3083.000	222.250	221.482	212.927
3081.000	223.037	215.199	213.118
3084.000	222.894	210.487	212.983
3076.000	220.250	219.911	210.476
3080.000	223.179	219.911	213.808
3079.000	223.581	207.345	213.634
3081.000	222.167	205.774	212.293
3085.000	222.693	216.770	212.793
3088.000	222.309	210.487	212.428
3082.000	221.823	207.345	211.968
3084.000	220.836	219.911	211.587
3081.000	220.250	219.911	211.031
3079.000	223.238	208.916	213.309
3077.000	221.924	204.204	212.063
3088.000	220.836	219.911	211.587
3087.000	221.765	218.341	212.467
3077.000	221.765	218.341	212.467
3086.000	221.765	218.341	211.912
3079.000	222.451	215.199	212.563
3081.000	222.350	218.341	212.467
3081.000	221.179	218.341	211.357
3084.000	223.723	212.058	213.769
3082.000	221.279	215.199	211.452
3084.000	219.681	201.062	209.937
3087.000	222.108	216.770	212.793
3082.000	222.167	205.774	212.293
3076.000	222.794	213.628	212.888
3082.000	223.238	208.916	213.309
3081.000	221.421	219.911	212.142
3084.000	222.208	213.628	212.333
3082.000	222.995	207.345	213.079
3089.000	223.179	219.911	213.808
3078.000	219.681	201.062	209.937
3090.000	220.250	219.911	211.031
3087.000	223.037	215.199	213.118
3080.000	220.007	218.341	210.246
3084.000	221.924	204.204	212.063
3080.000	221.421	219.911	212.142
3083.000	222.794	213.628	212.888
3082.000	221.924	204.204	212.063
3088.000	222.350	218.341	213.023
3082.000	222.409	207.345	212.523
3087.000	222.936	218.341	213.023
3083.000	222.007	219.911	212.697
3082.000	220.836	219.911	211.031
3078.000	222.693	216.770	212.793
3089.000	221.924	204.204	212.063
3084.000	222.510	204.204	212.618
3080.000	220.007	218.341	210.801
3072.000	220.510	202.633	210.722
3088.000	222.350	218.341	213.023
3089.000	222.894	210.487	212.983
3089.000	222.007	219.911	212.142
3081.000	222.936	218.341	213.023
3086.000	223.137	212.058	213.213
3086.000	222.936	218.341	213.578
3078.000	220.593	218.341	210.801
3083.000	223.137	212.058	213.213
3080.000	220.936	216.770	211.127
3081.000	222.409	207.345	212.523
3081.000	223.622	215.199	213.673
3081.000	220.936	216.770	211.127
3076.000	220.510	202.633	210.722
3075.000	221.924	204.204	212.063
3085.000	222.167	205.774	212.293
3081.000	220.936	216.770	211.127
3090.000	221.421	219.911	211.587
3086.000	222.409	207.345	212.523
3084.000	222.936	218.341	213.578
3081.000	222.752	205.774	212.849
3085.000	223.238	208.916	213.309
3077.000	223.279	216.770	213.348
3081.000	222.350	218.341	213.023
3089.000	223.179	219.911	213.808
3079.000	222.551	212.058	212.658
3079.000	222.593	219.911	213.253
3084.000	222.108	216.770	212.237
3079.000	222.167	205.774	212.293
3084.000	222.510	204.204	212.618
3087.000	222.752	205.774	212.849
3082.000	221.924	204.204	212.063
3080.000	222.066	208.916	212.198
3084.000	220.267	201.062	210.492
3081.000	222.652	208.916	212.753
3082.000	222.794	213.628	212.888
3077.000	220.936	216.770	211.682
3082.000	221.179	218.341	211.912
3083.000	222.007	219.911	212.697
3077.000	221.823	207.345	211.968
3094.000	223.037	215.199	213.118
3077.000	220.836	219.911	211.587
3090.000	220.267	201.062	210.492
3076.000	222.108	216.770	212.793
3088.000	220.836	219.911	211.587
3081.000	221.095	202.633	211.278
3078.000	222.794	213.628	212.888
3081.000	222.894	210.487	212.983
3079.000	220.510	202.633	210.722
3078.000	222.309	210.487	212.428
3082.000	220.995	205.774	211.182
3077.000	222.167	205.774	212.293
3082.000	221.095	202.633	211.278
3080.000	222.451	215.199	212.563
3079.000	221.924	204.204	212.063
3089.000	221.179	218.341	211.357
3087.000	222.593	219.911	212.697
3086.000	222.066	208.916	212.198
3089.000	220.250	219.911	211.031
3083.000	221.865	215.199	212.007
3083.000	220.250	219.911	211.031
3077.000	220.250	219.911	210.476
3083.000	220.267	201.062	210.492
3081.000	220.350	216.770	210.571
3085.000	222.451	215.199	212.563
3085.000	221.095	202.633	211.278
3090.000	223.723	212.058	213.769
3083.000	223.480	210.487	213.539
3080.000	221.480	208.916	211.643
3076.000	221.522	216.770	212.237
3085.000	223.581	207.345	213.634
3083.000	222.510	204.204	212.618
3083.000	222.693	216.770	213.348
3081.000	221.924	204.204	212.063
3080.000	222.208	213.628	212.333
3085.000	222.936	218.341	213.023
3093.000	223.238	208.916	213.309
3080.000	222.309	210.487	212.428
3081.000	220.267	201.062	210.492
3084.000	221.924	204.204	212.063
3077.000	220.007	218.341	210.801
3081.000	221.338	204.204	211.508
3082.000	223.238	208.916	213.309
3083.000	222.350	218.341	213.023
3085.000	222.752	205.774	212.849
3082.000	221.421	219.911	212.142
3083.000	222.551	212.058	212.658
3083.000	222.894	210.487	212.983
3088.000	223.723	212.058	213.769
3080.000	221.338	204.204	211.508
3088.000	221.664	221.482	212.372
3082.000	222.593	219.911	213.253
3081.000	223.037	215.199	213.118
3082.000	220.007	218.341	210.801
3085.000	222.752	205.774	212.849
3083.000	219.681	201.062	209.937
3076.000	221.622	213.628	211.777
3082.000	223.238	208.916	213.309
3087.000	221.924	204.204	212.063
3086.000	222.936	218.341	213.023
3091.000	222.250	221.482	212.927
3081.000	222.652	208.916	212.753
3078.000	221.095	202.633	211.278
3086.000	219.421	218.341	210.246
3083.000	223.137	212.058	213.213
3077.000	222.167	205.774	212.293
3084.000	223.622	215.199	213.673
3081.000	222.894	210.487	212.983
3083.000	222.007	219.911	212.697
3084.000	223.279	216.770	213.348
3081.000	221.421	219.911	212.142
3090.000	222.752	205.774	212.849
3080.000	220.250	219.911	211.031
3086.000	223.581	207.345	213.634
3083.000	223.723	212.058	213.769
3086.000	221.421	219.911	211.587
3084.000	221.095	202.633	211.278
3083.000	222.894	210.487	212.983
3083.000	222.350	218.341	213.023
3084.000	223.522	218.341	213.578
3086.000	220.267	201.062	210.492
3084.000	222.836	221.482	213.483
3088.000	222.794	213.628	212.888
3082.000	222.108	216.770	212.237
3085.000	221.421	219.911	212.142
3079.000	222.167	205.774	212.293
3085.000	224.451	216.770	214.459
3078.000	222.451	215.199	212.563
3076.000	220.510	202.633	210.722
3084.000	221.179	218.341	211.357
3082.000	223.238	208.916	213.309
3080.000	222.066	208.916	212.198
3086.000	222.794	213.628	212.888
3083.000	220.267	201.062	210.492
3083.000	222.652	208.916	212.753
3081.000	220.510	202.633	210.722
3083.000	223.279	216.770	213.903
3085.000	223.037	215.199	213.118
3088.000	221.765	218.341	212.467
3084.000	223.137	212.058	213.213
3071.000	220.350	216.770	211.127
3083.000	222.794	213.628	212.888
3081.000	222.309	210.487	212.428
3089.000	221.924	204.204	212.063
3081.000	221.924	204.204	212.063
3084.000	221.522	216.770	211.682
3083.000	222.693	216.770	212.793
3086.000	222.693	216.770	212.793
3084.000	220.510	202.633	210.722
3087.000	222.510	204.204	212.618
3082.000	222.167	205.774	212.293
3081.000	222.451	215.199	212.563
3085.000	220.752	204.204	210.952
3086.000	220.836	219.911	211.031
3083.000	222.409	207.345	212.523
3090.000	222.250	221.482	212.927
3086.000	222.936	218.341	213.578
3086.000	222.066	208.916	212.198
3085.000	223.279	216.770	213.348
3082.000	222.894	210.487	212.983
3086.000	219.681	201.062	209.937
3084.000	221.095	202.633	211.278
3086.000	223.723	212.058	213.769
