Area	ImageJ	Crofton2	Crofton4
1765.000	172.652	169.646	165.906
1765.000	174.167	168.075	166.786
1765.000	173.095	164.934	165.771
1759.000	173.823	169.646	166.461
1760.000	173.439	163.363	166.096
1768.000	175.196	163.363	167.762
1766.000	174.894	172.788	168.032
1767.000	174.368	161.792	166.977
1763.000	173.823	169.646	166.461
1769.000	173.095	164.934	165.771
1757.000	171.823	168.075	165.120
1757.000	172.267	163.363	164.985
1768.000	173.782	161.792	166.422
1760.000	172.167	166.504	165.446
1767.000	174.309	172.788	167.476
1763.000	174.368	161.792	166.977
1766.000	175.439	164.934	167.437
1763.000	173.539	160.221	166.191
1766.000	173.238	169.646	166.461
1766.000	173.782	161.792	166.422
1771.000	173.095	164.934	165.771
1766.000	174.267	164.934	166.882
1759.000	173.480	171.217	166.691
1763.000	173.681	164.934	166.326
1767.000	173.196	161.792	165.866
1759.000	173.480	171.217	166.136
1761.000	173.480	171.217	166.691
1762.000	175.238	171.217	167.802
1761.000	174.652	171.217	167.802
1766.000	176.024	164.934	168.548
1767.000	172.995	168.075	165.676
1762.000	174.510	166.504	167.112
1761.000	174.610	163.363	167.207
1761.000	175.439	164.934	167.992
1764.000	174.510	166.504	167.112
1760.000	173.581	168.075	165.676
1760.000	173.581	168.075	166.231
1767.000	173.238	169.646	166.461
1762.000	175.196	163.363	167.762
1763.000	173.196	161.792	165.866
1765.000	174.024	163.363	166.652
1764.000	175.238	171.217	167.802
1767.000	172.652	169.646	165.906
1763.000	174.995	169.646	167.572
1766.000	174.853	164.934	167.437
1767.000	175.439	164.934	167.992
1762.000	174.368	161.792	166.422
1760.000	174.368	161.792	166.422
1762.000	173.681	164.934	166.326
1767.000	173.723	172.788	166.921
1767.000	176.024	164.934	168.548
1763.000	174.167	168.075	166.786
1764.000	172.652	169.646	165.906
1766.000	174.610	163.363	166.652
1761.000	173.196	161.792	165.866
1763.000	174.610	163.363	167.207
1767.000	173.480	171.217	166.691
1765.000	174.368	161.792	166.977
1761.000	174.267	164.934	166.882
1764.000	174.066	171.217	167.246
1759.000	175.196	163.363	167.762
1761.000	174.894	172.788	168.032
1763.000	174.652	171.217	167.802
1768.000	174.368	161.792	166.977
1765.000	173.196	161.792	165.866
1767.000	172.752	166.504	165.446
1757.000	173.539	160.221	166.191
1766.000	171.924	164.934	164.660
1762.000	172.995	168.075	165.676
1763.000	171.338	164.934	164.105
1767.000	176.024	164.934	168.548
1760.000	173.338	166.504	165.446
1766.000	173.095	164.934	165.216
1767.000	174.652	171.217	167.246
1768.000	173.095	164.934	165.771
1762.000	174.409	169.646	166.461
1761.000	174.267	164.934	166.882
1771.000	175.196	163.363	167.762
1762.000	173.196	161.792	165.866
1764.000	172.853	163.363	165.541
1768.000	175.238	171.217	167.246
1763.000	174.409	169.646	167.016
1768.000	174.024	163.363	166.652
1766.000	175.238	171.217	167.802
1762.000	173.681	164.934	166.326
1756.000	172.610	161.792	165.311
1763.000	172.652	169.646	165.906
1760.000	173.480	171.217	166.136
1753.000	172.267	163.363	164.985
1764.000	175.439	164.934	167.437
1767.000	173.095	164.934	165.771
1768.000	172.752	166.504	165.446
1764.000	174.066	171.217	166.691
1765.000	174.368	161.792	166.977
1765.000	175.095	166.504	167.667
1768.000	172.510	164.934	165.216
1766.000	175.238	171.217	167.802
1765.000	174.309	172.788	167.476
1766.000	172.510	164.934	165.216
1761.000	174.610	163.363	167.207
1761.000	174.652	171.217	167.802
1762.000	172.167	166.504	164.890
1769.000	175.439	164.934	167.992
1762.000	173.095	164.934	165.771
1759.000	173.238	169.646	165.906
1764.000	175.238	171.217	167.246
1760.000	175.196	163.363	167.207
1761.000	173.439	163.363	166.096
1763.000	171.924	164.934	164.660
1759.000	174.368	161.792	166.977
1763.000	174.610	163.363	167.207
1763.000	172.066	169.646	165.350
1764.000	174.309	172.788	167.476
1761.000	172.752	166.504	165.446
1759.000	174.066	171.217	166.691
1763.000	173.439	163.363	166.096
1762.000	174.409	169.646	167.016
1760.000	174.024	163.363	166.652
1764.000	174.995	169.646	167.572
1759.000	172.066	169.646	165.350
1766.000	172.652	169.646	165.906
1765.000	172.752	166.504	166.001
1761.000	174.167	168.075	166.786
1764.000	175.095	166.504	167.667
1768.000	171.924	164.934	164.660
1768.000	174.652	171.217	167.246
1764.000	172.267	163.363	164.985
1764.000	172.995	168.075	165.676
1769.000	173.338	166.504	166.001
1763.000	174.894	172.788	168.032
1764.000	173.338	166.504	166.001
1766.000	176.853	166.504	168.778
1764.000	173.238	169.646	166.461
1766.000	173.681	164.934	166.326
1762.000	172.409	168.075	165.120
1759.000	173.681	164.934	166.326
1765.000	175.196	163.363	167.762
1762.000	174.409	169.646	167.016
1760.000	174.309	172.788	167.476
1759.000	171.924	164.934	164.660
