Area	ImageJ	Crofton2	Crofton4
1675.000	187.882	169.646	179.790
1674.000	187.522	190.066	179.448
1679.000	187.397	166.504	178.774
1673.000	187.882	169.646	179.790
1676.000	186.350	190.066	178.893
1677.000	185.966	183.783	178.528
1678.000	186.007	191.637	179.123
1673.000	186.007	191.637	178.567
1678.000	187.581	179.071	179.504
1671.000	187.823	180.642	179.734
1674.000	186.593	191.637	179.678
1686.000	187.296	169.646	179.234
1675.000	187.522	190.066	180.003
1678.000	187.480	182.212	179.964
1672.000	185.765	190.066	178.337
1684.000	186.811	166.504	178.774
1682.000	187.154	164.934	178.544
1675.000	186.811	166.504	178.774
1674.000	185.179	190.066	178.337
1670.000	186.936	190.066	178.893
1673.000	187.137	183.783	179.083
1677.000	188.225	168.075	179.560
1675.000	186.569	164.934	177.989
1674.000	184.593	190.066	177.782
1672.000	186.894	182.212	179.408
1677.000	186.693	188.496	178.663
1677.000	188.208	186.925	179.543
1678.000	186.936	190.066	179.448
1682.000	185.664	193.208	179.353
1677.000	187.581	179.071	179.504
1671.000	185.983	164.934	177.989
1678.000	187.154	164.934	178.544
1683.000	187.882	169.646	179.234
1681.000	186.225	166.504	178.219
1672.000	185.622	185.354	178.202
1681.000	185.522	188.496	178.107
1674.000	185.664	193.208	178.797
1672.000	187.782	172.788	179.694
1677.000	188.510	177.500	180.384
1674.000	187.882	169.646	179.790
1674.000	185.380	183.783	177.972
1672.000	184.007	190.066	177.227
1678.000	187.782	172.788	179.694
1677.000	187.622	186.925	179.543
1670.000	187.397	166.504	178.774
1679.000	186.811	166.504	178.774
1675.000	186.693	188.496	178.663
1679.000	186.593	191.637	178.567
1670.000	187.539	171.217	178.909
1673.000	186.593	191.637	179.123
1674.000	185.179	190.066	178.337
1679.000	188.711	171.217	180.575
1675.000	186.652	180.642	178.623
1676.000	186.953	171.217	178.354
1675.000	187.296	169.646	179.234
1683.000	185.983	164.934	177.989
1673.000	186.108	188.496	178.663
1675.000	187.238	180.642	179.178
1671.000	184.250	191.637	177.457
1675.000	187.983	166.504	179.885
1669.000	186.569	164.934	178.544
1678.000	188.267	175.929	180.154
1676.000	183.664	191.637	176.901
1684.000	187.397	166.504	178.774
1674.000	187.782	172.788	179.694
1677.000	186.853	174.358	178.814
1686.000	187.054	168.075	179.004
1679.000	187.137	183.783	179.083
1676.000	187.723	183.783	179.639
1681.000	187.179	191.637	179.123
1682.000	186.569	164.934	178.544
1671.000	185.983	164.934	177.989
1668.000	186.569	164.934	177.989
1670.000	187.296	169.646	179.234
1677.000	186.007	191.637	179.123
1680.000	186.250	193.208	178.797
1673.000	186.007	191.637	179.123
1678.000	185.054	166.504	177.108
1682.000	185.765	190.066	178.893
1688.000	185.740	163.363	177.759
1672.000	186.225	166.504	178.219
1674.000	187.723	183.783	179.639
1671.000	186.350	190.066	178.893
1673.000	186.711	169.646	178.679
1681.000	188.167	179.071	180.059
1678.000	186.350	190.066	179.448
1678.000	184.836	191.637	178.012
1682.000	185.983	164.934	177.433
1672.000	186.794	185.354	178.758
1674.000	185.179	190.066	177.782
1676.000	187.480	182.212	179.408
1676.000	188.794	186.925	180.654
1675.000	186.711	169.646	178.679
1676.000	184.836	191.637	178.012
1673.000	185.522	188.496	178.107
