Area	ImageJ	Crofton2	Crofton4
1625.000	172.953	160.221	165.636
1628.000	174.368	161.792	166.977
1629.000	174.066	171.217	167.246
1624.000	171.723	171.217	165.580
1624.000	173.196	161.792	165.866
1626.000	173.681	164.934	166.326
1618.000	173.238	169.646	166.461
1624.000	172.652	169.646	165.350
1632.000	174.066	171.217	167.246
1624.000	173.723	172.788	166.921
1629.000	172.551	172.788	166.366
1629.000	173.095	164.934	165.771
1622.000	174.125	160.221	166.191
1630.000	173.723	172.788	167.476
1624.000	172.894	171.217	166.136
1628.000	174.368	161.792	166.977
1630.000	174.510	166.504	167.112
1618.000	172.409	168.075	165.676
1623.000	174.368	161.792	166.422
1622.000	173.338	166.504	166.001
1628.000	174.167	168.075	167.342
1624.000	173.823	169.646	167.016
1626.000	174.024	163.363	166.652
1624.000	172.853	163.363	165.541
1630.000	173.539	160.221	166.191
1627.000	173.196	161.792	165.866
1626.000	172.309	171.217	166.136
1631.000	174.610	163.363	167.207
1630.000	172.894	171.217	166.136
1626.000	173.823	169.646	167.016
1630.000	173.924	166.504	166.556
1618.000	172.368	160.221	165.081
1620.000	173.480	171.217	167.246
1620.000	172.652	169.646	165.906
1622.000	172.409	168.075	165.676
1629.000	174.510	166.504	167.112
1618.000	173.095	164.934	165.771
1626.000	174.610	163.363	167.207
1624.000	172.309	171.217	166.136
1623.000	173.782	161.792	165.866
1628.000	173.137	172.788	166.921
1623.000	172.652	169.646	165.906
1628.000	173.539	160.221	166.191
1622.000	172.953	160.221	165.636
1623.000	174.368	161.792	166.977
1619.000	172.894	171.217	166.136
1626.000	173.723	172.788	166.921
1631.000	174.610	163.363	167.207
1623.000	173.480	171.217	166.691
1623.000	173.681	164.934	166.326
1622.000	172.409	168.075	165.676
1622.000	173.823	169.646	167.016
1629.000	173.137	172.788	166.366
1622.000	172.995	168.075	166.231
1628.000	173.238	169.646	166.461
1628.000	174.409	169.646	167.016
1625.000	172.995	168.075	166.231
1627.000	173.137	172.788	166.366
1623.000	175.196	163.363	167.762
1626.000	172.652	169.646	165.906
1628.000	174.024	163.363	166.652
1629.000	175.196	163.363	167.762
1625.000	174.066	171.217	167.246
1629.000	174.409	169.646	167.572
1625.000	173.238	169.646	166.461
1625.000	173.581	168.075	166.786
1625.000	174.066	171.217	166.691
1618.000	172.510	164.934	165.216
1626.000	174.409	169.646	167.572
1622.000	173.681	164.934	166.326
1628.000	174.368	161.792	166.977
1624.000	172.894	171.217	166.136
1623.000	172.853	163.363	165.541
1626.000	174.267	164.934	166.882
1629.000	174.953	161.792	167.532
1624.000	173.782	161.792	166.422
1625.000	173.681	164.934	166.326
1627.000	172.953	160.221	165.636
1628.000	173.196	161.792	165.866
1626.000	173.480	171.217	166.691
1623.000	173.480	171.217	166.691
1624.000	174.610	163.363	166.652
1628.000	174.066	171.217	167.246
1626.000	172.610	161.792	165.311
1620.000	173.539	160.221	166.191
1632.000	174.267	164.934	166.882
1632.000	173.439	163.363	166.096
1628.000	174.066	171.217	167.246
1633.000	174.368	161.792	166.977
1630.000	174.510	166.504	167.112
1634.000	173.924	166.504	166.556
1627.000	172.652	169.646	165.906
1628.000	172.309	171.217	165.580
1626.000	174.652	171.217	167.802
1630.000	174.267	164.934	166.882
1625.000	174.309	172.788	168.032
1631.000	174.267	164.934	166.882
1628.000	173.823	169.646	167.016
1624.000	172.309	171.217	166.136
1628.000	174.652	171.217	167.246
