Area	ImageJ	Crofton2	Crofton4
494.000	125.397	117.810	119.995
491.000	127.539	124.093	122.025
488.000	127.640	120.951	122.121
491.000	129.196	127.235	123.041
494.000	126.711	122.522	121.240
489.000	125.196	124.093	120.915
495.000	127.782	125.664	122.811
490.000	128.953	125.664	122.255
494.000	126.953	124.093	122.025
494.000	124.811	117.810	118.884
488.000	128.125	124.093	122.025
487.000	126.468	120.951	121.010
489.000	127.539	124.093	121.470
492.000	124.569	116.239	119.764
490.000	127.397	119.381	121.891
488.000	127.539	124.093	120.915
490.000	127.397	119.381	122.446
491.000	127.782	125.664	121.700
485.000	125.397	117.810	120.550
486.000	126.368	124.093	120.359
490.000	126.569	117.810	121.105
489.000	127.054	120.951	121.565
492.000	125.882	120.951	120.455
489.000	128.468	122.522	122.351
489.000	125.640	119.381	120.780
491.000	127.397	119.381	121.891
495.000	125.539	122.522	120.685
487.000	127.782	125.664	121.700
489.000	127.782	125.664	122.255
489.000	129.054	122.522	122.906
495.000	128.811	120.951	122.676
492.000	128.225	120.951	122.121
488.000	127.539	124.093	121.470
492.000	128.711	124.093	123.136
492.000	129.196	127.235	123.041
490.000	128.711	124.093	122.581
490.000	129.196	127.235	123.041
489.000	124.468	119.381	119.669
490.000	128.811	120.951	123.231
489.000	128.368	125.664	121.700
490.000	125.539	122.522	120.685
491.000	126.953	124.093	120.915
491.000	130.368	127.235	123.596
492.000	128.711	124.093	123.136
486.000	128.711	124.093	122.581
490.000	124.225	117.810	119.439
486.000	126.225	119.381	120.780
493.000	126.953	124.093	121.470
498.000	129.983	120.951	124.342
493.000	124.225	117.810	119.439
491.000	127.640	120.951	122.676
492.000	128.468	122.522	122.351
493.000	128.368	125.664	122.255
489.000	127.539	124.093	122.025
490.000	127.296	122.522	121.240
486.000	127.640	120.951	121.565
489.000	126.368	124.093	121.470
491.000	127.539	124.093	121.470
494.000	129.054	122.522	124.017
488.000	126.225	119.381	120.780
499.000	131.054	124.093	124.802
486.000	125.397	117.810	120.550
485.000	126.811	119.381	121.335
492.000	130.610	128.805	124.937
489.000	129.539	125.664	123.921
486.000	126.368	124.093	119.804
492.000	124.811	117.810	119.995
491.000	126.811	119.381	120.780
487.000	126.953	124.093	120.915
490.000	126.225	119.381	120.780
489.000	124.711	120.951	119.899
493.000	126.368	124.093	120.915
493.000	126.811	119.381	121.891
487.000	127.296	122.522	121.795
492.000	125.296	120.951	119.899
487.000	126.225	119.381	121.335
490.000	125.539	122.522	120.685
488.000	127.782	125.664	121.700
492.000	129.196	127.235	122.485
490.000	124.811	117.810	119.439
488.000	127.397	119.381	121.335
488.000	128.368	125.664	122.255
488.000	127.782	125.664	121.145
487.000	123.397	116.239	118.654
493.000	126.953	124.093	120.915
486.000	126.225	119.381	120.780
491.000	125.054	119.381	120.225
487.000	126.125	122.522	120.685
489.000	128.468	122.522	122.906
498.000	128.368	125.664	122.811
489.000	128.125	124.093	122.025
494.000	127.640	120.951	121.565
487.000	124.811	117.810	119.995
491.000	128.953	125.664	123.366
491.000	129.983	120.951	124.342
489.000	125.983	117.810	120.550
492.000	127.882	122.522	122.351
491.000	126.468	120.951	120.455
495.000	127.782	125.664	122.811
486.000	126.468	120.951	121.565
487.000	128.125	124.093	121.470
484.000	127.782	125.664	121.700
496.000	124.225	117.810	118.884
491.000	125.782	124.093	120.359
498.000	125.539	122.522	119.574
489.000	127.296	122.522	121.795
498.000	126.811	119.381	120.780
493.000	126.953	124.093	120.915
489.000	126.368	124.093	120.915
490.000	126.125	122.522	121.240
482.000	125.983	117.810	119.995
493.000	127.983	119.381	122.446
485.000	122.953	120.951	117.678
492.000	128.711	124.093	122.581
492.000	127.782	125.664	121.700
490.000	128.368	125.664	122.255
494.000	124.225	117.810	118.884
494.000	127.539	124.093	122.025
488.000	126.125	122.522	120.685
492.000	127.640	120.951	122.121
489.000	124.468	122.522	122.351
492.000	128.468	122.522	122.351
486.000	125.983	117.810	121.105
490.000	125.983	117.810	120.550
493.000	126.953	124.093	121.470
487.000	125.640	119.381	120.780
491.000	127.397	119.381	121.335
492.000	125.054	119.381	119.669
490.000	127.539	124.093	120.915
491.000	128.225	120.951	122.676
489.000	124.953	122.522	120.129
495.000	127.397	119.381	121.891
490.000	126.953	124.093	120.915
492.000	128.225	120.951	122.676
485.000	127.296	122.522	121.795
488.000	123.983	116.239	118.654
494.000	126.368	124.093	121.470
495.000	125.397	117.810	119.439
490.000	127.882	122.522	122.351
493.000	128.368	125.664	122.811
490.000	124.811	117.810	119.995
492.000	126.811	119.381	121.891
495.000	127.054	120.951	122.121
  1.000	  2.828	124.093	123.136
493.000	125.640	119.381	120.780
492.000	125.539	122.522	120.685
489.000	127.782	125.664	121.700
494.000	127.054	120.951	122.121
489.000	124.225	117.810	119.439
490.000	128.368	125.664	122.811
492.000	127.782	125.664	121.145
489.000	126.953	124.093	120.915
489.000	125.539	122.522	120.129
485.000	125.539	122.522	120.129
495.000	127.539	124.093	122.025
489.000	128.953	125.664	122.255
  1.000	  2.828	119.381	121.335
490.000	127.782	125.664	121.700
497.000	130.468	124.093	124.802
493.000	127.296	122.522	121.795
491.000	128.711	124.093	123.136
492.000	126.125	122.522	120.685
490.000	127.640	120.951	122.121
488.000	128.711	124.093	123.136
490.000	126.711	122.522	121.795
493.000	126.125	122.522	120.685
489.000	128.811	120.951	123.231
490.000	129.782	127.235	123.041
489.000	126.953	124.093	120.915
489.000	129.296	124.093	123.136
488.000	126.125	122.522	120.129
488.000	125.539	122.522	120.685
489.000	125.782	124.093	120.359
490.000	124.225	117.810	119.439
490.000	126.368	124.093	120.915
489.000	126.368	124.093	119.804
487.000	129.640	122.522	124.017
489.000	126.368	124.093	120.915
483.000	126.368	124.093	120.915
491.000	126.225	119.381	120.780
491.000	125.539	122.522	120.129
486.000	127.054	120.951	121.565
490.000	126.368	124.093	120.359
491.000	125.983	117.810	120.550
492.000	129.196	127.235	123.041
486.000	128.811	120.951	123.787
488.000	125.640	119.381	120.780
488.000	128.225	120.951	122.676
493.000	126.610	125.664	121.700
497.000	128.368	125.664	121.700
491.000	126.368	124.093	120.915
488.000	127.196	125.664	122.255
491.000	126.953	124.093	121.470
490.000	127.983	119.381	122.446
497.000	127.539	124.093	121.470
494.000	127.539	124.093	122.025
493.000	128.953	125.664	123.921
495.000	127.397	119.381	121.891
493.000	127.640	120.951	122.676
491.000	127.397	119.381	121.891
492.000	128.610	127.235	123.041
484.000	129.782	127.235	123.596
487.000	125.397	117.810	120.550
493.000	127.782	125.664	121.700
497.000	129.054	122.522	123.461
487.000	124.811	117.810	119.439
491.000	128.225	120.951	122.121
492.000	128.225	120.951	122.121
493.000	125.296	124.093	122.581
491.000	127.296	122.522	121.795
488.000	126.569	117.810	121.105
490.000	128.610	127.235	123.041
484.000	127.054	120.951	121.010
491.000	123.782	122.522	118.463
491.000	127.054	120.951	121.010
495.000	127.539	124.093	122.025
488.000	124.368	122.522	118.463
489.000	127.782	125.664	122.255
489.000	130.125	125.664	123.921
490.000	127.296	122.522	122.351
489.000	124.811	117.810	119.439
  2.000	  4.828	120.951	122.676
494.000	127.782	125.664	121.700
492.000	125.640	119.381	120.225
492.000	128.468	122.522	122.906
493.000	126.811	119.381	120.780
490.000	127.882	122.522	122.351
490.000	128.368	125.664	122.255
495.000	128.225	120.951	123.231
490.000	125.640	119.381	120.225
485.000	125.397	117.810	119.439
485.000	127.539	124.093	121.470
489.000	127.782	125.664	122.811
490.000	128.811	120.951	123.231
491.000	126.468	120.951	121.565
491.000	125.054	119.381	119.669
489.000	127.782	125.664	122.255
489.000	129.539	125.664	123.366
487.000	128.125	124.093	121.470
486.000	128.368	125.664	122.255
490.000	128.711	124.093	122.581
491.000	127.397	119.381	122.446
487.000	125.397	117.810	120.550
491.000	126.953	124.093	121.470
491.000	126.711	122.522	121.795
490.000	124.811	117.810	119.439
493.000	128.953	125.664	122.811
492.000	127.782	125.664	122.255
486.000	125.397	117.810	120.550
494.000	127.782	125.664	121.700
484.000	127.397	119.381	121.891
488.000	126.711	122.522	121.240
493.000	124.225	117.810	119.439
491.000	126.711	125.664	123.921
492.000	127.782	125.664	122.255
491.000	129.054	122.522	123.461
490.000	126.711	122.522	121.240
495.000	126.953	124.093	121.470
484.000	124.811	117.810	119.439
490.000	127.397	119.381	121.891
489.000	127.397	119.381	122.446
492.000	128.368	125.664	122.255
489.000	128.468	122.522	122.906
489.000	123.983	116.239	118.654
493.000	127.296	122.522	121.795
489.000	122.711	119.381	117.448
492.000	128.125	124.093	122.025
480.000	124.711	120.951	119.344
492.000	129.054	122.522	123.461
500.000	129.054	122.522	123.461
  1.000	  2.828	119.381	120.780
488.000	126.610	125.664	121.700
490.000	129.296	124.093	123.691
495.000	128.811	120.951	123.231
491.000	127.782	125.664	121.700
492.000	124.125	120.951	117.678
486.000	127.539	124.093	121.470
489.000	122.225	116.239	118.098
486.000	127.296	122.522	120.685
490.000	129.196	127.235	123.041
491.000	130.711	125.664	123.921
488.000	124.569	116.239	119.209
490.000	125.640	122.522	122.906
488.000	128.468	122.522	122.351
491.000	127.296	122.522	121.240
495.000	124.811	117.810	119.439
491.000	127.054	120.951	121.565
487.000	126.125	122.522	120.685
491.000	128.711	124.093	122.581
496.000	129.397	120.951	124.342
490.000	124.569	116.239	119.209
491.000	126.811	119.381	121.335
492.000	127.397	119.381	122.446
491.000	128.468	122.522	123.461
492.000	129.296	124.093	123.691
490.000	125.154	116.239	119.764
491.000	124.811	117.810	118.884
492.000	127.640	120.951	122.121
492.000	126.953	124.093	121.470
488.000	127.882	122.522	122.351
493.000	125.054	119.381	119.669
487.000	123.640	117.810	118.884
493.000	126.953	124.093	120.915
492.000	127.296	122.522	121.795
495.000	128.225	120.951	122.121
493.000	127.782	125.664	121.145
490.000	127.640	120.951	122.121
488.000	127.640	120.951	122.121
490.000	127.782	125.664	121.700
488.000	126.569	117.810	121.105
491.000	127.640	120.951	122.121
488.000	128.468	122.522	122.906
488.000	123.054	117.810	118.328
488.000	127.196	125.664	121.145
483.000	125.296	120.951	119.344
493.000	128.225	120.951	123.231
490.000	129.054	122.522	123.461
492.000	125.983	117.810	120.550
490.000	129.196	127.235	123.596
493.000	127.782	125.664	121.700
490.000	127.539	124.093	122.025
488.000	126.610	125.664	121.145
490.000	126.468	120.951	120.455
489.000	127.539	124.093	122.025
492.000	127.054	120.951	121.010
492.000	123.397	116.239	118.654
488.000	128.953	125.664	122.811
494.000	126.953	124.093	121.470
495.000	127.983	119.381	122.446
487.000	126.953	124.093	121.470
