Area	ImageJ	Crofton2	Crofton4
1306.000	164.267	157.080	156.846
1302.000	164.953	153.938	157.496
1301.000	164.066	163.363	156.655
1301.000	164.468	150.796	157.036
1302.000	162.652	161.792	156.980
1307.000	165.238	163.363	157.766
1301.000	164.267	157.080	156.846
1307.000	164.652	163.363	157.766
1295.000	161.782	152.367	155.600
1306.000	164.368	153.938	157.496
1302.000	162.953	152.367	156.156
1302.000	163.296	150.796	156.481
1302.000	164.368	153.938	157.496
1301.000	164.368	153.938	157.496
1300.000	163.681	157.080	156.846
1304.000	163.095	157.080	156.290
1301.000	164.510	158.650	158.186
1301.000	162.652	161.792	156.980
1301.000	164.652	163.363	158.321
1302.000	163.823	161.792	157.536
1298.000	163.238	161.792	156.425
1301.000	162.167	158.650	154.854
1302.000	162.409	160.221	156.195
1296.000	163.782	153.938	156.386
1297.000	163.823	161.792	156.980
1301.000	163.338	158.650	155.965
1300.000	163.681	157.080	156.290
1299.000	162.468	149.226	155.695
1303.000	164.510	158.650	157.631
1303.000	162.652	161.792	156.425
1302.000	163.480	163.363	157.210
1304.000	163.539	152.367	156.711
1303.000	163.196	153.938	156.386
1299.000	163.338	158.650	156.520
1302.000	163.539	152.367	156.711
1303.000	163.823	161.792	156.980
1293.000	162.125	150.796	155.370
1297.000	163.480	163.363	157.210
1304.000	161.782	152.367	155.600
1302.000	161.782	152.367	155.600
1305.000	162.853	155.509	156.616
1303.000	164.024	155.509	157.171
1305.000	163.338	158.650	156.520
1304.000	162.368	152.367	155.600
1303.000	164.125	152.367	157.266
1310.000	161.924	157.080	155.180
1302.000	163.238	161.792	156.980
1302.000	164.853	157.080	157.401
1295.000	163.823	161.792	156.980
1305.000	164.409	161.792	157.536
1301.000	163.296	150.796	156.481
1306.000	164.125	152.367	157.266
1298.000	165.782	155.509	158.282
1301.000	163.924	158.650	157.076
1298.000	162.409	160.221	155.640
1299.000	164.995	161.792	158.091
1302.000	163.782	153.938	156.941
1305.000	164.652	163.363	158.321
1304.000	164.167	160.221	157.306
1300.000	162.752	158.650	155.410
1301.000	163.095	157.080	156.846
1299.000	162.409	160.221	155.640
1303.000	162.652	161.792	156.425
1302.000	163.823	161.792	156.980
1305.000	163.095	157.080	155.735
1301.000	165.095	158.650	157.631
1301.000	164.953	153.938	158.052
1299.000	163.823	161.792	156.980
1303.000	165.196	155.509	158.282
1300.000	164.510	158.650	158.186
1305.000	164.752	160.221	157.861
1301.000	162.409	160.221	155.640
1303.000	161.782	152.367	155.600
1302.000	163.823	161.792	156.980
1298.000	161.539	150.796	154.815
1303.000	163.439	155.509	156.616
1303.000	163.823	161.792	156.980
1300.000	162.995	160.221	156.195
1303.000	164.610	155.509	157.726
1312.000	162.610	153.938	156.386
1298.000	164.409	161.792	157.536
1304.000	163.095	157.080	156.846
1307.000	164.409	161.792	156.980
1300.000	162.409	160.221	155.640
1310.000	163.581	160.221	156.750
1305.000	164.953	153.938	158.052
1307.000	163.924	158.650	156.520
1295.000	162.409	160.221	156.195
1301.000	166.024	157.080	159.067
1303.000	162.610	153.938	156.386
1305.000	164.610	155.509	157.171
1299.000	161.823	160.221	155.640
1299.000	163.095	157.080	155.735
1304.000	162.610	153.938	156.386
1306.000	162.610	153.938	156.386
1300.000	163.823	161.792	156.980
1302.000	164.024	155.509	156.616
1302.000	162.368	152.367	155.600
1300.000	164.024	155.509	157.171
1308.000	164.711	152.367	157.822
1305.000	163.581	160.221	157.306
1298.000	163.539	152.367	156.711
1304.000	163.823	161.792	157.536
1297.000	163.238	161.792	156.425
1306.000	164.752	160.221	157.861
1298.000	161.882	149.226	155.140
1303.000	164.752	160.221	157.861
1304.000	162.652	161.792	156.980
1304.000	165.581	161.792	158.646
1297.000	164.125	152.367	157.266
1300.000	163.882	150.796	157.036
1297.000	163.296	150.796	156.481
1303.000	164.995	161.792	158.646
1305.000	163.338	158.650	155.965
1306.000	160.752	157.080	154.624
1303.000	164.024	155.509	157.171
1304.000	163.539	152.367	156.711
1304.000	163.539	152.367	156.711
1301.000	163.581	160.221	157.306
1301.000	163.338	158.650	156.520
1293.000	161.924	157.080	154.624
1297.000	163.782	153.938	156.941
1300.000	164.125	152.367	157.266
1303.000	164.853	157.080	157.956
1300.000	163.823	161.792	156.980
