BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.51568 0.251144 -0.183145 -2.08413 -0.118418
4.03403 1.234 0.308282 -1.6649 0.300804
3.73039 -0.731711 0.0204103 -1.46843 0.497275
3.14915 0.251144 -0.530637 -2.31689 -0.35118
3.45279 2.21685 -0.242766 -1.71621 0.249496
3.57857 -1.71457 -0.123525 -1.76877 0.196937
3.73039 -0.731711 0.0204103 -1.46843 0.497275
3.45279 2.21685 -0.242766 -1.71621 0.249496
3.30097 1.234 -0.386701 -2.07349 -0.107781
4.61527 0.251144 0.859329 -1.21502 0.750686
2.90839 -3.68027 -0.758888 -2.26058 -0.294867
2.84551 -1.71457 -0.818508 -2.46205 -0.496343
3.14915 0.251144 -0.530637 -2.14607 -0.180363
3.57857 -1.71457 -0.123525 -1.99653 -0.0308193
3.81932 2.21685 0.104726 -1.9959 -0.0301936
2.78262 0.251144 -0.878128 -2.66353 -0.69782
4.09692 -0.731711 0.367902 -1.57731 0.388403
2.90839 -3.68027 -0.758888 -2.43139 -0.465684
3.73039 -0.731711 0.0204103 -1.69619 0.269519
3.57857 -1.71457 -0.123525 -1.59795 0.367754
2.56791 1.234 -1.08168 -2.42514 -0.459427
3.6675 1.234 -0.0392098 -1.78379 0.18192
3.6675 1.234 -0.0392098 -1.89767 0.068042
4.24874 0.251144 0.511837 -1.6186 0.347106
3.21204 -1.71457 -0.471017 -1.83072 0.134992
3.88221 0.251144 0.164346 -1.9083 0.057405
3.14915 0.251144 -0.530637 -2.48771 -0.521997
4.24874 0.251144 0.511837 -1.78942 0.176289
3.51568 0.251144 -0.183145 -1.91331 0.0523994
3.42674 -2.69742 -0.267461 -2.06911 -0.103401
3.30097 1.234 -0.386701 -2.18737 -0.221659
4.40056 1.234 0.655773 -1.48908 0.476627
3.94509 -1.71457 0.223966 -1.36519 0.600517
4.09692 -0.731711 0.367902 -1.52037 0.445342
3.08626 2.21685 -0.590257 -1.77816 0.187552
3.21204 -1.71457 -0.471017 -2.05847 -0.0927641
3.88221 0.251144 0.164346 -1.62361 0.342101
4.18585 2.21685 0.452217 -1.9909 -0.025188
4.31162 -1.71457 0.571458 -1.531 0.434705
3.81932 2.21685 0.104726 -1.65427 0.311441
3.73039 -0.731711 0.0204103 -1.92395 0.0417624
4.03403 1.234 0.308282 -1.89266 0.0730476
2.93444 1.234 -0.734193 -2.19237 -0.226665
4.03403 1.234 0.308282 -1.6649 0.300804
3.42674 -2.69742 -0.267461 -1.78441 0.181295
4.76709 1.234 1.00326 -1.48408 0.481633
3.21204 -1.71457 -0.471017 -1.94459 0.0211142
3.45279 2.21685 -0.242766 -1.88703 0.078679
2.54186 -3.68027 -1.10638 -2.49334 -0.527629
3.88221 0.251144 0.164346 -1.85136 0.114344
3.57857 -1.71457 -0.123525 -1.93959 0.0261198
3.30097 1.234 -0.386701 -2.30125 -0.335537
4.03403 1.234 0.308282 -1.60797 0.357743
4.40056 1.234 0.655773 -1.60296 0.362749
4.18585 2.21685 0.452217 -1.53538 0.430325
2.90839 -3.68027 -0.758888 -2.26058 -0.294867
3.51568 0.251144 -0.183145 -2.31188 -0.346174
3.06021 -2.69742 -0.614953 -2.24493 -0.279224
4.33767 3.19971 0.596153 -1.12117 0.844541
3.30097 1.234 -0.386701 -2.07349 -0.107781
4.55238 2.21685 0.799709 -1.64426 0.321452
3.08626 2.21685 -0.590257 -1.77816 0.187552
