BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.59561 0.0722141 -0.0768654 -1.74769 0.253756
4.03283 -1.92923 0.337647 -1.94327 0.0581728
3.46755 4.0751 -0.198273 -1.98404 0.0173998
3.72367 -3.93067 0.0445425 -2.14905 -0.147604
3.68616 3.07438 0.00898298 -2.05285 -0.0514048
4.21393 4.0751 0.509344 -1.27816 0.723284
3.59561 0.0722141 -0.0768654 -1.86364 0.137808
4.21393 4.0751 0.509344 -1.62601 0.375438
2.75867 -2.92995 -0.870331 -2.20639 -0.204941
4.03283 -1.92923 0.337647 -2.17517 -0.173724
3.13186 -2.92995 -0.516523 -1.73749 0.26395
3.35047 -3.93067 -0.309266 -2.67591 -0.674469
4.03283 -1.92923 0.337647 -2.05922 -0.0577756
4.03283 -1.92923 0.337647 -2.11719 -0.11575
3.59561 0.0722141 -0.0768654 -2.15351 -0.152063
3.22242 0.0722141 -0.430674 -1.92671 0.0747369
4.49657 1.07294 0.777304 -1.48967 0.511773
3.68616 3.07438 0.00898298 -1.99487 0.00656941
4.58713 4.0751 0.863153 -1.38901 0.612432
4.05935 3.07438 0.362792 -1.64193 0.359511
3.31297 3.07438 -0.344826 -2.05795 -0.0565015
2.25742 1.07294 -1.34555 -2.50581 -0.504368
3.15839 2.07366 -0.491378 -2.0159 -0.0144542
3.28645 -1.92923 -0.36997 -2.59118 -0.589737
3.68616 3.07438 0.00898298 -1.76298 0.238466
3.0038 1.07294 -0.63793 -1.91588 0.0855673
3.22242 0.0722141 -0.430674 -1.69481 0.306634
2.8227 -4.9314 -0.809627 -2.46504 -0.463595
4.12338 1.07294 0.423496 -1.43679 0.564651
3.31297 3.07438 -0.344826 -1.76807 0.23337
3.84074 4.0751 0.155535 -1.6311 0.370342
3.50506 -2.92995 -0.162714 -1.55848 0.442969
3.28645 -1.92923 -0.36997 -1.60562 0.395825
3.377 1.07294 -0.284122 -2.25863 -0.257182
3.50506 -2.92995 -0.162714 -1.5005 0.500943
3.68616 3.07438 0.00898298 -1.9369 0.0645436
2.60409 -3.93067 -1.01688 -1.87447 0.126977
3.84074 4.0751 0.155535 -1.92097 0.0804706
2.75867 -2.92995 -0.870331 -2.03246 -0.0310183
2.75867 -2.92995 -0.870331 -2.20639 -0.204941
3.44103 -0.928508 -0.223418 -1.82159 0.179855
3.81422 -0.928508 0.130391 -1.75852 0.242926
3.377 1.07294 -0.284122 -1.85281 0.148638
2.75867 -2.92995 -0.870331 -1.85854 0.142904
3.87825 -2.92995 0.191095 -1.32148 0.679962
2.47603 0.0722141 -1.13829 -2.34272 -0.341276
3.68616 3.07438 0.00898298 -1.705 0.296441
3.9688 0.0722141 0.276943 -1.74259 0.258853
3.68616 3.07438 0.00898298 -1.76298 0.238466
4.05935 3.07438 0.362792 -1.58396 0.417486
3.35047 -3.93067 -0.309266 -1.74833 0.253119
3.87825 -2.92995 0.191095 -2.30704 -0.3056
4.5606 -0.928508 0.838008 -1.74833 0.253119
3.75019 1.07294 0.069687 -1.49986 0.50158
2.78519 2.07366 -0.845187 -1.90505 0.0963976
4.43254 3.07438 0.7166 -1.52089 0.480557
3.65964 -1.92923 -0.0161614 -1.4266 0.574844
4.58713 4.0751 0.863153 -1.56293 0.438509
3.90477 2.07366 0.216239 -2.00571 -0.00426095
2.63061 1.07294 -0.991739 -2.38477 -0.383323
3.59561 0.0722141 -0.0768654 -1.86364 0.137808
2.78519 2.07366 -0.845187 -2.19492 -0.193474
3.31297 3.07438 -0.344826 -2.40579 -0.404347
3.68616 3.07438 0.00898298 -1.82095 0.180492
2.84922 0.0722141 -0.784483 -1.98978 0.011666
4.12338 1.07294 0.423496 -1.61072 0.390728
4.40602 -1.92923 0.691456 -2.05412 -0.052679
3.68616 3.07438 0.00898298 -1.705 0.296441
4.5606 -0.928508 0.838008 -1.74833 0.253119
4.49657 1.07294 0.777304 -1.54765 0.453799
4.27796 2.07366 0.570048 -1.76871 0.232733
2.78519 2.07366 -0.845187 -2.48479 -0.483345
2.75867 -2.92995 -0.870331 -1.85854 0.142904
3.68616 3.07438 0.00898298 -1.9369 0.0645436
2.2309 -3.93067 -1.37069 -2.28538 -0.283939
3.44103 -0.928508 -0.223418 -1.99551 0.00593233
3.68616 3.07438 0.00898298 -1.53108 0.470363
