Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
156.966 162.61 157.08 156.846 154.223 157.365
156.966 163.296 153.938 157.496 153.916 157.058
156.966 162.409 163.363 156.655 153.852 156.994
156.966 162.811 150.796 157.036 153.593 156.735
156.966 162.752 161.792 156.98 153.744 156.886
156.966 163.581 163.363 157.766 154.96 158.102
156.966 162.61 157.08 156.846 154.041 157.183
156.966 163.581 163.363 157.766 154.414 157.556
156.966 161.296 152.367 155.6 153.503 156.645
156.966 163.296 153.938 157.496 153.552 156.694
156.966 161.882 152.367 156.156 154.239 157.381
156.966 162.225 150.796 156.481 152.766 155.908
156.966 163.296 153.938 157.496 153.734 156.876
156.966 163.296 153.938 157.496 153.643 156.785
156.966 162.61 157.08 156.846 153.586 156.728
156.966 162.024 157.08 156.29 153.942 157.084
156.966 164.024 158.65 158.186 154.628 157.77
156.966 162.752 161.792 156.98 153.835 156.977
156.966 164.167 163.363 158.321 154.786 157.928
156.966 163.338 161.792 157.536 154.389 157.531
156.966 162.167 161.792 156.425 153.736 156.878
156.966 160.51 158.65 154.854 153.033 156.175
156.966 161.924 160.221 156.195 153.802 156.944
156.966 162.125 153.938 156.386 152.899 156.041
156.966 162.752 161.792 156.98 154.199 157.341
156.966 161.681 158.65 155.965 153.959 157.101
156.966 162.024 157.08 156.29 154.306 157.448
156.966 161.397 149.226 155.695 153.097 156.239
156.966 163.439 158.65 157.631 154.711 157.853
156.966 162.167 161.792 156.425 154.191 157.333
156.966 162.995 163.363 157.21 154.406 157.548
156.966 162.468 152.367 156.711 154.52 157.662
156.966 162.125 153.938 156.386 154.446 157.588
156.966 162.267 158.65 156.52 153.421 156.563
156.966 162.468 152.367 156.711 154.611 157.753
156.966 162.752 161.792 156.98 153.926 157.068
156.966 161.054 150.796 155.37 154.024 157.166
156.966 162.995 163.363 157.21 153.951 157.093
156.966 161.296 152.367 155.6 153.776 156.918
156.966 161.296 152.367 155.6 153.503 156.645
156.966 162.368 155.509 156.616 154.107 157.249
156.966 162.953 155.509 157.171 154.206 157.348
156.966 162.267 158.65 156.52 154.058 157.2
156.966 161.296 152.367 155.6 154.049 157.191
156.966 163.054 152.367 157.266 154.892 158.034
156.966 160.853 157.08 155.18 153.289 156.431
156.966 162.752 161.792 156.98 154.29 157.432
156.966 163.196 157.08 157.401 154.231 157.373
156.966 162.752 161.792 156.98 154.199 157.341
156.966 163.338 161.792 157.536 154.48 157.622
156.966 162.225 150.796 156.481 154.222 157.364
156.966 163.054 152.367 157.266 153.345 156.487
156.966 164.125 155.509 158.282 154.222 157.364
156.966 162.853 158.65 157.076 154.612 157.754
156.966 161.338 160.221 155.64 153.976 157.118
156.966 163.924 161.792 158.091 154.579 157.721
156.966 162.711 153.938 156.941 154.727 157.869
156.966 164.167 163.363 158.321 154.513 157.655
156.966 163.095 160.221 157.306 153.818 156.96
156.966 161.095 158.65 155.41 153.223 156.365
156.966 162.61 157.08 156.846 154.041 157.183
156.966 161.338 160.221 155.64 153.521 156.663
156.966 162.167 161.792 156.425 153.19 156.332
156.966 162.752 161.792 156.98 154.108 157.25
156.966 161.439 157.08 155.735 153.843 156.985
156.966 163.439 158.65 157.631 154.438 157.58
156.966 163.882 153.938 158.052 153.742 156.884
156.966 162.752 161.792 156.98 154.29 157.432
156.966 164.125 155.509 158.282 154.222 157.364
156.966 164.024 158.65 158.186 154.537 157.679
156.966 163.681 160.221 157.861 154.19 157.332
156.966 161.338 160.221 155.64 153.066 156.208
156.966 161.296 152.367 155.6 154.049 157.191
156.966 162.752 161.792 156.98 153.926 157.068
156.966 160.468 150.796 154.815 153.379 156.521
156.966 162.368 155.509 156.616 153.834 156.976
156.966 162.752 161.792 156.98 154.563 157.705
156.966 161.924 160.221 156.195 154.075 157.217
156.966 163.539 155.509 157.726 154.396 157.538
156.966 162.125 153.938 156.386 153.809 156.951
156.966 163.338 161.792 157.536 154.116 157.258
156.966 162.61 157.08 156.846 153.495 156.637
156.966 162.752 161.792 156.98 154.654 157.796
156.966 161.338 160.221 155.64 153.521 156.663
156.966 162.51 160.221 156.75 154.902 158.044
156.966 163.882 153.938 158.052 155.016 158.158
156.966 162.267 158.65 156.52 154.422 157.564
156.966 161.924 160.221 156.195 154.075 157.217
156.966 164.953 157.08 159.067 154.801 157.943
156.966 162.125 153.938 156.386 154.264 157.406
156.966 162.953 155.509 157.171 154.115 157.257
156.966 161.338 160.221 155.64 152.52 155.662
156.966 161.439 157.08 155.735 153.115 156.257
156.966 162.125 153.938 156.386 154.082 157.224
156.966 162.125 153.938 156.386 154.355 157.497
156.966 162.752 161.792 156.98 154.381 157.523
156.966 162.368 155.509 156.616 154.016 157.158
156.966 161.296 152.367 155.6 153.867 157.009
156.966 162.953 155.509 157.171 153.842 156.984
156.966 163.64 152.367 157.822 153.808 156.95
156.966 163.095 160.221 157.306 154.455 157.597
156.966 162.468 152.367 156.711 154.884 158.026
156.966 163.338 161.792 157.536 154.298 157.44
156.966 162.167 161.792 156.425 153.554 156.696
156.966 163.681 160.221 157.861 154.19 157.332
156.966 160.811 149.226 155.14 153.18 156.322
156.966 163.681 160.221 157.861 155.1 158.242
156.966 162.752 161.792 156.98 153.38 156.522
156.966 164.51 161.792 158.646 155.042 158.184
156.966 163.054 152.367 157.266 153.345 156.487
