BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.02054 2.92433 -0.519038 -1.98336 0.138796
2.92452 -0.258898 -0.610063 -2.33597 -0.213816
3.81194 2.92433 0.231256 -2.09549 0.0266623
3.41624 2.92433 -0.143891 -1.73207 0.390082
3.02054 2.92433 -0.519038 -1.98336 0.138796
2.29703 0.802178 -1.20497 -2.63724 -0.51509
3.97584 3.9854 0.386647 -1.89419 0.227962
3.41624 2.92433 -0.143891 -2.34678 -0.224624
3.02054 2.92433 -0.519038 -1.49159 0.630561
3.32022 -0.258898 -0.234917 -2.20762 -0.085471
3.02054 2.92433 -0.519038 -1.86041 0.261737
2.52882 -0.258898 -0.98521 -2.34137 -0.21922
3.78381 -2.38105 0.204595 -1.92324 0.198915
2.99242 -2.38105 -0.545698 -2.05699 0.0651659
3.78381 -2.38105 0.204595 -2.10765 0.0145033
3.25233 1.86325 -0.299282 -1.81043 0.311724
3.48413 0.802178 -0.0795256 -1.82191 0.30024
3.97584 3.9854 0.386647 -1.40242 0.719727
3.81194 2.92433 0.231256 -2.03402 0.088133
2.59672 -2.38105 -0.920845 -2.36974 -0.247591
2.62484 2.92433 -0.894184 -2.23464 -0.112491
2.99242 -2.38105 -0.545698 -2.11846 0.00369526
3.41624 2.92433 -0.143891 -2.10089 0.0212583
3.64803 1.86325 0.0758653 -1.74355 0.378599
3.97584 3.9854 0.386647 -1.58684 0.535315
3.22421 -3.44212 -0.325942 -1.94553 0.176624
3.78381 -2.38105 0.204595 -1.98471 0.137445
3.97584 3.9854 0.386647 -1.89419 0.227962
2.92452 -0.258898 -0.610063 -2.21303 -0.090875
3.78381 -2.38105 0.204595 -2.29206 -0.169909
2.62484 2.92433 -0.894184 -2.23464 -0.112491
2.82851 -3.44212 -0.701089 -2.13534 -0.0131923
3.94772 -1.31997 0.359986 -1.96782 0.154332
3.78381 -2.38105 0.204595 -1.73882 0.383327
3.22421 -3.44212 -0.325942 -1.94553 0.176624
3.22421 -3.44212 -0.325942 -1.88406 0.238094
3.41624 2.92433 -0.143891 -1.97795 0.1442
2.26891 -4.5032 -1.23163 -2.52646 -0.404308
3.81194 2.92433 0.231256 -2.09549 0.0266623
3.71592 -0.258898 0.14023 -2.01781 0.104345
3.25233 1.86325 -0.299282 -1.93337 0.188783
