Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
148.038 152.51 152.367 147.27 145.102 148.244
148.038 152.368 147.655 147.135 144.58 147.722
148.038 153.681 152.367 148.38 144.936 148.078
148.038 153.095 152.367 147.825 145.474 148.616
148.038 152.51 152.367 147.27 145.102 148.244
148.038 151.439 149.226 146.254 144.134 147.276
148.038 153.924 153.938 148.611 145.234 148.376
148.038 153.095 152.367 147.825 144.564 147.706
148.038 152.51 152.367 147.27 145.83 148.972
148.038 152.953 147.655 147.69 144.77 147.912
148.038 152.51 152.367 147.27 145.284 148.426
148.038 151.782 147.655 146.58 144.572 147.714
148.038 153.64 144.513 148.341 145.191 148.333
148.038 152.468 144.513 147.23 144.993 148.135
148.038 153.64 144.513 148.341 144.918 148.06
148.038 152.853 150.796 147.595 145.358 148.5
148.038 153.196 149.226 147.92 145.341 148.483
148.038 153.924 153.938 148.611 145.962 149.104
148.038 153.681 152.367 148.38 145.027 148.169
148.038 151.882 144.513 146.675 144.53 147.672
148.038 151.924 152.367 146.714 144.73 147.872
148.038 152.468 144.513 147.23 144.902 148.044
148.038 153.095 152.367 147.825 144.928 148.07
148.038 153.439 150.796 148.15 145.457 148.599
148.038 153.924 153.938 148.611 145.689 148.831
148.038 152.811 142.942 147.556 145.158 148.3
148.038 153.64 144.513 148.341 145.1 148.242
148.038 153.924 153.938 148.611 145.234 148.376
148.038 152.368 147.655 147.135 144.762 147.904
148.038 153.64 144.513 148.341 144.645 147.787
148.038 151.924 152.367 146.714 144.73 147.872
148.038 152.225 142.942 147 144.877 148.019
148.038 153.882 146.084 148.571 145.125 148.267
148.038 153.64 144.513 148.341 145.464 148.606
148.038 152.811 142.942 147.556 145.158 148.3
148.038 152.811 142.942 147.556 145.249 148.391
148.038 153.095 152.367 147.825 145.11 148.252
148.038 151.397 141.372 146.215 144.298 147.44
148.038 153.681 152.367 148.38 144.936 148.078
148.038 153.539 147.655 148.246 145.051 148.193
148.038 152.853 150.796 147.595 145.176 148.318
148.038 153.296 146.084 148.016 144.753 147.895
148.038 153.196 149.226 147.92 145.432 148.574
148.038 153.64 144.513 148.341 145.1 148.242
148.038 153.681 152.367 148.38 145.209 148.351
148.038 153.539 147.655 148.246 145.051 148.193
148.038 153.64 144.513 148.341 145.555 148.697
148.038 153.296 146.084 148.016 144.48 147.622
148.038 151.882 144.513 146.675 144.712 147.854
148.038 152.51 152.367 147.27 145.284 148.426
148.038 152.51 152.367 147.27 145.648 148.79
148.038 153.154 141.372 147.881 145.05 148.192
148.038 152.125 146.084 146.905 144.282 147.424
148.038 152.711 146.084 147.46 144.472 147.614
148.038 152.267 150.796 147.04 144.804 147.946
148.038 154.125 147.655 148.801 144.968 148.11
148.038 153.882 146.084 148.571 145.216 148.358
148.038 155.439 152.367 150.047 146.507 149.649
148.038 152.811 142.942 147.556 145.067 148.209
148.038 153.397 142.942 148.111 145.257 148.399
148.038 154.711 147.655 149.356 145.431 148.573
148.038 152.811 142.942 147.556 145.158 148.3
148.038 153.296 146.084 148.016 144.662 147.804
148.038 151.983 141.372 146.77 144.397 147.539
148.038 153.439 150.796 148.15 145.093 148.235
148.038 153.64 144.513 148.341 145.737 148.879
148.038 155.054 146.084 149.682 146.233 149.375
148.038 154.61 150.796 149.261 145.746 148.888
148.038 153.681 152.367 148.38 145.391 148.533
148.038 152.953 147.655 147.69 144.679 147.821
148.038 153.439 150.796 148.15 145.184 148.326
148.038 151.983 141.372 146.77 144.488 147.63
148.038 153.924 153.938 148.611 145.962 149.104
148.038 153.681 152.367 148.38 144.572 147.714
148.038 152.853 150.796 147.595 144.357 147.499
148.038 153.397 142.942 148.111 145.257 148.399
148.038 152.711 146.084 147.46 144.836 147.978
148.038 152.368 147.655 147.135 144.58 147.722
148.038 152.853 150.796 147.595 144.448 147.59
148.038 153.196 149.226 147.92 144.704 147.846
148.038 154.368 149.226 149.031 145.357 148.499
148.038 152.51 152.367 147.27 145.466 148.608
148.038 152.811 142.942 147.556 145.158 148.3
148.038 153.681 152.367 148.38 144.936 148.078
148.038 152.225 142.942 147 144.513 147.655
148.038 153.196 149.226 147.92 145.068 148.21
148.038 151.681 150.796 146.484 144.614 147.756
148.038 152.225 142.942 147 144.877 148.019
148.038 152.569 141.372 147.326 145.042 148.184
148.038 152.853 150.796 147.595 144.084 147.226
148.038 152.953 147.655 147.69 145.043 148.185
148.038 153.782 149.226 148.476 145.258 148.4
148.038 151.924 152.367 146.714 144.548 147.69
148.038 153.439 150.796 148.15 144.729 147.871
148.038 154.125 147.655 148.801 145.423 148.565
148.038 153.924 153.938 148.611 145.598 148.74
148.038 154.61 150.796 149.261 145.746 148.888
148.038 152.51 152.367 147.27 144.556 147.698
148.038 152.811 142.942 147.556 145.158 148.3
148.038 153.397 142.942 148.111 145.53 148.672
148.038 152.368 147.655 147.135 144.762 147.904
