 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
556,3409,272.492,77.987,28,16,139.160,74.583
557,3408,271.907,77.936,19,77,56.514,74.351
558,3408,271.078,77.666,20,24,124.509,73.659
559,3405,272.250,77.936,23,20,146.514,74.330
560,3410,270.836,78.006,24,80,36.135,73.659
561,3407,270.250,77.897,39,12,119.197,74.379
562,3407,271.078,77.897,15,69,41.878,74.061
563,3402,272.492,77.801,35,87,52.836,74.486
564,3400,269.321,77.795,28,16,107.969,74.000
565,3408,272.735,78.032,21,78,59.162,74.377
566,3405,270.492,77.782,10,54,171.870,73.921
567,3402,270.250,77.897,40,89,60.803,73.960
568,3406,272.492,77.801,25,18,142.836,74.000
569,3408,272.250,77.897,32,86,48.122,74.496
570,3410,270.492,77.827,41,11,117.553,74.246
571,3407,271.664,77.936,20,77,56.514,74.351
572,3412,271.664,78.006,35,12,126.135,73.685
573,3410,270.836,77.698,38,89,58.151,73.425
574,3399,271.664,77.987,27,16,139.160,74.330
575,3410,271.421,77.801,25,81,37.164,73.659
576,3408,270.250,77.801,34,13,127.164,73.642
577,3414,272.735,77.801,13,35,142.836,74.000
578,3406,270.250,77.987,17,73,49.160,74.108
579,3407,271.907,77.827,20,23,152.447,74.246
580,3411,272.492,77.833,17,26,159.702,74.287
581,3404,271.664,77.878,19,76,24.261,74.182
582,3414,271.664,78.102,13,67,39.806,74.351
583,3413,272.735,77.897,17,27,131.878,74.174
584,3408,271.907,77.621,10,45,158.062,73.724
585,3411,272.735,77.666,36,87,55.491,74.059
586,3413,271.664,77.801,13,66,37.164,73.694
587,3413,271.664,77.827,20,23,152.447,74.246
588,3411,270.250,77.801,13,65,37.164,74.266
589,3407,271.078,77.897,14,31,138.122,74.412
590,3413,269.664,78.006,18,75,53.865,73.659
591,3413,271.078,77.833,27,17,110.298,73.685
592,3411,270.250,77.936,24,81,33.486,74.318
593,3412,271.421,77.897,12,39,150.803,74.275
594,3408,270.492,77.833,46,89,69.702,74.000
595,3411,271.321,77.897,11,40,150.803,74.431
596,3410,272.492,77.801,34,87,52.836,74.266
597,3405,272.250,77.897,11,60,29.197,74.446
598,3410,272.735,77.885,30,85,74.358,74.330
599,3406,270.007,77.666,23,80,34.509,73.460
600,3403,271.664,77.698,21,22,121.849,74.266
601,3407,271.664,77.524,22,79,59.797,74.290
602,3408,271.664,78.032,21,78,59.162,74.108
603,3409,271.664,78.102,33,13,129.806,74.108
604,3407,272.250,77.897,16,28,131.878,73.989
605,3408,271.664,77.936,23,19,146.514,73.460
606,3404,271.078,77.878,19,75,24.261,73.960
607,3412,272.492,77.801,35,13,127.164,74.000
608,3408,274.149,77.698,21,78,58.151,74.624
609,3409,272.836,77.897,22,21,119.197,74.380
610,3407,272.735,77.801,25,81,37.164,74.591
611,3408,271.664,78.102,33,14,129.806,73.514
612,3404,269.421,77.897,11,41,150.803,73.923
613,3411,272.492,77.698,11,61,31.849,74.528
614,3399,271.664,77.897,22,21,119.197,74.194
615,3415,272.492,77.897,11,60,29.197,74.494
616,3408,272.250,78.006,35,12,126.135,73.642
617,3400,270.836,77.936,13,36,146.514,74.266
618,3409,272.735,77.833,17,72,47.083,74.246
619,3409,273.321,77.833,17,28,132.917,74.246
620,3409,273.078,77.878,25,82,65.739,74.535
621,3402,271.078,77.698,39,89,58.151,74.364
622,3404,273.078,77.897,28,17,138.122,73.989
623,3406,271.078,78.032,11,61,30.838,73.855
624,3401,271.078,77.885,10,51,15.642,74.287
625,3402,271.421,77.987,14,32,139.160,73.921
626,3414,271.664,78.006,13,65,36.135,73.703
627,3403,271.078,77.833,46,10,110.298,73.722
628,3408,273.078,77.897,17,28,131.878,74.412
629,3406,274.149,77.936,20,23,123.486,74.594
630,3410,270.836,77.801,33,14,127.164,73.676
631,3408,270.492,77.801,18,75,52.836,74.000
632,3405,271.907,77.878,51,10,102.609,74.194
633,3412,271.907,77.524,21,78,59.797,74.320
634,3404,271.078,77.833,17,27,159.702,73.668
635,3400,272.492,77.833,15,30,137.083,74.246
636,3410,271.907,77.878,18,75,24.261,74.640
637,3405,270.250,77.833,27,83,69.702,73.668
638,3408,273.078,77.987,17,28,130.840,73.960
639,3401,271.078,77.666,24,19,145.491,73.713
640,3410,271.078,77.936,20,23,123.486,73.722
641,3407,272.250,78.102,33,86,50.194,74.330
642,3405,270.250,77.833,27,17,110.298,73.685
643,3410,271.078,77.666,10,47,11.889,74.199
644,3402,273.078,77.833,30,15,132.917,74.061
645,3410,271.321,77.878,43,11,114.261,74.059
646,3414,271.078,77.698,21,22,121.849,74.059
647,3406,271.664,77.833,14,68,42.917,74.136
648,3405,272.735,77.936,23,80,33.486,74.579
649,3404,273.321,77.897,22,21,119.197,74.302
650,3407,271.421,77.897,16,72,48.122,73.921
651,3407,270.250,78.006,35,12,126.135,73.000
652,3407,271.421,77.897,28,17,138.122,74.028
653,3409,273.321,77.897,40,11,119.197,74.439
654,3401,271.421,77.936,20,23,123.486,73.703
655,3403,272.492,77.878,11,57,24.261,74.481
656,3401,272.250,77.897,16,28,131.878,74.366
657,3408,272.492,77.698,22,21,121.849,74.108
658,3410,271.907,77.801,26,18,142.836,74.297
659,3411,272.735,77.897,11,40,150.803,74.136
660,3410,272.250,77.897,16,72,48.122,74.496
661,3406,271.664,77.878,25,19,114.261,74.304
662,3397,271.078,77.698,22,21,148.151,74.330
663,3413,272.492,77.698,21,22,121.849,74.297
664,3406,272.492,77.897,32,14,131.878,73.789
665,3405,272.492,77.827,24,80,62.447,74.540
666,3405,270.492,77.878,25,19,114.261,73.960
667,3409,272.250,77.897,11,39,150.803,74.463
668,3407,271.321,77.827,11,41,152.447,74.246
669,3407,271.664,77.827,20,23,152.447,74.246
670,3413,272.492,77.801,13,65,37.164,74.236
671,3404,272.735,78.006,12,64,36.135,74.579
672,3409,271.907,77.936,20,23,123.486,74.236
673,3408,272.492,77.936,20,23,123.486,74.364
674,3397,270.836,77.897,31,15,131.878,74.412
675,3410,268.593,77.936,21,22,123.486,73.498
676,3411,271.078,77.698,38,89,58.151,73.967
677,3406,270.492,77.833,10,54,20.298,73.652
678,3409,270.250,77.987,32,14,130.840,74.160
679,3414,272.492,77.936,12,63,33.486,74.266
680,3401,271.664,77.833,28,83,42.917,74.246
681,3414,271.664,78.000,45,90,67.380,74.138
682,3408,272.735,77.666,23,81,34.509,74.364
683,3413,269.907,77.473,43,90,66.413,73.996
684,3400,271.664,77.936,22,21,146.514,74.318
685,3406,272.735,77.827,22,21,117.553,74.246
686,3411,271.664,77.801,19,75,52.836,73.694
687,3404,272.735,77.666,52,90,78.111,74.409
688,3410,272.492,77.897,21,22,150.803,74.304
689,3405,270.250,78.006,35,88,53.865,73.000
690,3404,271.664,77.878,24,81,65.739,74.128
691,3405,272.492,78.006,36,88,53.865,74.000
692,3412,271.907,77.987,14,68,40.840,74.214
693,3402,271.907,77.666,37,88,55.491,73.733
694,3403,271.078,77.647,13,65,7.400,73.921
695,3407,273.078,77.897,28,17,138.122,74.061
696,3416,272.492,77.897,11,40,150.803,74.380
697,3400,271.421,77.987,17,27,130.840,74.108
698,3411,274.492,78.102,27,17,140.194,74.364
699,3404,269.664,78.000,10,56,22.620,74.089
700,3411,272.250,78.006,19,76,53.865,73.659
701,3406,272.492,77.833,32,14,132.917,74.136
702,3408,272.492,78.102,14,33,140.194,74.297
703,3404,273.321,77.666,13,37,145.491,74.012
704,3411,273.078,78.006,36,12,126.135,74.000
705,3397,273.078,77.833,28,84,42.917,74.204
706,3407,272.492,77.621,10,45,158.062,73.724
707,3410,273.078,78.006,18,25,126.135,74.000
708,3408,271.907,77.833,17,28,159.702,74.351
709,3407,271.421,77.897,32,86,48.122,74.028
710,3408,272.149,77.878,14,69,12.609,74.481
711,3408,270.492,77.897,39,88,60.803,74.409
712,3411,271.664,77.801,13,66,37.164,73.694
713,3412,272.492,77.936,36,88,56.514,73.713
714,3412,271.078,77.878,43,90,65.739,74.304
715,3408,271.078,78.032,22,21,149.162,74.535
716,3413,273.664,77.897,17,28,131.878,74.304
717,3404,272.492,77.897,14,32,138.122,73.921
718,3407,273.907,78.032,21,22,120.838,74.535
719,3404,271.421,77.897,11,60,29.197,73.789
720,3411,271.078,77.833,14,31,137.083,74.246
721,3407,271.664,77.833,16,29,132.917,74.246
722,3399,271.321,77.698,38,88,58.151,74.330
723,3410,271.664,78.000,44,10,112.620,74.138
724,3405,270.836,77.878,24,19,114.261,74.214
725,3405,271.078,77.878,10,44,155.739,74.160
726,3405,272.492,77.897,32,86,48.122,73.923
727,3411,269.664,77.801,13,35,142.836,73.659
728,3398,271.078,78.006,12,35,143.865,73.652
729,3410,271.907,77.698,22,22,148.151,74.077
730,3410,272.492,77.698,12,39,148.151,74.524
731,3407,270.492,77.878,43,11,114.261,73.894
732,3412,271.078,77.473,19,25,156.413,74.246
733,3404,272.250,77.897,11,60,29.197,74.290
734,3406,271.907,77.936,12,64,33.486,73.694
735,3406,271.664,77.897,14,31,138.122,74.061
736,3402,270.836,77.833,15,69,42.917,73.789
737,3411,271.664,77.833,16,29,132.917,74.012
738,3404,271.078,77.820,11,57,25.907,73.989
739,3409,271.907,77.878,19,24,155.739,74.214
740,3411,272.492,77.936,12,64,33.486,73.713
741,3411,272.149,77.801,13,65,37.164,74.000
742,3405,273.078,77.987,14,68,40.840,73.855
743,3414,271.907,77.801,25,82,37.164,74.000
744,3402,271.078,77.827,20,23,152.447,74.246
745,3410,271.664,77.878,43,11,114.261,73.960
746,3404,269.907,77.698,38,89,58.151,74.266
747,3406,273.907,78.006,19,24,126.135,74.577
748,3409,270.250,77.801,34,13,127.164,73.642
749,3408,272.250,78.032,22,21,149.162,74.366
750,3398,270.836,77.833,46,90,69.702,74.287
751,3412,271.078,78.032,11,39,149.162,73.855
752,3406,272.149,77.698,39,89,58.151,74.481
753,3406,272.735,77.936,23,80,33.486,74.297
754,3401,272.492,78.006,35,13,126.135,74.000
755,3397,272.492,77.801,35,87,52.836,74.579
756,3412,272.250,78.006,25,82,36.135,74.000
757,3412,272.149,77.801,25,18,142.836,74.000
758,3412,270.836,77.833,28,83,42.917,74.473
759,3410,271.664,77.833,15,31,137.083,74.479
760,3407,271.664,77.878,24,19,114.261,74.214
761,3408,271.664,77.987,13,67,40.840,74.108
762,3407,269.664,77.698,11,38,148.151,74.059
763,3411,270.836,77.936,24,19,146.514,74.297
764,3407,272.492,77.666,12,37,145.491,74.330
765,3405,272.492,77.801,18,75,52.836,74.000
766,3409,272.250,77.897,21,21,119.197,74.028
767,3400,271.078,78.006,18,75,53.865,74.000
768,3403,270.250,78.006,13,35,143.865,73.676
769,3404,269.078,77.885,49,90,74.358,74.287
770,3408,275.321,77.897,14,31,138.122,74.529
771,3402,269.664,77.801,13,66,37.164,73.659
772,3399,271.421,77.987,27,18,139.160,73.855
773,3408,272.149,77.698,21,22,121.849,74.364
774,3410,272.492,77.885,50,10,105.642,74.266
775,3409,271.078,77.698,21,22,121.849,74.108
776,3413,271.421,78.006,19,25,126.135,73.000
777,3408,272.492,77.897,11,40,150.803,74.380
778,3402,269.078,77.833,46,10,110.298,74.287
779,3401,272.836,77.897,21,21,150.803,74.494
780,3407,273.321,77.885,15,70,15.642,74.351
781,3405,271.078,78.102,14,67,39.806,74.330
782,3403,269.664,77.878,43,11,114.261,73.960
783,3403,271.907,77.833,10,53,20.298,74.000
784,3398,269.421,77.833,45,90,69.702,73.722
785,3403,272.735,77.698,22,79,31.849,74.332
786,3405,273.078,77.897,21,22,150.803,73.921
787,3402,271.421,77.833,17,27,159.702,73.722
788,3412,272.492,77.936,23,20,146.514,74.266
789,3400,271.907,77.698,12,62,31.849,74.012
790,3412,271.664,78.032,22,79,30.838,74.160
791,3401,272.492,77.936,12,37,146.514,74.559
792,3407,270.492,78.032,11,39,149.162,74.059
793,3405,272.492,77.827,20,23,152.447,74.012
794,3408,272.735,77.666,52,90,78.111,74.350
795,3408,271.321,77.698,23,79,31.849,74.330
796,3406,271.907,77.801,35,87,52.836,74.000
797,3410,271.664,77.698,21,78,58.151,74.108
798,3405,271.907,77.827,41,89,62.447,74.512
799,3410,270.250,77.897,41,89,60.803,74.275
800,3402,272.836,77.897,31,86,48.122,74.028
801,3410,272.250,77.833,17,26,159.702,74.229
802,3405,270.836,78.006,35,13,126.135,73.659
803,3409,270.250,77.936,37,88,56.514,73.722
804,3403,272.492,77.897,11,60,29.197,74.304
805,3404,273.321,77.801,25,18,142.836,74.486
806,3405,272.250,77.897,17,72,48.122,74.061
807,3408,271.664,77.897,31,14,131.878,74.061
808,3410,269.664,77.897,20,23,150.803,74.379
809,3411,270.836,77.698,11,62,31.849,73.460
810,3409,271.321,77.833,27,17,110.298,74.257
811,3406,271.321,77.936,38,89,56.514,74.297
812,3410,271.664,77.833,17,74,20.298,74.257
813,3410,272.149,77.897,11,60,29.197,74.378
814,3410,271.907,77.878,43,90,65.739,74.496
815,3415,272.492,77.782,54,90,81.870,74.379
816,3404,271.421,78.006,35,87,53.865,73.659
817,3408,273.078,77.987,26,82,40.840,74.160
818,3408,272.492,77.524,22,79,30.203,74.473
819,3411,272.250,77.833,16,71,47.083,74.494
820,3407,270.250,77.795,16,71,17.969,74.000
821,3408,271.907,77.936,37,13,123.486,74.059
822,3403,272.250,78.006,35,13,126.135,74.000
823,3408,272.735,77.698,22,21,148.151,74.059
824,3408,271.321,77.666,10,52,168.111,74.412
825,3407,271.664,77.897,28,17,138.122,74.028
826,3406,271.078,77.833,17,72,20.298,73.703
827,3397,271.078,77.878,43,11,114.261,74.319
828,3405,272.492,77.827,11,59,27.553,74.246
829,3408,271.078,77.987,14,68,40.840,73.460
830,3410,271.664,77.698,20,77,58.151,74.108
831,3410,271.907,77.897,17,27,131.878,74.463
832,3403,271.664,77.801,13,66,37.164,73.676
833,3410,272.492,77.833,10,55,20.298,74.353
834,3411,271.907,77.666,14,32,168.111,74.441
835,3402,270.492,77.795,10,48,162.031,74.000
836,3409,271.078,77.897,22,21,119.197,74.061
837,3403,270.836,77.897,21,23,150.803,73.989
838,3405,270.250,77.801,26,18,142.836,73.694
839,3409,271.907,77.698,21,23,121.849,74.307
840,3409,272.149,77.698,22,79,31.849,74.364
841,3414,270.836,77.833,27,83,69.702,73.000
842,3400,271.907,77.833,46,10,110.298,74.385
843,3411,274.149,78.006,18,25,126.135,74.539
844,3405,271.907,77.878,19,25,155.739,74.128
845,3410,272.836,77.897,14,31,138.122,74.061
846,3410,270.836,77.897,12,61,29.197,74.380
847,3397,270.007,77.827,42,11,117.553,73.923
848,3400,270.492,77.885,10,51,15.642,74.287
849,3412,272.492,77.885,49,90,74.358,74.059
850,3404,272.735,77.897,21,22,150.803,74.439
851,3410,271.664,77.833,17,26,159.702,73.703
852,3407,271.664,77.897,40,88,60.803,74.204
853,3412,272.735,77.698,22,21,148.151,74.364
854,3399,272.492,77.801,12,36,142.836,74.516
855,3409,270.735,77.833,16,27,159.702,74.000
856,3409,271.078,77.698,11,38,148.151,73.967
857,3406,271.078,77.936,20,24,123.486,73.659
858,3402,273.078,77.936,23,20,146.514,74.319
859,3401,270.250,77.698,37,88,58.151,74.012
860,3408,271.664,77.827,11,41,152.447,74.473
861,3405,271.078,77.801,13,66,37.164,73.627
862,3412,271.078,77.987,32,86,49.160,74.108
863,3411,272.492,77.897,40,11,119.197,74.437
864,3413,271.078,77.833,17,27,159.702,73.668
865,3403,272.250,77.833,28,17,137.083,74.199
866,3417,273.078,78.006,25,18,143.865,74.000
867,3404,273.664,77.987,32,86,49.160,74.160
868,3405,271.664,77.936,23,81,33.486,74.297
869,3402,272.250,77.897,21,21,119.197,74.356
870,3409,271.078,77.897,21,22,150.803,74.366
871,3412,272.492,77.897,40,11,119.197,74.356
872,3403,271.321,77.795,28,16,107.969,74.000
873,3403,270.836,77.833,17,72,47.083,74.380
874,3403,270.836,78.006,24,19,143.865,73.685
875,3409,271.907,77.698,21,78,58.151,74.059
876,3402,270.836,77.936,12,37,146.514,73.694
877,3409,273.078,77.897,32,86,48.122,74.283
878,3410,272.735,77.820,11,57,25.907,74.592
879,3404,271.664,77.987,32,14,130.840,74.283
880,3412,272.492,77.801,25,82,37.164,74.000
881,3409,272.250,78.102,17,26,129.806,74.330
882,3403,270.836,77.897,16,28,131.878,74.431
883,3404,271.078,77.897,23,21,119.197,73.960
884,3411,273.907,78.032,21,78,59.162,74.640
885,3412,272.735,77.878,14,31,167.391,74.536
886,3404,273.664,77.782,13,66,8.130,74.380
887,3404,271.664,77.698,22,21,148.151,74.108
888,3417,269.664,77.698,12,38,148.151,74.059
889,3409,271.907,77.666,31,14,101.889,74.328
890,3410,271.321,77.936,23,80,33.486,74.318
891,3403,270.492,77.801,13,34,142.836,73.713
892,3417,272.492,77.801,25,82,37.164,74.266
893,3414,273.563,77.936,12,63,33.486,74.598
894,3406,271.907,77.878,19,24,155.739,74.328
895,3406,272.250,77.897,14,31,138.122,74.463
896,3401,270.250,77.936,19,23,123.486,73.425
897,3406,272.836,77.987,27,17,139.160,74.407
898,3401,270.836,77.897,21,22,150.803,73.989
899,3410,271.907,77.885,30,85,74.358,74.059
900,3408,271.664,78.102,17,27,129.806,74.108
901,3404,272.492,77.698,12,63,31.849,74.059
902,3410,271.664,77.833,16,28,159.702,73.685
903,3406,271.078,77.833,17,26,159.702,74.351
904,3406,271.078,77.698,11,62,31.849,73.924
905,3411,272.250,78.006,19,24,126.135,74.000
906,3409,271.421,78.000,10,56,22.620,74.138
907,3415,272.492,78.006,25,18,143.865,74.000
908,3410,273.563,77.782,13,65,8.130,74.350
909,3411,272.492,77.897,21,22,150.803,74.441
910,3401,271.078,77.698,22,21,148.151,74.297
911,3409,273.321,77.897,21,22,150.803,74.512
912,3409,269.179,77.936,20,77,56.514,73.460
913,3398,272.492,77.897,32,14,131.878,73.989
914,3404,272.492,77.698,37,12,121.849,74.108
915,3405,270.250,77.698,38,11,121.849,74.059
916,3414,271.664,77.833,29,16,137.083,74.246
917,3410,271.078,77.801,18,26,127.164,73.694
918,3415,273.321,77.897,21,78,29.197,74.473
919,3410,271.907,77.878,52,90,77.391,74.582
920,3407,271.078,77.897,21,23,150.803,74.463
921,3411,272.492,77.987,32,86,49.160,74.182
922,3410,269.421,77.897,39,88,60.803,74.350
923,3413,270.250,78.006,13,65,36.135,74.000
924,3410,272.735,77.621,44,10,111.938,74.108
925,3416,271.664,77.833,29,16,137.083,74.246
926,3408,273.321,77.897,31,14,131.878,74.441
927,3408,271.078,77.827,20,23,152.447,74.246
928,3404,271.078,77.833,17,73,20.298,73.685
929,3399,272.250,77.897,41,89,60.803,74.061
930,3407,271.664,77.936,37,89,56.514,73.659
931,3408,271.907,77.878,10,52,167.391,74.583
932,3400,270.250,77.833,10,54,20.298,73.685
933,3402,270.250,78.000,10,56,22.620,73.514
934,3409,270.836,77.801,24,20,142.836,73.676
935,3414,272.492,77.936,13,64,33.486,73.967
936,3409,271.907,77.897,31,15,131.878,73.989
937,3415,271.078,77.833,31,86,47.083,74.246
938,3409,274.149,77.897,32,14,131.878,74.463
939,3407,268.836,77.666,24,20,145.491,73.627
940,3405,271.907,77.897,22,79,60.803,74.378
941,3403,271.078,77.647,35,87,82.600,73.921
942,3405,273.078,77.897,21,21,119.197,74.290
943,3408,271.078,78.032,22,21,120.838,74.160
944,3404,272.250,77.897,11,39,150.803,74.366
945,3414,273.078,78.006,19,24,126.135,74.000
946,3409,272.492,77.827,23,21,117.553,74.529
947,3411,270.836,77.801,19,25,127.164,73.676
948,3407,273.078,77.827,11,59,27.553,74.356
949,3401,271.078,77.801,19,25,127.164,73.713
950,3405,269.664,77.820,19,76,25.907,73.923
951,3408,270.836,77.936,37,88,56.514,73.703
952,3402,272.149,77.666,13,64,34.509,74.516
953,3408,272.735,78.032,21,21,120.838,74.525
954,3409,271.078,77.936,12,37,146.514,74.297
955,3400,271.664,77.897,18,73,48.122,73.989
956,3410,272.836,77.897,22,79,60.803,74.437
957,3404,271.907,77.833,26,17,110.298,74.000
958,3404,269.421,77.698,21,23,121.849,73.498
959,3405,271.907,77.801,13,65,37.164,74.000
960,3403,271.321,77.801,34,13,127.164,73.713
961,3413,271.078,78.006,35,88,53.865,73.676
962,3406,271.664,77.897,11,60,29.197,74.061
963,3411,271.078,77.833,17,27,159.702,73.722
964,3410,271.664,78.006,25,81,36.135,73.659
965,3405,271.907,77.827,11,59,27.553,74.246
966,3404,271.907,77.833,46,10,110.298,74.351
967,3404,272.492,77.698,12,62,31.849,74.043
968,3406,270.250,77.936,21,22,123.486,73.724
969,3403,270.836,78.000,10,55,22.620,74.189
970,3405,272.250,78.006,24,81,36.135,73.659
971,3409,272.836,77.987,14,31,139.160,73.855
972,3407,271.078,77.897,29,84,41.878,74.297
973,3407,270.250,78.000,18,26,157.380,74.089
974,3405,271.078,77.936,23,80,33.486,73.713
975,3412,272.492,77.987,17,27,130.840,74.128
976,3409,272.492,77.801,35,13,127.164,74.297
977,3404,271.321,77.936,37,88,56.514,74.229
978,3403,270.250,77.897,11,59,29.197,74.269
979,3409,270.250,77.801,19,25,127.164,73.967
980,3410,271.664,77.666,14,69,11.889,74.496
981,3411,271.907,77.801,25,82,37.164,74.000
982,3402,271.664,77.801,25,19,142.836,73.642
983,3406,271.664,77.897,16,28,131.878,74.160
984,3402,271.907,77.795,28,84,72.031,74.000
985,3406,272.735,77.698,12,62,31.849,74.307
986,3406,273.078,77.878,25,19,114.261,74.493
987,3414,270.492,77.666,36,88,55.491,73.659
988,3414,272.250,77.987,32,14,130.840,74.059
989,3401,270.250,77.698,23,80,31.849,74.160
990,3406,270.250,77.801,13,66,37.164,73.642
991,3407,271.907,77.936,19,76,56.514,74.287
992,3406,271.664,77.698,21,22,121.849,74.059
993,3407,272.250,77.801,25,81,37.164,73.627
994,3398,270.836,77.897,40,11,119.197,73.989
995,3408,272.492,77.524,12,61,30.203,74.400
996,3405,271.563,77.666,13,64,34.509,74.507
997,3408,272.492,77.936,37,88,56.514,74.330
998,3407,270.250,77.833,17,73,20.298,73.668
999,3409,272.149,77.820,10,58,25.907,74.401
1000,3408,273.321,77.987,14,68,40.840,74.528
