Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
152.177 157.782 152.367 152.268 148.723 151.865
152.177 159.196 153.938 153.609 149.219 152.361
152.177 158.61 153.938 153.053 150.03 153.172
152.177 160.024 155.509 154.394 149.98 153.122
152.177 158.368 152.367 152.823 149.095 152.237
152.177 156.953 150.796 151.483 149.509 152.651
152.177 160.024 155.509 154.394 149.98 153.122
152.177 157.782 152.367 152.268 148.268 151.41
152.177 158.953 152.367 153.379 149.103 152.245
152.177 155.539 149.226 150.142 148.831 151.973
152.177 159.196 153.938 153.609 149.401 152.543
152.177 155.539 149.226 150.142 148.74 151.882
152.177 158.61 153.938 153.053 149.211 152.353
152.177 158.024 153.938 152.498 149.385 152.527
152.177 159.782 153.938 154.164 149.591 152.733
152.177 158.024 153.938 152.498 150.204 153.346
152.177 156.953 150.796 151.483 149.509 152.651
152.177 158.368 152.367 152.823 149.823 152.965
152.177 158.61 153.938 153.053 149.029 152.171
152.177 158.368 152.367 152.823 148.549 151.691
152.177 158.024 153.938 152.498 150.204 153.346
152.177 157.782 152.367 152.268 149.633 152.775
152.177 159.782 153.938 154.164 149.5 152.642
152.177 159.782 153.938 154.164 149.773 152.915
152.177 158.368 152.367 152.823 149.095 152.237
152.177 157.782 152.367 152.268 148.177 151.319
152.177 158.368 152.367 152.823 148.64 151.782
152.177 157.782 152.367 152.268 149.178 152.32
152.177 155.539 149.226 150.142 148.74 151.882
152.177 155.539 149.226 150.142 148.558 151.7
152.177 156.711 149.226 151.253 149.12 152.262
152.177 157.782 152.367 152.268 149.178 152.32
152.177 158.61 153.938 153.053 150.121 153.263
152.177 155.539 149.226 150.142 148.467 151.609
152.177 156.953 150.796 151.483 148.963 152.105
152.177 156.61 152.367 151.157 150.072 153.214
152.177 156.61 152.367 151.157 149.344 152.486
152.177 155.782 150.796 150.372 149.038 152.18
152.177 156.953 150.796 151.483 149.418 152.56
152.177 155.539 149.226 150.142 148.922 152.064
152.177 159.196 153.938 153.609 150.038 153.18
152.177 159.196 153.938 153.609 149.674 152.816
152.177 158.368 152.367 152.823 149.459 152.601
152.177 157.782 152.367 152.268 148.723 151.865
152.177 159.196 153.938 153.609 149.674 152.816
152.177 156.711 149.226 151.253 148.301 151.443
152.177 154.368 149.226 149.031 148.087 151.229
152.177 157.196 152.367 151.713 149.443 152.585
152.177 159.782 153.938 154.164 150.41 153.552
152.177 156.368 150.796 150.927 149.228 152.37
152.177 156.368 150.796 150.927 148.955 152.097
152.177 159.196 153.938 153.609 149.583 152.725
152.177 158.61 153.938 153.053 149.211 152.353
152.177 158.953 152.367 153.379 149.103 152.245
152.177 158.953 152.367 153.379 149.103 152.245
152.177 156.368 150.796 150.927 149.683 152.825
152.177 156.368 150.796 150.927 148.955 152.097
152.177 158.61 153.938 153.053 148.938 152.08
152.177 158.61 153.938 153.053 149.393 152.535
152.177 157.539 150.796 152.038 149.062 152.204
152.177 158.61 153.938 153.053 149.484 152.626
152.177 158.125 150.796 152.593 149.252 152.394
152.177 158.024 153.938 152.498 150.295 153.437
152.177 155.196 150.796 149.817 148.666 151.808
152.177 154.953 149.226 149.586 148.095 151.237
152.177 156.953 150.796 151.483 148.963 152.105
152.177 159.782 153.938 154.164 149.773 152.915
152.177 158.61 153.938 153.053 149.302 152.444
152.177 158.61 153.938 153.053 148.574 151.716
152.177 156.953 150.796 151.483 148.872 152.014
152.177 157.782 152.367 152.268 149.906 153.048
152.177 159.439 155.509 153.839 149.608 152.75
152.177 155.782 150.796 150.372 148.401 151.543
152.177 156.61 152.367 151.157 149.162 152.304
152.177 159.782 153.938 154.164 149.591 152.733
152.177 159.196 153.938 153.609 149.583 152.725
152.177 158.953 152.367 153.379 150.195 153.337
152.177 159.196 153.938 153.609 148.855 151.997
152.177 155.196 150.796 149.817 148.666 151.808
152.177 156.368 150.796 150.927 148.864 152.006
152.177 158.024 153.938 152.498 149.749 152.891
152.177 156.368 150.796 150.927 148.864 152.006
152.177 155.782 150.796 150.372 149.402 152.544
152.177 156.368 150.796 150.927 149.228 152.37
152.177 157.539 150.796 152.038 148.425 151.567
152.177 157.782 152.367 152.268 149.087 152.229
152.177 156.953 150.796 151.483 149.6 152.742
152.177 157.196 152.367 151.713 149.534 152.676
152.177 158.368 152.367 152.823 149.368 152.51
152.177 158.61 153.938 153.053 149.848 152.99
152.177 158.61 153.938 153.053 149.757 152.899
152.177 156.125 149.226 150.697 149.203 152.345
152.177 158.61 153.938 153.053 149.029 152.171
152.177 155.782 150.796 150.372 148.856 151.998
