Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
142.01 146.125 141.372 141.217 139.585 142.727
142.01 148.368 144.513 143.343 139.386 142.528
142.01 147.439 146.084 142.462 139.304 142.446
142.01 147.782 144.513 142.787 139.196 142.338
142.01 146.711 141.372 141.772 139.047 142.189
142.01 145.296 139.801 140.431 138.642 141.784
142.01 146.711 141.372 141.772 138.865 142.007
142.01 146.125 141.372 141.217 139.494 142.636
142.01 148.711 142.942 143.668 139.824 142.966
142.01 147.539 142.942 142.557 139.808 142.95
142.01 146.368 142.942 141.447 139.337 142.479
142.01 147.882 141.372 142.883 138.881 142.023
142.01 146.711 141.372 141.772 139.047 142.189
142.01 147.054 139.801 142.097 139.394 142.536
142.01 146.125 141.372 141.217 138.857 141.999
142.01 144.711 139.801 139.876 138.452 141.594
142.01 146.225 138.23 141.312 138.997 142.139
142.01 145.882 139.801 140.987 138.923 142.065
142.01 145.296 139.801 140.431 138.187 141.329
142.01 146.125 141.372 141.217 139.13 142.272
142.01 145.196 142.942 140.336 138.138 141.28
142.01 147.782 144.513 142.787 138.741 141.883
142.01 147.296 141.372 142.327 139.055 142.197
142.01 145.296 139.801 140.431 139.006 142.148
142.01 146.024 144.513 141.121 138.444 141.586
142.01 147.196 144.513 142.232 139.097 142.239
142.01 147.782 144.513 142.787 139.196 142.338
142.01 145.539 141.372 140.661 138.849 141.991
142.01 145.296 139.801 140.431 137.641 140.783
142.01 147.539 142.942 142.557 139.717 142.859
142.01 145.882 139.801 140.987 138.741 141.883
142.01 146.125 141.372 141.217 139.13 142.272
142.01 147.882 141.372 142.883 139.609 142.751
142.01 147.539 142.942 142.557 139.626 142.768
142.01 145.296 139.801 140.431 138.005 141.147
142.01 149.439 147.655 144.358 139.99 143.132
142.01 148.61 146.084 143.573 139.502 142.644
142.01 147.196 144.513 142.232 138.642 141.784
142.01 145.054 138.23 140.201 138.253 141.395
142.01 146.368 142.942 141.447 138.882 142.024
142.01 146.225 138.23 141.312 138.542 141.684
142.01 145.64 138.23 140.757 138.898 142.04
142.01 147.782 144.513 142.787 139.196 142.338
142.01 145.196 142.942 140.336 138.775 141.917
142.01 145.296 139.801 140.431 138.733 141.875
142.01 148.468 141.372 143.438 139.526 142.668
142.01 147.782 144.513 142.787 138.923 142.065
142.01 146.125 141.372 141.217 138.584 141.726
142.01 146.125 141.372 141.217 139.403 142.545
142.01 146.225 138.23 141.312 137.905 141.047
142.01 147.296 141.372 142.327 138.873 142.015
142.01 145.64 138.23 140.757 137.715 140.857
142.01 146.125 141.372 141.217 139.039 142.181
142.01 145.539 141.372 140.661 138.849 141.991
142.01 147.782 144.513 142.787 139.196 142.338
142.01 147.296 141.372 142.327 139.328 142.47
142.01 146.125 141.372 141.217 139.221 142.363
142.01 145.64 138.23 140.757 138.807 141.949
