Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
138.578 141.983 133.518 137.29 135.416 138.558
138.578 142.711 138.23 137.98 134.945 138.087
138.578 143.397 135.088 138.63 135.548 138.69
138.578 144.368 141.372 139.551 136.012 139.154
138.578 143.539 139.801 138.765 135.797 138.939
138.578 143.882 138.23 139.09 136.508 139.65
138.578 143.054 136.659 138.305 135.474 138.616
138.578 143.983 135.088 139.186 136.011 139.153
138.578 142.569 133.518 137.845 135.333 138.475
138.578 142.569 133.518 137.845 135.333 138.475
138.578 144.953 141.372 140.106 136.293 139.435
138.578 143.154 133.518 138.4 135.341 138.483
138.578 143.154 133.518 138.4 134.704 137.846
138.578 143.296 138.23 138.535 136.136 139.278
138.578 143.439 142.942 138.67 135.748 138.89
138.578 142.61 141.372 137.884 135.169 138.311
138.578 143.539 139.801 138.765 136.161 139.303
138.578 141.983 133.518 137.29 135.052 138.194
138.578 144.225 136.659 139.416 135.672 138.814
138.578 144.61 142.942 139.781 135.582 138.724
138.578 143.64 136.659 138.86 135.391 138.533
138.578 142.953 139.801 138.21 135.971 139.113
138.578 142.61 141.372 137.884 135.806 138.948
138.578 143.397 135.088 138.63 135.821 138.963
138.578 143.539 139.801 138.765 135.706 138.848
138.578 143.983 135.088 139.186 136.466 139.608
138.578 143.782 141.372 138.995 135.822 138.964
138.578 143.054 136.659 138.305 135.383 138.525
138.578 144.024 142.942 139.225 135.574 138.716
138.578 142.811 135.088 138.075 136.086 139.228
138.578 143.154 133.518 138.4 135.978 139.12
138.578 143.439 142.942 138.67 135.748 138.89
138.578 143.054 136.659 138.305 136.02 139.162
138.578 141.983 133.518 137.29 135.143 138.285
138.578 142.225 135.088 137.52 135.987 139.129
138.578 143.397 135.088 138.63 136.003 139.145
138.578 144.468 138.23 139.646 136.061 139.203
138.578 144.953 141.372 140.106 136.202 139.344
138.578 143.983 135.088 139.186 136.011 139.153
138.578 144.61 142.942 139.781 135.764 138.906
138.578 143.154 133.518 138.4 135.887 139.029
138.578 144.468 138.23 139.646 135.97 139.112
138.578 143.054 136.659 138.305 135.11 138.252
