BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
2.45674 -3.65177 -0.929899 -2.28192 -0.0149052
2.98202 -0.251245 -0.431903 -2.6218 -0.354785
3.47726 -2.51826 0.0376113 -2.18667 0.0803478
4.17763 2.01577 0.701605 -1.85184 0.415177
3.57982 0.882263 0.134851 -2.00699 0.26003
3.82744 -0.251245 0.369608 -1.49392 0.773097
3.22964 -1.38475 -0.197146 -2.24007 0.0269484
3.89997 -2.51826 0.438367 -1.85256 0.414455
2.87945 -3.65177 -0.529143 -2.34182 -0.0747992
2.87945 -3.65177 -0.529143 -2.34182 -0.0747992
4.60034 2.01577 1.10236 -1.64907 0.61795
3.30216 -3.65177 -0.128387 -2.33604 -0.0690263
3.30216 -3.65177 -0.128387 -2.79571 -0.528694
3.40473 -0.251245 -0.0311476 -1.76236 0.504657
3.5073 3.14928 0.0660921 -2.04235 0.224671
2.90949 2.01577 -0.500662 -2.46016 -0.193144
3.57982 0.882263 0.134851 -1.74432 0.522697
2.45674 -3.65177 -0.929899 -2.54459 -0.277573
4.07506 -1.38475 0.604366 -2.09719 0.169828
4.35272 3.14928 0.867604 -2.16213 0.104883
3.65235 -1.38475 0.20361 -2.29996 -0.0329456
3.15711 0.882263 -0.265905 -1.88143 0.385591
2.90949 2.01577 -0.500662 -2.00049 0.266524
3.47726 -2.51826 0.0376113 -1.98967 0.277348
3.57982 0.882263 0.134851 -2.07265 0.194363
3.89997 -2.51826 0.438367 -1.52423 0.742789
3.75492 2.01577 0.300849 -1.98895 0.27807
3.22964 -1.38475 -0.197146 -2.30574 -0.0387185
3.93001 3.14928 0.466848 -2.16791 0.0991098
3.05455 -2.51826 -0.363145 -1.79844 0.468576
3.30216 -3.65177 -0.128387 -1.87638 0.390642
3.5073 3.14928 0.0660921 -2.04235 0.224671
3.22964 -1.38475 -0.197146 -1.84607 0.42095
2.45674 -3.65177 -0.929899 -2.47892 -0.211906
2.63183 -2.51826 -0.7639 -1.86988 0.397136
3.47726 -2.51826 0.0376113 -1.85833 0.408682
4.25015 -0.251245 0.770364 -1.81648 0.450536
4.60034 2.01577 1.10236 -1.71473 0.552283
3.89997 -2.51826 0.438367 -1.85256 0.414455
4.35272 3.14928 0.867604 -2.0308 0.236216
3.30216 -3.65177 -0.128387 -1.94204 0.324975
4.25015 -0.251245 0.770364 -1.88215 0.384869
3.22964 -1.38475 -0.197146 -2.50274 -0.235719
3.57982 0.882263 0.134851 -2.20399 0.0630291
4.84796 0.882263 1.33712 -1.333 0.934017
2.48678 2.01577 -0.901418 -2.20327 0.0637507
2.87945 -3.65177 -0.529143 -2.21048 0.0565346
3.08459 3.14928 -0.334664 -2.63912 -0.372104
1.88898 0.882263 -1.46817 -2.75241 -0.485398
2.63183 -2.51826 -0.7639 -2.46088 -0.193865
3.47726 -2.51826 0.0376113 -1.727 0.540016
3.15711 0.882263 -0.265905 -2.01276 0.254257
3.40473 -0.251245 -0.0311476 -2.22203 0.0449887
3.93001 3.14928 0.466848 -1.83957 0.427444
3.89997 -2.51826 0.438367 -2.50923 -0.242214
4.35272 3.14928 0.867604 -1.76813 0.498884
4.07506 -1.38475 0.604366 -1.37485 0.892164
3.30216 -3.65177 -0.128387 -1.87638 0.390642
3.30216 -3.65177 -0.128387 -2.40171 -0.134693
3.5073 3.14928 0.0660921 -1.58268 0.684339
3.5073 3.14928 0.0660921 -2.37068 -0.103664
3.5073 3.14928 0.0660921 -2.37068 -0.103664
4.35272 3.14928 0.867604 -1.89947 0.36755
4.07506 -1.38475 0.604366 -2.42552 -0.158506
3.40473 -0.251245 -0.0311476 -2.35336 -0.086345
3.47726 -2.51826 0.0376113 -1.53 0.737017
2.38421 -1.38475 -0.998658 -2.90828 -0.641266
3.5073 3.14928 0.0660921 -2.30501 -0.0379969
1.29117 -0.251245 -2.03493 -2.90756 -0.640545
4.00254 0.882263 0.535607 -2.06688 0.200136
4.35272 3.14928 0.867604 -1.89947 0.36755
3.5073 3.14928 0.0660921 -2.17368 0.0933369
4.84796 0.882263 1.33712 -1.46433 0.802683
2.45674 -3.65177 -0.929899 -2.21626 0.0507617
2.1366 -0.251245 -1.23341 -2.50201 -0.234997
2.98202 -0.251245 -0.431903 -2.4248 -0.157785
3.05455 -2.51826 -0.363145 -1.79844 0.468576
4.35272 3.14928 0.867604 -2.2278 0.0392158
2.63183 -2.51826 -0.7639 -2.46088 -0.193865
3.93001 3.14928 0.466848 -2.36491 -0.0978908
4.00254 0.882263 0.535607 -2.26388 0.00313514
3.05455 -2.51826 -0.363145 -1.79844 0.468576
1.61132 -3.65177 -1.73141 -2.75314 -0.486119
3.5073 3.14928 0.0660921 -1.84535 0.421671
4.00254 0.882263 0.535607 -1.54155 0.725471
3.82744 -0.251245 0.369608 -1.42825 0.838764
3.33221 2.01577 -0.0999064 -2.71706 -0.450038
3.82744 -0.251245 0.369608 -1.69092 0.576097
3.5073 3.14928 0.0660921 -2.30501 -0.0379969
3.93001 3.14928 0.466848 -2.03657 0.230444
3.30216 -3.65177 -0.128387 -2.20471 0.0623075
2.20912 -2.51826 -1.16466 -2.72932 -0.462306
3.5073 3.14928 0.0660921 -1.51701 0.750006
3.05455 -2.51826 -0.363145 -1.79844 0.468576
3.47726 -2.51826 0.0376113 -1.46433 0.802683
2.03403 -3.65177 -1.33065 -2.61603 -0.349012
3.89997 -2.51826 0.438367 -1.65556 0.611456
3.47726 -2.51826 0.0376113 -1.98967 0.277348
3.93001 3.14928 0.466848 -2.10224 0.164777
4.00254 0.882263 0.535607 -1.67288 0.594137
2.98202 -0.251245 -0.431903 -2.35914 -0.0921179
2.87945 -3.65177 -0.529143 -2.34182 -0.0747992
4.07506 -1.38475 0.604366 -2.03152 0.235495
2.31169 0.882263 -1.06742 -2.22131 0.0457104
2.31169 0.882263 -1.06742 -2.28697 -0.0199565
3.89997 -2.51826 0.438367 -2.3779 -0.11088
2.87945 -3.65177 -0.529143 -2.73582 -0.4688
4.07506 -1.38475 0.604366 -2.09719 0.169828
