BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
3.18129 -2.31759 -0.63398 -2.06021 -0.251272
4.29899 4.91815 0.425669 -1.57826 0.230674
3.91376 -4.12652 0.0604399 -1.81319 -0.00425289
3.09945 -5.03099 -0.711571 -2.36077 -0.55184
4.29899 4.91815 0.425669 -1.26387 0.545062
3.48469 4.01368 -0.346342 -1.75906 0.0498724
5.03146 3.10921 1.12009 -1.38364 0.425295
3.51859 -2.31759 -0.314203 -1.9508 -0.141869
3.68227 3.10921 -0.159021 -1.50686 0.302073
2.42486 -5.03099 -1.35113 -2.16039 -0.351461
3.20526 2.20475 -0.611254 -2.04984 -0.240907
3.34498 3.10921 -0.478798 -1.56386 0.245069
4.01957 3.10921 0.160757 -2.13103 -0.322095
2.72825 1.30028 -1.06349 -1.96405 -0.155113
4.86778 -2.31759 0.964907 -1.56559 0.243342
3.23916 -4.12652 -0.579115 -1.35082 0.458116
3.77404 -5.03099 -0.0720162 -1.4084 0.400536
4.27502 0.395814 0.402943 -1.85061 -0.04168
2.56457 -4.12652 -1.21867 -2.146 -0.337066
2.39096 1.30028 -1.38326 -2.28304 -0.474107
4.47261 -0.508653 0.590264 -1.9128 -0.103867
3.09945 -5.03099 -0.711571 -1.88919 -0.0802587
3.57646 -4.12652 -0.259337 -1.34621 0.462722
4.01957 3.10921 0.160757 -2.07863 -0.269697
3.57646 -4.12652 -0.259337 -2.44657 -0.637634
3.57646 -4.12652 -0.259337 -2.55136 -0.74243
2.86797 2.20475 -0.931031 -1.89725 -0.0883199
4.01957 3.10921 0.160757 -1.92144 -0.112504
4.15928 4.01368 0.293213 -1.59265 0.216279
3.23916 -4.12652 -0.579115 -1.50801 0.300922
3.43675 -5.03099 -0.391794 -1.4654 0.343531
3.20526 2.20475 -0.611254 -1.52586 0.283072
3.9617 4.91815 0.105892 -0.954091 0.854843
3.09945 -5.03099 -0.711571 -1.94159 -0.132657
3.48469 4.01368 -0.346342 -2.02105 -0.212117
3.48469 4.01368 -0.346342 -1.49707 0.311862
3.57646 -4.12652 -0.259337 -1.39861 0.410324
4.8099 -0.508653 0.910042 -1.33182 0.477117
2.08756 -5.03099 -1.6709 -2.2698 -0.460863
3.82199 4.01368 -0.0265645 -1.85925 -0.050317
4.69416 3.10921 0.800311 -1.49304 0.315893
5.22904 2.20475 1.30741 -1.34103 0.467904
4.55445 2.20475 0.667855 -1.87422 -0.0652878
4.69416 3.10921 0.800311 -1.65023 0.158699
3.48469 4.01368 -0.346342 -2.17824 -0.369311
2.67038 3.10921 -1.11835 -1.67787 0.13106
3.57646 -4.12652 -0.259337 -2.28937 -0.480441
4.13531 -0.508653 0.270487 -1.55062 0.258313
5.03146 3.10921 1.12009 -1.43604 0.372897
4.69416 3.10921 0.800311 -1.59784 0.211097
