Reference   BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
140.697 143.581 147.655 138.805 137.089 140.231
140.697 143.823 149.226 139.035 137.296 140.438
140.697 147.539 142.942 142.557 138.625 141.767
140.697 147.296 141.372 142.327 138.236 141.378
140.697 146.61 144.513 141.677 137.542 140.684
140.697 144.995 149.226 140.145 138.313 141.455
140.697 145.681 146.084 140.796 137.551 140.693
140.697 144.409 149.226 139.59 137.85 140.992
140.697 145.338 147.655 140.471 137.568 140.71
140.697 146.468 139.801 141.542 138.203 141.345
140.697 146.711 141.372 141.772 138.046 141.188
140.697 144.409 149.226 139.59 137.304 140.446
140.697 145.882 139.801 140.987 136.921 140.063
140.697 143.841 130.376 139.051 137.309 140.451
140.697 145.983 136.659 141.082 137.789 140.931
140.697 146.125 141.372 141.217 137.31 140.452
140.697 145.64 138.23 140.757 137.351 140.493
140.697 143.012 128.805 138.266 136.912 140.054
140.697 145.74 135.088 140.852 138.128 141.27
140.697 145.497 133.518 140.622 138.194 141.336
140.697 144.995 149.226 140.145 138.313 141.455
140.697 145.74 135.088 140.852 137.855 140.997
140.697 146.468 139.801 141.542 137.93 141.072
140.697 144.995 149.226 140.145 138.404 141.546
140.697 146.752 149.226 141.811 138.61 141.752
140.697 145.74 135.088 140.852 138.037 141.179
140.697 145.439 144.513 140.566 137.344 140.486
140.697 143.012 128.805 138.266 137.003 140.145
140.697 146.167 149.226 141.256 138.602 141.744
140.697 146.569 136.659 141.637 138.252 141.394
140.697 144.368 141.372 139.551 136.376 139.518
140.697 147.196 144.513 142.232 138.187 141.329
140.697 145.338 147.655 140.471 137.932 141.074
140.697 146.125 141.372 141.217 137.583 140.725
140.697 144.409 149.226 139.59 137.941 141.083
140.697 147.64 139.801 142.653 139.038 142.18
140.697 143.581 147.655 138.805 137.18 140.322
140.697 144.426 130.376 139.606 137.681 140.823
140.697 145.095 146.084 140.241 137.543 140.685
140.697 144.409 149.226 139.59 137.668 140.81
