BoundaryC8   Crofton2   Crofton4   Matlab   MatlabPi
2.04951 4.94518 -1.34512 -2.56447 -0.33159
2.22197 6.06162 -1.18162 -2.41734 -0.184466
4.86291 1.59586 1.32215 -1.47276 0.760117
4.69045 0.479426 1.15865 -1.74924 0.483636
4.20267 2.7123 0.696209 -2.2425 -0.00962193
3.05466 6.06162 -0.392177 -1.69451 0.538364
3.54244 3.82874 0.0702669 -2.2361 -0.00322521
2.63831 6.06162 -0.786897 -2.02359 0.209288
3.29855 4.94518 -0.160955 -2.22402 0.00885748
4.10165 -0.637012 0.600434 -1.77269 0.460182
4.27411 0.479426 0.763933 -1.88428 0.348594
2.63831 6.06162 -0.786897 -2.41166 -0.17878
3.68531 -0.637012 0.205714 -2.68387 -0.450996
2.23422 -7.33564 -1.17 -2.4081 -0.175226
3.75674 -2.86989 0.273437 -2.06694 0.165932
3.85776 0.479426 0.369212 -2.40739 -0.174515
3.51285 -1.75345 0.042215 -2.37825 -0.145375
1.64542 -8.45208 -1.72822 -2.69027 -0.457392
3.58428 -3.98633 0.109938 -1.826 0.406876
3.41183 -5.10276 -0.0535602 -1.77909 0.453785
3.05466 6.06162 -0.392177 -1.69451 0.538364
3.58428 -3.98633 0.109938 -2.02003 0.212842
4.10165 -0.637012 0.600434 -1.96673 0.266148
3.05466 6.06162 -0.392177 -1.62983 0.603042
4.3037 6.06162 0.791985 -1.48342 0.749455
3.58428 -3.98633 0.109938 -1.89068 0.342198
3.36998 2.7123 -0.0932316 -2.38323 -0.15035
1.64542 -8.45208 -1.72822 -2.62559 -0.392714
3.88735 6.06162 0.397264 -1.48911 0.743769
4.17309 -2.86989 0.668157 -1.73787 0.495008
2.60873 0.479426 -0.814949 -3.07123 -0.838352
4.61902 2.7123 1.09093 -1.78407 0.44881
3.29855 4.94518 -0.160955 -1.96531 0.267569
3.85776 0.479426 0.369212 -2.21336 0.0195187
2.63831 6.06162 -0.786897 -1.95891 0.273966
4.93434 -0.637012 1.38987 -1.17922 1.05365
2.04951 4.94518 -1.34512 -2.49979 -0.266912
2.65057 -7.33564 -0.775278 -2.1437 0.0891718
3.12609 3.82874 -0.324454 -2.24179 -0.00891119
2.63831 6.06162 -0.786897 -2.15294 0.0799321
4.518 -0.637012 0.995155 -1.63765 0.595223
3.61387 1.59586 0.13799 -2.33063 -0.0977545
2.63831 6.06162 -0.786897 -2.41166 -0.17878
3.68531 -0.637012 0.205714 -2.10177 0.131106
3.85776 0.479426 0.369212 -2.14868 0.0841966
4.10165 -0.637012 0.600434 -2.22544 0.00743598
3.58428 -3.98633 0.109938 -1.89068 0.342198
1.05662 -9.56852 -2.28644 -3.16647 -0.933592
3.58428 -3.98633 0.109938 -1.89068 0.342198
3.95878 3.82874 0.464987 -1.64831 0.584562
4.17309 -2.86989 0.668157 -1.67319 0.559686
3.26896 -0.637012 -0.189007 -2.5602 -0.327326
3.23937 -6.2192 -0.217059 -1.92622 0.30666
2.65057 -7.33564 -0.775278 -2.20838 0.0244939
2.70975 3.82874 -0.719174 -2.57086 -0.337987
1.63317 4.94518 -1.73984 -2.89354 -0.660666
3.36998 2.7123 -0.0932316 -2.38323 -0.15035
3.41183 -5.10276 -0.0535602 -1.77909 0.453785
4.34554 -1.75345 0.831656 -1.59074 0.642133
3.36998 2.7123 -0.0932316 -2.31855 -0.0856718
4.37513 3.82874 0.859708 -1.83666 0.396214
3.06692 -7.33564 -0.380557 -2.07334 0.159536
3.95878 3.82874 0.464987 -1.84235 0.390528
4.17309 -2.86989 0.668157 -1.15577 1.07711
2.65057 -7.33564 -0.775278 -2.1437 0.0891718
2.95364 2.7123 -0.487952 -2.97101 -0.738137
3.47101 6.06162 0.00254361 -1.68883 0.54405
3.12609 3.82874 -0.324454 -2.30647 -0.0735891
3.88735 6.06162 0.397264 -1.55378 0.679091
2.22197 6.06162 -1.18162 -2.02927 0.203602
5.27926 1.59586 1.71687 -1.4024 0.83048
3.95878 3.82874 0.464987 -2.23042 0.00246076
3.12609 3.82874 -0.324454 -2.43582 -0.202945
2.65057 -7.33564 -0.775278 -2.1437 0.0891718
2.46586 4.94518 -0.950396 -2.4941 -0.261226
2.63831 6.06162 -0.786897 -1.95891 0.273966
2.06177 -8.45208 -1.3335 -2.81394 -0.581062
2.78118 1.59586 -0.651451 -3.11814 -0.885262
4.518 -0.637012 0.995155 -1.83169 0.40119
2.8822 4.94518 -0.555675 -2.03567 0.197205
3.78633 2.7123 0.301489 -2.31286 -0.0799858
4.27411 0.479426 0.763933 -2.14299 0.0898826
3.23937 -6.2192 -0.217059 -1.92622 0.30666
2.65057 -7.33564 -0.775278 -2.01435 0.218528
4.17309 -2.86989 0.668157 -1.60851 0.624364
2.82303 -6.2192 -0.611779 -2.25529 -0.0224154
2.22197 6.06162 -1.18162 -2.28799 -0.0551097
3.34039 -2.86989 -0.121284 -1.8786 0.35428
1.47297 -9.56852 -1.89172 -2.96675 -0.733873
3.02507 0.479426 -0.420229 -2.93619 -0.703311
1.64542 -8.45208 -1.72822 -2.8843 -0.651426
4.518 -0.637012 0.995155 -1.5083 0.724579
1.80562 6.06162 -1.57634 -2.55238 -0.319507
3.36998 2.7123 -0.0932316 -2.51258 -0.279706
4.10165 -0.637012 0.600434 -2.22544 0.00743598
4.03022 1.59586 0.532711 -2.26027 -0.0273906
3.16794 -3.98633 -0.284782 -2.60782 -0.374946
4.518 -0.637012 0.995155 -1.57297 0.659901
2.65057 -7.33564 -0.775278 -2.27306 -0.040184
3.58428 -3.98633 0.109938 -1.89068 0.342198
4.27411 0.479426 0.763933 -1.75493 0.47795
3.9292 -1.75345 0.436935 -1.91982 0.313057
4.20267 2.7123 0.696209 -2.04846 0.184412
3.47101 6.06162 0.00254361 -1.49479 0.738083
3.82817 -5.10276 0.34116 -1.32066 0.912216
3.61387 1.59586 0.13799 -2.65402 -0.421144
3.95878 3.82874 0.464987 -2.03638 0.196495
1.64542 -8.45208 -1.72822 -2.69027 -0.457392
4.44656 1.59586 0.927431 -2.06055 0.172329
4.17309 -2.86989 0.668157 -1.9319 0.300974
3.41183 -5.10276 -0.0535602 -2.0378 0.195073
3.19753 1.59586 -0.25673 -2.85374 -0.620864
3.23937 -6.2192 -0.217059 -2.05557 0.177304
3.78633 2.7123 0.301489 -2.37754 -0.144664
2.70975 3.82874 -0.719174 -2.63554 -0.402665
3.41183 -5.10276 -0.0535602 -1.77909 0.453785
2.65057 -7.33564 -0.775278 -2.01435 0.218528
2.23422 -7.33564 -1.17 -2.53746 -0.304582
2.8822 4.94518 -0.555675 -1.97099 0.261883
2.70975 3.82874 -0.719174 -2.50619 -0.273309
2.63831 6.06162 -0.786897 -2.15294 0.0799321
3.29855 4.94518 -0.160955 -2.09466 0.138213
2.04951 4.94518 -1.34512 -2.62914 -0.396268
4.79148 3.82874 1.25443 -1.7663 0.466578
3.51285 -1.75345 0.042215 -1.92551 0.307371
3.61387 1.59586 0.13799 -2.7187 -0.485822
2.82303 -6.2192 -0.611779 -2.25529 -0.0224154
2.63831 6.06162 -0.786897 -2.15294 0.0799321
1.47297 -9.56852 -1.89172 -2.90207 -0.669195
3.78633 2.7123 0.301489 -2.11883 0.114048
2.65057 -7.33564 -0.775278 -2.1437 0.0891718
2.8822 4.94518 -0.555675 -2.2297 0.00317151
2.82303 -6.2192 -0.611779 -1.99658 0.236296
3.23937 -6.2192 -0.217059 -1.86154 0.371338
2.22197 6.06162 -1.18162 -2.48202 -0.249144
3.54244 3.82874 0.0702669 -2.30078 -0.0679031
3.61387 1.59586 0.13799 -2.58934 -0.356466
3.23937 -6.2192 -0.217059 -1.99089 0.241982
2.46586 4.94518 -0.950396 -2.55878 -0.325904
3.02507 0.479426 -0.420229 -2.87151 -0.638633
3.05466 6.06162 -0.392177 -1.75919 0.473686
